model,method,country,align_n_criteria,align_mis,align_jsd,align_cosine_sim,align_pearson_r,align_pearson_p,align_spearman_rho,align_spearman_p,align_mae,align_rmse,flip_rate,n_scenarios,final_delta_country,final_alpha_h,mean_reliability_r,mean_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,std_reliability_r,std_bootstrap_var,mean_positional_bias,utilitarianism_slope_hat,utilitarianism_slope_n
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,MEX,6,0.4667855791227649,0.12213591492189438,0.27707488759327437,0.27707488759327437,0.5950232565157021,0.48571428571428577,0.3287230320699709,15.353088130141261,19.056441469005303,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,MEX,6,0.38752452386816194,0.061710665260817164,0.2522259122493238,0.2522259122493238,0.629684174420739,0.3714285714285715,0.46847813411078715,13.229022854455806,15.820622438199955,0.14838709677419354,310,-1.6989961819343413,0.9279215377612339,0.7921640463485041,0.020127523943940233,0.5933053534838462,0.5813699184886871,0.5628327982079598,0.2968763161750806,0.04621922496497684,1.003326612903226,-0.019264352691575302,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,COL,6,0.5078772729788414,0.133476013976257,0.010370350264133705,0.010370350264133698,0.9844450322391274,0.2,0.704,17.322807631430315,20.734002845906073,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,COL,6,0.4174191485739985,0.07043649052667095,-0.09640714138528424,-0.09640714138528422,0.85583730814836,0.08571428571428573,0.8717434402332361,13.763799082920963,17.041065381221614,0.15483870967741936,310,-1.7165357743098437,0.9279215377612339,0.8253402966559048,0.0126100798975424,0.5839068237812288,0.58847278885303,0.5635694753739142,0.25350715047357764,0.027986971769418834,1.003326612903226,-0.01581081207356541,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,VNM,6,0.5007906602591431,0.10071309781803264,-0.4553739709192673,-0.4553739709192675,0.3641534585921161,0.14285714285714288,0.7871720116618075,19.31425306560266,20.44469309310644,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,VNM,6,0.4678474936273708,0.060320654530567154,-0.01838397049202984,-0.01838397049202986,0.9724271508806195,0.3142857142857143,0.5440932944606414,16.914349981662706,19.09979394711772,0.1,310,-1.049033084150726,0.9279215377612339,0.8849265958172047,0.00833932414674098,0.5770969157257387,0.577332640271033,0.5525682826195993,0.2101409416090444,0.025545439115153026,1.405897177419355,-0.018461497810767048,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,MMR,6,0.4605250067552471,0.1232302699653011,0.43137135570204077,0.4313713557020407,0.39307802623801474,0.028571428571428574,0.9571545189504373,14.702850538057987,18.80085467236886,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,MMR,6,0.3024414234785249,0.06235114140815033,0.590375199634544,0.5903751996345439,0.2173227356494383,0.6,0.20799999999999982,9.89592028940545,12.347119410056504,0.18387096774193548,310,-1.1403613391896714,0.9279215377612339,0.9748421957466107,0.001104092192633388,0.6411773827768141,0.6372074138733649,0.6177721872445076,0.05520713057010002,0.0028213379282796508,0.07676411290322581,-0.11037812199876146,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,THA,6,0.41419957029343574,0.11383898122017919,0.5940152437169437,0.5940152437169437,0.21377749442979602,0.3714285714285715,0.46847813411078715,13.874174032904989,16.90962664831618,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,THA,6,0.22135458946709377,0.04586472530838422,0.8405919861766481,0.8405919861766481,0.03609102057214024,0.7142857142857143,0.1107871720116617,6.571966516664804,9.036763273627127,0.2064516129032258,310,-1.1631149330989896,0.9279215377612339,0.9451258226852184,0.0027087065323406186,0.6156983750481759,0.6153271466493606,0.5930236759685701,0.11002866696507997,0.007004597339950628,0.07676411290322581,-0.10640606697984345,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,MYS,6,0.44514110363629716,0.12021575840434305,0.5037813194192247,0.5037813194192244,0.3082567664691496,0.3714285714285715,0.46847813411078715,15.255957453894077,18.17280945747156,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,MYS,6,0.27394241864981594,0.04962352412123235,0.7631504404905665,0.7631504404905666,0.07750321135349596,0.7142857142857143,0.1107871720116617,9.176746527232547,11.183652409932323,0.18387096774193548,310,-1.3791096324945205,0.9279215377612339,0.8922881941484153,0.007335247067045805,0.5785837480137425,0.5813461612309179,0.5555212502518008,0.1776420907521126,0.025523243564853068,0.07676411290322581,-0.10031863326357003,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,IDN,6,0.4798051958245158,0.0802451152961542,0.08722767345452499,0.087227673454525,0.8694903329791731,0.2571428571428572,0.6227871720116618,16.49740547509626,19.587965095103762,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,IDN,6,0.4023409299299219,0.05839282549356989,0.2509851455840038,0.2509851455840038,0.6314275034424756,0.3714285714285715,0.46847813411078715,14.164290776191185,16.425499682753152,0.15161290322580645,310,-0.8610819419189157,0.9279215377612339,0.8783582835452098,0.007970459303235287,0.5271874675827641,0.5274163196163792,0.5011272203537726,0.211563432249044,0.01974663062766036,1.1823084677419355,-0.006004609580794055,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,CHN,6,0.437032836851111,0.12949859304825587,0.6426500271227283,0.6426500271227286,0.16873188702321085,0.8285714285714287,0.04156268221574334,14.311361445048759,17.84179085210384,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,CHN,6,0.35566293956442113,0.08401286354097111,0.40520044704862773,0.4052004470486277,0.42546373383056635,0.6571428571428573,0.15617492711370237,11.5000801842233,14.519878705852717,0.2161290322580645,310,-1.5375513171787651,0.9279215377612339,0.8154679046882992,0.013643576436025602,0.5895056634180007,0.5862812334491361,0.5635225337359213,0.2651461149798717,0.028255409754053315,0.8789314516129032,-0.029552842610887788,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,JPN,6,0.2963954221949511,0.06381837981980398,0.6447251862844583,0.6447251862844584,0.16690886206701733,0.7142857142857143,0.1107871720116617,9.194354048273055,12.100292441240368,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,JPN,6,0.35604123182130515,0.04740111151585699,0.5352540387760896,0.5352540387760896,0.27379324950699135,0.7142857142857143,0.1107871720116617,12.602111616954053,14.53532242256958,0.17096774193548386,310,-0.45449053582795873,0.9279215377612339,0.9461650497026892,0.0025382982006014886,0.5355045920418154,0.5301235165326826,0.5078964177639254,0.10051316060674637,0.005704195829030387,1.126663306451613,-0.023059729364127354,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,BGD,6,0.46069788042192683,0.12085715102762952,0.482937937539514,0.4829379375395139,0.3319106722471852,0.3714285714285715,0.46847813411078715,15.351092589266782,18.80791221025768,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,BGD,6,0.2842454795328928,0.05480892273386989,0.695116181713929,0.695116181713929,0.12526110701031032,0.7142857142857143,0.1107871720116617,8.66989131941404,11.604273109138445,0.2129032258064516,310,-1.0337161204919239,0.9279215377612339,0.9547900141478378,0.0022901380362244372,0.63882739178596,0.6338662144637877,0.613730764004492,0.09692940360193361,0.0076626625206061725,0.07676411290322581,-0.11195927005212258,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,IRN,6,0.3730442312954275,0.09244574826279545,0.2079753401764068,0.20797534017640676,0.6925348456011997,-0.028571428571428574,0.9571545189504373,13.445276829059138,15.229466969376418,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,IRN,6,0.4664920786894171,0.06737910843838128,0.25190648044486463,0.25190648044486463,0.6301328783395029,0.48571428571428577,0.3287230320699709,15.910277049504609,19.04445936398884,0.08387096774193549,310,-0.6624527045389883,0.9279215377612339,0.8912660252491569,0.007258491959857691,0.5129821327424818,0.5141587873620371,0.4867027979704642,0.2040284418370213,0.01996778485658571,-0.428125,-0.03594414115707211,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,SRB,6,0.4533571732426235,0.11506147260248382,0.5735345190991866,0.5735345190991865,0.23402797267787298,0.5428571428571429,0.26570262390670557,14.916762138899388,18.508229094583044,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,SRB,6,0.30314954679928685,0.05064059916581708,0.7727886930386693,0.7727886930386693,0.07157257765374075,0.7714285714285715,0.07239650145772594,10.257857683748654,12.37602842357037,0.18064516129032257,310,-1.3004443667438115,0.9279215377612339,0.8553573105309312,0.010040649381391766,0.5527662429117387,0.5577928665184205,0.5295878718937597,0.23008976568394252,0.02451977348453203,0.07676411290322581,-0.09185043744635343,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,ROU,6,0.4415655216140409,0.11240160936141454,0.6150251237884613,0.6150251237884613,0.19378075606693843,0.5428571428571429,0.26570262390670557,14.340269807343839,18.026836932671614,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,ROU,6,0.33030339703699435,0.05073077107106822,0.7850304459729454,0.7850304459729455,0.06435078698660551,0.7714285714285715,0.07239650145772594,11.759752070085762,13.484579717475956,0.19032258064516128,310,-1.3563054782209731,0.9279215377612339,0.9133599818817992,0.0045121782069698305,0.575412715827265,0.5743558438554887,0.5494628183303341,0.14624671679174606,0.010141295956754589,0.07676411290322581,-0.11282997347178939,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,KGZ,6,0.44295564604956233,0.11586997536919828,0.5668246207000797,0.5668246207000796,0.2408206528331483,0.5428571428571429,0.26570262390670557,14.330911378542021,18.083588525104982,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,KGZ,6,0.24918167243019318,0.03941309806398072,0.8294504381748706,0.8294504381748704,0.04115032895536644,0.7714285714285715,0.07239650145772594,8.517908664848436,10.172799178455268,0.21935483870967742,310,-1.095780506555517,0.9279215377612339,0.9609467944478467,0.0018274030541864624,0.6371813639517754,0.6318166685681189,0.6118591559510077,0.08487673408772338,0.004848282755673479,0.07676411290322581,-0.10947500402177782,20
Qwen/Qwen2.5-7B-Instruct,baseline_vanilla,ETH,6,0.5581214543679105,0.13079824747356342,0.34876698130751255,0.34876698130751244,0.4980612580926113,0.08571428571428573,0.8717434402332361,20.29672764499882,22.78521296169044,,310,,,,,,,,,,,,0
Qwen/Qwen2.5-7B-Instruct,EXP-24-HF_QWEN25_7B_BF16_dual_pass,ETH,6,0.4376042477312948,0.05872031889111075,0.6757389781336554,0.6757389781336552,0.1406705687843014,0.3142857142857143,0.5440932944606414,15.834581084363682,17.86511860360259,0.14838709677419354,310,-1.5050523844629538,0.9279215377612339,0.971325084402523,0.0012996187004952785,0.618930670619011,0.6182679719501926,0.597166929802587,0.06494917176573163,0.003728975418687164,0.07676411290322581,-0.12119252403949429,20
