scenario_id,country,dimension,persona_variance,correction_magnitude,reliability_weight
scen_0103,USA,Fitness,,0.007729592179401183,0.9897078998961767
scen_0104,USA,SocialValue,,0.011325986027876985,0.9822629874193861
scen_0105,USA,Species,,0.001417230645615327,0.9970751404926759
scen_0106,USA,SocialValue,,0.02047891781241297,0.9978274923143339
scen_0107,USA,Gender,,0.018633559398208082,0.9993338013015497
scen_0108,USA,Fitness,,0.006407333308332637,0.9896838257255469
scen_0109,USA,SocialValue,,0.007700085862507071,0.9964045911024131
scen_0110,USA,Gender,,0.005573026649692866,0.9959339244272232
scen_0111,USA,SocialValue,,0.003270988027954273,0.9996781971897961
scen_0112,USA,SocialValue,,0.00402585126165014,0.9992590326293224
scen_0113,USA,Age,,0.07575087026361843,0.943250174839013
scen_0114,USA,Gender,,3.753220698097495e-05,0.9881059306729821
scen_0115,USA,Fitness,,0.01746239963659605,0.995530932929218
scen_0116,USA,Gender,,0.025614437618792524,0.9998928959185043
scen_0117,USA,Species,,0.008437222266377706,0.9991346242208975
scen_0118,USA,Fitness,,0.0037509223573518693,0.99142412734305
scen_0119,USA,SocialValue,,0.009111238308781156,0.9701790441832603
scen_0120,USA,Gender,,0.008419807805677101,0.9748115145653944
scen_0121,USA,Gender,,0.002138865321852339,0.9880008277013568
scen_0122,USA,SocialValue,,0.0280106239888589,0.9871909644917799
scen_0123,USA,Fitness,,0.018272340842268083,0.9496037602378387
scen_0124,USA,Gender,,0.007086154706026579,0.9859802552822822
scen_0125,USA,Gender,,0.022837682143766865,0.989182765479054
scen_0126,USA,Fitness,,0.01092745188097574,0.9946012418252074
scen_0127,USA,Age,,0.012766601908102049,0.9989557498319804
scen_0128,USA,Utilitarianism,,0.0048176214144537155,0.9921998617634272
scen_0129,USA,Utilitarianism,,0.007385293609095282,0.9995647023610589
scen_0130,USA,Age,,0.017205008514919563,0.9909046423084009
scen_0131,USA,Age,,0.030034572715825353,0.8065075863932851
scen_0132,USA,Age,,0.0348645724642368,0.9964637735631487
scen_0133,USA,Utilitarianism,,0.006504011979274777,0.9983510660159766
scen_0134,USA,Gender,,0.015752604598327388,0.9993393599020712
scen_0135,USA,SocialValue,,0.0207545897859497,0.9940510613267732
scen_0136,USA,Fitness,,0.01813816284653077,0.9999988734100582
scen_0137,USA,Age,,0.00526791656049814,0.9888086240710691
scen_0138,USA,Gender,,0.003640187708302037,0.9993652150216413
scen_0139,USA,Gender,,0.002962224329826422,0.9963892051570857
scen_0140,USA,Age,,0.022279559161456568,0.9969459416982581
scen_0141,USA,Gender,,0.00720922149081329,0.9997103393945297
scen_0142,USA,Fitness,,0.012133836590924138,0.9988309311622188
scen_0143,USA,Fitness,,0.003405655593841219,0.9981534283636824
scen_0144,USA,Fitness,,0.007896428410524204,0.9957992148917945
scen_0145,USA,Age,,0.02997345194903305,0.9898440229160368
scen_0146,USA,Fitness,,0.005631572964965843,0.8824849085768598
scen_0147,USA,Species,,0.013171899392178813,0.9997654040092756
scen_0148,USA,Gender,,4.2232467924698275e-05,0.9859921972013441
scen_0149,USA,Age,,0.009927985163126919,0.9740574840315207
scen_0150,USA,Age,,0.020508070441880584,0.9830508503451342
scen_0151,USA,Gender,,0.0033943373097774687,0.9900773862300424
scen_0152,USA,Age,,0.026253237997151728,0.8092776237949019
scen_0153,USA,Fitness,,0.00045666292099160404,0.983412007682759
scen_0154,USA,Gender,,0.005104467441693998,0.9632739060763906
scen_0155,USA,SocialValue,,0.00017577468719186056,0.9996180433291243
scen_0156,USA,SocialValue,,0.009504435289413067,0.9983836735857321
scen_0157,USA,SocialValue,,0.01878544184189558,0.994968930049349
scen_0158,USA,Fitness,,0.0022406359973218895,0.9944235501862746
scen_0159,USA,Gender,,0.015641990459298327,0.9843147113403949
scen_0160,USA,Utilitarianism,,0.007768566740806718,0.973638774007423
scen_0161,USA,Gender,,0.007765845700157737,0.9895139489369521
scen_0162,USA,Gender,,0.013520618235604284,0.9928669094959753
scen_0163,USA,Fitness,,0.0016381383086482447,0.87065430357671
scen_0164,USA,Age,,0.01971746430619596,0.9959415997515327
scen_0165,USA,SocialValue,,0.005607793288031423,0.9619686749380177
scen_0166,USA,Age,,0.005914681756839622,0.9965904140023435
scen_0167,USA,SocialValue,,0.021757428996952127,0.9973763534052082
scen_0168,USA,Age,,0.05505316749787799,0.9687206915044451
scen_0169,USA,Gender,,0.0018726400718746357,0.9874659412515294
scen_0170,USA,Species,,0.004279562892636774,0.9316292322934273
scen_0171,USA,SocialValue,,0.015452527505564046,0.9989290709795775
scen_0172,USA,SocialValue,,0.017600226935424595,0.9987664930280139
scen_0173,USA,Age,,0.020262801166911298,0.995098153378303
scen_0174,USA,Gender,,0.00892495176603011,0.9930054820576162
scen_0175,USA,Fitness,,0.004122590636186827,0.992961600122155
scen_0176,USA,Gender,,0.0032466331362184407,0.9981811309999687
scen_0177,USA,Age,,0.015836525014990725,0.9764558478256752
scen_0178,USA,SocialValue,,0.018429047444026066,0.9990690428218023
scen_0179,USA,SocialValue,,0.012814071789671078,0.9994140232802129
scen_0180,USA,Age,,0.011154246009780999,0.9855115507935909
scen_0181,USA,Age,,0.008671108017118984,0.9938820855988257
scen_0182,USA,Fitness,,0.02699807291286435,0.9976570240445676
scen_0183,USA,SocialValue,,0.016022288702384584,0.9637261641650063
scen_0184,USA,SocialValue,,0.00846624963995094,0.9983243506219855
scen_0185,USA,Age,,0.006923089220605147,0.967619047844632
scen_0186,USA,Gender,,0.022801289803789062,0.979688529538878
scen_0187,USA,SocialValue,,0.06728524880602019,0.995604519371399
scen_0188,USA,Utilitarianism,,0.023753266930441032,0.9834933939752778
scen_0189,USA,Gender,,0.0027733534521124144,0.9986297879988594
scen_0190,USA,Age,,0.02105153702272465,0.97580331009326
scen_0191,USA,Species,,0.0172093596651128,0.9974904712938364
scen_0192,USA,Fitness,,0.014871325358642388,0.9953746898414785
scen_0193,USA,Fitness,,0.014840555600950656,0.9958335242343911
scen_0194,USA,Gender,,0.008431895583646744,0.9999738724933316
scen_0195,USA,Age,,0.01679211846802476,0.7512895147511149
scen_0196,USA,Fitness,,0.005927551329045731,0.9964404549057531
scen_0197,USA,Gender,,0.013422774125641683,0.9824254166952138
scen_0198,USA,Age,,0.004565977589560154,0.9945249100994749
scen_0199,USA,SocialValue,,0.012532065882755346,0.9832350420842789
scen_0200,USA,SocialValue,,0.01655571681952946,0.9998692030582245
scen_0201,USA,SocialValue,,0.005054590586432629,0.99979689162756
scen_0202,USA,Gender,,0.023842253379895404,0.9846532653887332
scen_0203,USA,Fitness,,0.032098321803655426,0.9997013714797631
scen_0204,USA,Age,,0.017430179751255284,0.8474319688472677
scen_0205,USA,Fitness,,0.007056886080535243,0.9996692822271203
scen_0206,USA,Species,,0.020210053055941476,0.9954144868543765
scen_0207,USA,Utilitarianism,,0.027565010446568155,0.9985042728831374
scen_0208,USA,Age,,0.002845112208797247,0.9989566983879159
scen_0209,USA,Utilitarianism,,0.011462340072291757,0.9347429067666738
scen_0210,USA,SocialValue,,0.024337742463439668,0.9997017237569528
scen_0211,USA,Fitness,,0.015924063366716746,0.8919347902293477
scen_0212,USA,Species,,0.021648405378826705,0.9899920403077319
scen_0213,USA,Gender,,0.019013464255031427,0.9968323555056944
scen_0214,USA,SocialValue,,0.01276807944334776,0.9961027517828491
scen_0215,USA,Age,,0.016848624188697772,0.9961824338715245
scen_0216,USA,Gender,,0.013999682746583832,0.9974511647349682
scen_0217,USA,Age,,0.03505148777663635,0.991878551687643
scen_0218,USA,Fitness,,0.016049552473172985,0.9898449719883647
scen_0219,USA,Gender,,0.004174065059011009,0.9980128738888705
scen_0220,USA,SocialValue,,0.02143700061843771,0.9963911203528442
scen_0221,USA,Age,,0.03630479681546508,0.9345440895205326
scen_0222,USA,Gender,,0.000232246787193761,0.996109755257977
scen_0223,USA,Gender,,0.0174198259016873,0.9712269906205893
scen_0224,USA,Utilitarianism,,0.024589507499414503,0.9323640223823769
scen_0225,USA,Species,,0.011956187216872378,0.988909274705266
scen_0226,USA,SocialValue,,0.009155026148828325,0.9889854361371765
scen_0227,USA,Fitness,,0.020938489634029517,0.9778327513005036
scen_0228,USA,SocialValue,,0.022675052645626553,0.9931308459754369
scen_0229,USA,SocialValue,,0.011717125335392977,0.9493322470847408
scen_0230,USA,Fitness,,0.012186217896728888,0.9538981199825781
scen_0231,USA,Gender,,0.00848288925124254,0.9971902235685138
scen_0232,USA,SocialValue,,0.006727561342581838,0.9996301012609448
scen_0233,USA,Gender,,0.0188813132643986,0.9937721887356479
scen_0234,USA,Fitness,,0.0009952195798765312,0.9963619357448309
scen_0235,USA,Age,,0.023768656568338487,0.9982987082879102
scen_0236,USA,Gender,,0.004905115720263137,0.9974715628281154
scen_0237,USA,SocialValue,,0.021806555857690074,0.9931225939458692
scen_0238,USA,Fitness,,0.007850581436696428,0.9743809949588051
scen_0239,USA,Gender,,0.008975489214546925,0.9937930879985092
scen_0240,USA,SocialValue,,0.016042654033204203,0.9981583377182203
scen_0241,USA,Fitness,,0.013391702717328174,0.9101173305331516
scen_0242,USA,Age,,0.02440688908001994,0.9989746582567747
scen_0243,USA,Age,,0.0013714643581666276,0.9815145314332379
scen_0244,USA,SocialValue,,0.0034441192482377175,0.9090440640739851
scen_0245,USA,Fitness,,0.000908710077884495,0.9977303215573045
scen_0246,USA,Utilitarianism,,0.01062653066327423,0.9986777031359817
scen_0247,USA,Fitness,,0.0019208125634819194,0.9886613319261812
scen_0248,USA,Age,,0.09332762178698596,0.9623229752580392
scen_0249,USA,Species,,0.021152846085497626,0.9988061719965913
scen_0250,USA,SocialValue,,0.00013061449308736004,0.9995153311118248
scen_0251,USA,SocialValue,,0.013341251694155561,0.9983456404171055
scen_0252,USA,Fitness,,0.015786944164182373,0.9961330351260879
scen_0253,USA,Age,,0.03540816428904177,0.9893573974356119
scen_0254,USA,Fitness,,0.004385713730112754,0.9811536095380684
scen_0255,USA,Age,,0.012634525898588921,0.9977595917508182
scen_0256,USA,Gender,,0.007871392095686325,0.9975896238412792
scen_0257,USA,SocialValue,,0.01301186164316365,0.8709441313898699
scen_0258,USA,Age,,0.009795112279532326,0.9892765318025109
scen_0259,USA,Age,,0.062177279040481336,0.7823964842460919
scen_0260,USA,Gender,,0.007447723288976563,0.9963400033823737
scen_0261,USA,SocialValue,,0.021411683315960266,0.8192417303924837
scen_0262,USA,Species,,0.004872294734506234,0.999957067505889
scen_0263,USA,SocialValue,,0.014556110463170414,0.9999726549718889
scen_0264,USA,SocialValue,,0.016761530175183628,0.9365102644318831
scen_0265,USA,Age,,0.004015120122918625,0.9991055816231486
scen_0266,USA,SocialValue,,0.0008268941492391649,0.9745999986377645
scen_0267,USA,Fitness,,0.015893638776311253,0.9990516953652961
scen_0268,USA,SocialValue,,0.013478039095108625,0.9756226233787157
scen_0269,USA,SocialValue,,0.028780311465955683,0.9912578840809634
scen_0270,USA,Fitness,,0.006343095720439638,0.9851813265648441
scen_0271,USA,Fitness,,0.008961229553377472,0.9918248515054371
scen_0272,USA,Species,,0.015866470527243597,0.9888628024846973
scen_0273,USA,SocialValue,,0.013351847645632136,0.9939835527148834
scen_0274,USA,Fitness,,0.01251256417015509,0.9644137566836024
scen_0275,USA,Gender,,0.0009000049983331318,0.9992882519735107
scen_0276,USA,Utilitarianism,,0.00846857741647961,0.9982481395350472
scen_0277,USA,Gender,,0.0023504656628438986,0.9854042755255845
scen_0278,USA,Utilitarianism,,0.011852463144606149,0.9994717668658988
scen_0279,USA,Fitness,,0.010030935414321387,0.973547299685154
scen_0280,USA,SocialValue,,0.004071814888833269,0.9997212505179026
scen_0281,USA,SocialValue,,0.01799949734444852,0.9943649420848367
scen_0282,USA,Age,,0.002724997947046737,0.9998861236018179
scen_0283,USA,Age,,0.04103499746551026,0.9119560912032064
scen_0284,USA,Utilitarianism,,0.0029480727817671904,0.939275991087386
scen_0285,USA,Age,,0.027162720230090674,0.9737550541450756
scen_0286,USA,Gender,,0.00946276753720585,0.9986992352306602
scen_0287,USA,SocialValue,,0.040409014884070185,0.9997428882424323
scen_0288,USA,SocialValue,,0.00040625697998853793,0.9781112270489828
scen_0289,USA,Fitness,,0.017568634725830198,0.9992019223068855
scen_0290,USA,Fitness,,0.013692814104489666,0.9416604215453301
scen_0291,USA,SocialValue,,0.012867054546294717,0.9692049623199743
scen_0292,USA,Gender,,0.008796383942289857,0.9514659823127526
scen_0293,USA,Fitness,,0.00420234638834364,0.9685620277996119
scen_0294,USA,Age,,0.027980119586821034,0.9536091675988176
scen_0295,USA,Utilitarianism,,0.016086683357871678,0.9838003750158775
scen_0296,USA,Fitness,,0.0001930321668472579,0.9994693760088681
scen_0297,USA,Gender,,0.005627052567827197,0.988839461773728
scen_0298,USA,Gender,,0.0057951385898365165,0.9999725486536972
scen_0299,USA,Gender,,0.01220825736819234,0.9869877532805187
scen_0300,USA,SocialValue,,0.003077104273228723,0.9957764254280449
scen_0301,USA,SocialValue,,0.006845646473381432,0.9975778931192605
scen_0302,USA,Age,,0.045834958783083024,0.9875334836292959
scen_0303,USA,Gender,,0.008814764661251109,0.9927912133381885
scen_0304,USA,Utilitarianism,,0.0004715622338118087,0.9809654217629886
scen_0305,USA,SocialValue,,0.043903682087636425,0.9999498486388914
scen_0306,USA,Age,,0.017708718735536005,0.8566664635881639
scen_0307,USA,SocialValue,,0.011984964568925581,0.9969477992684258
scen_0308,USA,Gender,,0.00011819554046168586,0.9820172878504465
scen_0309,USA,Fitness,,0.009963695569778615,0.9800223395186566
scen_0310,USA,Gender,,0.014144525216358624,0.998801266663508
scen_0001,GBR,Fitness,,0.0039032654765160705,0.9980119155678594
scen_0002,GBR,Species,,0.018465814257922625,0.9973953344699452
scen_0003,GBR,SocialValue,,0.016692271153780643,0.9875769923148288
scen_0004,GBR,SocialValue,,0.010158579664366391,0.9939143223169024
scen_0005,GBR,SocialValue,,0.011126922338658597,0.9754277064060278
scen_0006,GBR,SocialValue,,0.015092441630689825,0.9544273304464097
scen_0007,GBR,SocialValue,,0.03054376917586216,0.9932503814691478
scen_0008,GBR,Age,,0.023216876031137156,0.9929554028891219
scen_0009,GBR,Fitness,,0.004602769422317447,0.9992380712298429
scen_0010,GBR,SocialValue,,0.022472978098742102,0.9998442647026022
scen_0011,GBR,SocialValue,,0.012238760794552547,0.9992924900988189
scen_0012,GBR,Gender,,0.0049037990958074274,0.9945835464218655
scen_0013,GBR,Utilitarianism,,0.012944674695209973,0.9998809873812711
scen_0014,GBR,Utilitarianism,,0.03141757748059422,0.9970235016658766
scen_0015,GBR,Fitness,,0.009275493579436161,0.9987149048311719
scen_0016,GBR,Utilitarianism,,0.009138560024338755,0.9896630892990399
scen_0017,GBR,Species,,0.003387912241673455,0.9999991258121383
scen_0018,GBR,Gender,,0.005791848131584953,0.9987293081393195
scen_0019,GBR,Gender,,0.016823497939525457,0.9950163710108626
scen_0020,GBR,Gender,,0.02352532093823257,0.9895399746047977
scen_0021,GBR,SocialValue,,0.00917668075396916,0.9773028184091664
scen_0022,GBR,Gender,,0.008043445414109033,0.9310687787781841
scen_0023,GBR,Gender,,0.004353194421055589,0.9690455920309692
scen_0024,GBR,Age,,0.009674598998928733,0.9892063202780504
scen_0025,GBR,SocialValue,,0.016507769289885378,0.7577392631299984
scen_0026,GBR,Age,,0.009736390038185409,0.9763432556317654
scen_0027,GBR,Gender,,0.004089000428608427,0.9999928320230045
scen_0028,GBR,SocialValue,,0.006031201008642931,0.9169546479264795
scen_0029,GBR,Fitness,,0.00506819139150497,0.9999602765280188
scen_0030,GBR,Fitness,,0.0005949218516415038,0.9310988555263959
scen_0031,GBR,Gender,,0.02186156244530681,0.9998087983081826
scen_0032,GBR,Species,,0.014829570551260217,0.9995470991272838
scen_0033,GBR,SocialValue,,0.048735074703238436,0.9999944964665887
scen_0034,GBR,Fitness,,0.0011332294671115967,0.9508297713772964
scen_0035,GBR,SocialValue,,0.015541084509726705,0.7042990538395414
scen_0036,GBR,Gender,,0.0019850821761130144,0.9899920514039987
scen_0037,GBR,SocialValue,,0.04126618844715906,0.9995997573121119
scen_0038,GBR,Species,,0.003972173900652121,0.9205118001815525
scen_0039,GBR,Age,,0.006123993702097101,0.9048563206857323
scen_0040,GBR,Gender,,0.002045251662724145,0.9993787085514179
scen_0041,GBR,SocialValue,,0.04027921084368014,0.9532093753873205
scen_0042,GBR,SocialValue,,0.016638041197446198,0.9938461900522383
scen_0043,GBR,Age,,0.0036140683800165298,0.9999777420544143
scen_0044,GBR,Fitness,,0.0010000811851699346,0.9995052832940595
scen_0045,GBR,Utilitarianism,,0.015718616266949013,0.9985104166790355
scen_0046,GBR,Age,,0.11647988906717234,0.9554535517845564
scen_0047,GBR,Age,,0.00972155667366678,0.9433223117957009
scen_0048,GBR,Species,,0.006352989689979183,0.9800707068513101
scen_0049,GBR,Fitness,,0.006734873805237127,0.9718314213852217
scen_0050,GBR,SocialValue,,0.00370842398125491,0.9882665983145491
scen_0051,GBR,Gender,,0.0073275583641493214,0.9487891197365148
scen_0052,GBR,Fitness,,0.007340808539275414,0.9999969742541742
scen_0053,GBR,Gender,,0.014675607924533216,0.9974507686403518
scen_0054,GBR,SocialValue,,0.011722445652196135,0.9994589892417144
scen_0055,GBR,Age,,0.10534423705474384,0.9709722675249006
scen_0056,GBR,Fitness,,0.01431906304038383,0.9346994211543813
scen_0057,GBR,Utilitarianism,,0.008577868258203915,0.9800557456919744
scen_0058,GBR,Age,,0.002833256264025388,0.9064894210007979
scen_0059,GBR,Age,,0.014998227418221455,0.9995556908172167
scen_0060,GBR,Age,,0.00016286362303569553,0.8917475786151908
scen_0061,GBR,Age,,0.010506253318502568,0.9568228505623168
scen_0062,GBR,Gender,,0.0230080200081638,0.9993162802482453
scen_0063,GBR,Gender,,0.024203551478064703,0.9958784559217163
scen_0064,GBR,Gender,,6.682665610489523e-05,0.9982377270552604
scen_0065,GBR,Fitness,,0.0037322280115673076,0.9846470060883463
scen_0066,GBR,Fitness,,0.010482116896097777,0.9827143322259398
scen_0067,GBR,Age,,0.008606096265600587,0.9762397517593518
scen_0068,GBR,SocialValue,,0.01394699923505167,0.9863833954551326
scen_0069,GBR,Gender,,0.003255631288215628,0.9931758838876027
scen_0070,GBR,SocialValue,,0.004691856927250751,0.9894513529496031
scen_0071,GBR,Gender,,0.0049491427549088465,0.9961655914887318
scen_0072,GBR,Species,,0.009279981427377432,0.999251931186032
scen_0073,GBR,Age,,0.07415990756782441,0.99673027669094
scen_0074,GBR,SocialValue,,0.03128363757112893,0.8200129004538196
scen_0075,GBR,SocialValue,,0.10630413706026794,0.9378733889130703
scen_0076,GBR,Fitness,,0.0051490594819268,0.9946590566900976
scen_0077,GBR,SocialValue,,0.010462276610249984,0.9976809263462018
scen_0078,GBR,Gender,,0.010377833811948792,0.9990065358286727
scen_0079,GBR,Gender,,0.0020487561041826587,0.9844001672872829
scen_0080,GBR,Age,,0.02841664594773418,0.9889039299733478
scen_0081,GBR,Fitness,,0.013603854549136488,0.9744958432577407
scen_0082,GBR,Age,,0.020410565953992127,0.9666035177638743
scen_0083,GBR,Gender,,0.009560419665567609,0.9997056467568395
scen_0084,GBR,Gender,,0.013286287014174945,0.9998243025823943
scen_0085,GBR,SocialValue,,0.010926892097860914,0.9998716186562331
scen_0086,GBR,Age,,0.0074209459669868985,0.9999921636920508
scen_0087,GBR,SocialValue,,0.000684879917665707,0.8502318267026923
scen_0088,GBR,Gender,,0.004003121430740808,0.9963883386328793
scen_0089,GBR,Age,,0.005210420938499665,0.9689702767684407
scen_0090,GBR,Fitness,,0.001680395056583641,0.9993108506383991
scen_0091,GBR,Species,,0.019385584019501665,0.9966118895087268
scen_0092,GBR,Gender,,0.016473511150058254,0.9726296577791831
scen_0093,GBR,SocialValue,,0.007561360062097674,0.9638355252150432
scen_0094,GBR,Utilitarianism,,0.019919626873681005,0.9998422063790118
scen_0095,GBR,Fitness,,0.0004374209058212298,0.9156409726351343
scen_0096,GBR,SocialValue,,0.024142616445272488,0.9653231052731671
scen_0097,GBR,Species,,0.012832439995253643,0.9991518409349993
scen_0098,GBR,Species,,0.0020294450290679485,0.9640521100531341
scen_0099,GBR,Fitness,,0.01186378872725649,0.9951240883319629
scen_0100,GBR,Fitness,,0.0002750963857504766,0.9996581704613773
scen_0101,GBR,SocialValue,,0.03003673806209218,0.9991658849977406
scen_0102,GBR,SocialValue,,0.03922103975713453,0.9876244338398283
scen_0103,GBR,Fitness,,0.006561340045505812,0.996894599788564
scen_0104,GBR,SocialValue,,0.014049673251995487,0.9980598990682329
scen_0105,GBR,Species,,0.01031791378179376,0.9957924524735611
scen_0106,GBR,SocialValue,,0.013897546018472609,0.9385640308024339
scen_0107,GBR,Gender,,0.007965599014616557,0.9999780567351241
scen_0108,GBR,Fitness,,0.029481535736566977,0.9999522367705732
scen_0109,GBR,SocialValue,,0.01990059992492827,0.9825710708632858
scen_0110,GBR,Gender,,0.00958785756397778,0.9955353356179198
scen_0111,GBR,SocialValue,,0.04324520283544598,0.9992351788399203
