model,method,country,dimension,human,model_mpr,abs_err
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,COL,Species_Humans,66.6784983800857,74.81343098979565,8.13493260970995
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,COL,Gender_Female,57.815395500653246,57.629865925674494,0.18552957497875155
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,VNM,SocialValue_High,68.98151465777724,38.21732644359424,30.764188214183
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,VNM,Age_Young,72.72528264808984,46.97931659303877,25.745966055051078
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,VNM,Species_Humans,77.72253006105205,66.74119475143867,10.981335309613385
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,VNM,Fitness_Fit,57.972196212438355,53.1870658070383,4.785130405400054
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,VNM,Gender_Female,56.824729929568896,54.13053324035791,2.694196689210983
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,VNM,Utilitarianism_More,73.6205203750259,71.91352920052059,1.706991174505319
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MMR,Utilitarianism_More,78.70192179745325,38.395006316248114,40.30691548120514
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MMR,SocialValue_High,64.46905071498131,29.347509144966565,35.12154157001474
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MMR,Age_Young,75.90055057126965,64.51525976040348,11.385290810866167
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MMR,Species_Humans,71.5585123070076,62.22877494749328,9.329737359514326
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MMR,Gender_Female,53.994610055520134,63.256221169759975,9.261611114239841
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MMR,Fitness_Fit,52.62920706981218,49.22796702751931,3.4012400422928692
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,THA,SocialValue_High,65.11693381725195,30.50459937183314,34.61233444541881
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,THA,Utilitarianism_More,70.33858535076145,43.41051787022703,26.928067480534416
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,THA,Species_Humans,79.6882802566394,67.74658298612654,11.941697270512861
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,THA,Age_Young,68.14230782023834,58.164310594099845,9.977997226138498
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,THA,Fitness_Fit,55.1734060221043,46.42477272335254,8.748633298751763
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,THA,Gender_Female,54.565330615331675,62.18893219848335,7.623601583151675
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MYS,SocialValue_High,67.444669761838,27.775250158083598,39.669419603754406
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MYS,Utilitarianism_More,72.03272065196305,45.63339480031481,26.399325851648236
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MYS,Fitness_Fit,57.33023804891545,46.93067828369395,10.399559765221497
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MYS,Species_Humans,76.63382757939941,68.35199311597289,8.28183446342652
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MYS,Gender_Female,54.97291628908083,63.02098473077095,8.04806844169012
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,MYS,Age_Young,69.49234891789176,63.78026752171782,5.712081396173943
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IDN,SocialValue_High,68.98634336360439,34.60917605142815,34.37716731217624
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IDN,Age_Young,70.10005020795765,57.917603585754705,12.182446622202946
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IDN,Species_Humans,77.39678982646019,66.7441651352043,10.652624691255895
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IDN,Fitness_Fit,57.976534031519144,47.57477768172084,10.401756349798305
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IDN,Utilitarianism_More,72.82627022571894,66.01931381736233,6.806956408356612
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IDN,Gender_Female,55.103216683793356,59.32221322415645,4.218996540363094
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,CHN,SocialValue_High,66.7318304360344,29.78195367070534,36.94987676532906
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,CHN,Gender_Female,55.19476030733905,66.9404051508418,11.745644843502745
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,CHN,Utilitarianism_More,71.1492370495804,59.604160235291715,11.545076814288691
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,CHN,Species_Humans,82.96620500219134,75.77235804338088,7.193846958810468
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,CHN,Age_Young,67.68699640349796,73.81475050703952,6.127754103541562
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,CHN,Fitness_Fit,56.5775251415192,55.660790088952815,0.9167350525663878
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,JPN,SocialValue_High,65.91141816927926,39.28587390609649,26.625544263182768
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,JPN,Utilitarianism_More,68.6827924803426,80.79270301086666,12.109910530524061
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,JPN,Gender_Female,54.73972407640619,62.89242740438914,8.152703327982948
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,JPN,Age_Young,70.0032045118601,77.28307768286162,7.279873171001512
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,JPN,Species_Humans,79.82474186208034,74.79735776708046,5.0273840949998885
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,JPN,Fitness_Fit,56.22273648607725,57.000092052678994,0.7773555666017415
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,BGD,SocialValue_High,68.12580226190916,29.208893768375997,38.91690849353316
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,BGD,Utilitarianism_More,74.9796003677214,39.02669846890104,35.952901898820365
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,BGD,Species_Humans,78.49948032782386,60.81851931616629,17.680961011657573
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,BGD,Fitness_Fit,58.6196906046643,45.90504978470651,12.714640819957786
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,BGD,Gender_Female,53.81364998881969,62.983083725291486,9.169433736471795
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,BGD,Age_Young,70.8140838285483,61.88472427061268,8.929359557935626
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IRN,SocialValue_High,67.363393075873,38.904613417580954,28.458779658292052
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IRN,Species_Humans,83.9572947459965,55.61177599880289,28.345518747193616
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IRN,Age_Young,73.69996202088089,45.95875653267459,27.741205488206298
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IRN,Utilitarianism_More,74.0267150052337,61.21032807719613,12.816386928037566
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IRN,Fitness_Fit,56.422118383222696,53.145373782830205,3.2767446003924903
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,IRN,Gender_Female,52.54255343955857,55.05130927365129,2.5087558340927245
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,SRB,SocialValue_High,67.31604226801309,29.374383164280253,37.94165910373284
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,SRB,Utilitarianism_More,75.58582762780786,41.15306954565364,34.432758082154216
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,SRB,Fitness_Fit,60.422362421319,45.995522147325616,14.426840273993385
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,SRB,Species_Humans,77.7244379853691,64.4127996531745,13.31163833219459
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,SRB,Age_Young,75.97555870305655,64.80406905073617,11.171489652320375
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,SRB,Gender_Female,53.99496073582372,62.66044897554413,8.66548823972041
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ROU,SocialValue_High,67.56252988459444,28.893418451662146,38.6691114329323
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ROU,Utilitarianism_More,74.02038880297435,45.97495931429619,28.04542948867816
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ROU,Fitness_Fit,59.62416896018134,45.720946159272316,13.903222800909028
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ROU,Species_Humans,80.13649675536661,66.6398804686046,13.496616286762006
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ROU,Gender_Female,54.0318142494709,64.18928333286813,10.157469083397231
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ROU,Age_Young,74.9421627666497,64.91211514468192,10.030047621967782
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,KGZ,SocialValue_High,68.66133769559394,28.561372006259933,40.09996568933401
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,KGZ,Utilitarianism_More,72.9656374470638,38.56998127769812,34.39565616936568
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,KGZ,Species_Humans,78.7470327503007,60.56083409370283,18.186198656597874
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,KGZ,Age_Young,73.95888506480075,64.53709844984571,9.421786614955039
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,KGZ,Gender_Female,55.4278530395337,62.104165764672544,6.6763127251388426
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,KGZ,Fitness_Fit,55.75518143530385,49.226380805105386,6.528800630198461
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ETH,Utilitarianism_More,79.99047150109779,38.76496198248759,41.225509518610195
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ETH,SocialValue_High,69.93568901292639,29.793053258347456,40.14263575457893
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ETH,Species_Humans,93.87502207521955,61.94523870998141,31.929783365238137
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ETH,Fitness_Fit,66.27827583906945,48.267227469517586,18.011048369551865
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ETH,Age_Young,61.56366203783799,66.2184537157145,4.65479167787651
unsloth/Qwen3-VL-8B-Instruct-unsloth-bnb-4bit,EXP-24-QWEN3_VL_8B_dual_pass,ETH,Gender_Female,59.96131801065945,61.99541372868696,2.0340957180275154
