country,phenomenon_category,preferred_on_right,z_a,z_b,raw_logit_gap,p_left,p_right,decision_entropy,decision_margin
MMR,Gender,0,-11.061970710754395,-80.0,-68.93802642822266,1.0,1.14972911332458e-30,0.0,1.0
MMR,SocialValue,0,-11.607344627380371,-80.0,-68.39265441894531,1.0,1.9835701688204846e-30,0.0,1.0
MMR,Gender,0,-12.132636070251465,-80.0,-67.86736297607422,1.0,3.354121350240819e-30,0.0,1.0
MMR,Gender,1,-10.96227741241455,-80.0,-69.0377197265625,1.0,1.0406371249976475e-30,0.0,1.0
MMR,Age,0,-12.039381980895996,-80.0,-67.96061706542969,1.0,3.0554771362618702e-30,0.0,1.0
MMR,SocialValue,0,-12.808305740356445,-80.0,-67.19169616699219,1.0,6.591999286642947e-30,0.0,1.0
MMR,Age,1,-13.374675750732422,-80.0,-66.62532043457031,1.0,1.1614244545672389e-29,0.0,1.0
MMR,Gender,1,-12.136948585510254,-80.0,-67.86305236816406,1.0,3.368610963806795e-30,0.0,1.0
MMR,SocialValue,1,-11.11807918548584,-80.0,-68.88191986083984,1.0,1.2160805032138065e-30,0.0,1.0
MMR,Fitness,0,-11.936477661132812,-80.0,-68.06352233886719,1.0,2.756689606011669e-30,0.0,1.0
MMR,Fitness,0,-12.67431926727295,-80.0,-67.32568359375,1.0,5.765369465811371e-30,0.0,1.0
MMR,Gender,0,-12.085302352905273,-80.0,-67.9146957397461,1.0,3.199059915593342e-30,0.0,1.0
MMR,Species,0,-80.0,-4.6117119789123535,75.38829040527344,1.8166927237332592e-33,1.0,0.0,1.0
MMR,SocialValue,0,-12.558793067932129,-80.0,-67.44120788574219,1.0,5.136361122132692e-30,0.0,1.0
MMR,Fitness,0,-11.555569648742676,-80.0,-68.44442749023438,1.0,1.8834878274750905e-30,0.0,1.0
MMR,SocialValue,1,-11.508135795593262,-80.0,-68.49186706542969,1.0,1.796222136135582e-30,0.0,1.0
MMR,Gender,1,-13.18001651763916,-80.0,-66.81998443603516,1.0,9.55981444890976e-30,0.0,1.0
MMR,SocialValue,1,-11.534846305847168,-80.0,-68.46515655517578,1.0,1.844846789095764e-30,0.0,1.0
MMR,Species,0,-80.0,-2.515307664871216,77.48469543457031,2.2326692259270615e-34,1.0,0.0,1.0
MMR,Age,1,-11.590597152709961,-80.0,-68.4094009399414,1.0,1.9506288674494254e-30,0.0,1.0
MMR,Gender,1,-13.763411521911621,-80.0,-66.23658752441406,1.0,1.713229489012725e-29,0.0,1.0
MMR,SocialValue,0,-13.317086219787598,-80.0,-66.68291473388672,1.0,1.096422889543039e-29,0.0,1.0
MMR,SocialValue,1,-12.443572044372559,-80.0,-67.55642700195312,1.0,4.57737537826018e-30,0.0,1.0
MMR,Age,1,-13.90178108215332,-80.0,-66.09822082519531,1.0,1.9674669870729768e-29,0.0,1.0
MMR,Fitness,1,-11.080126762390137,-80.0,-68.91987609863281,1.0,1.170787577402047e-30,0.0,1.0
MMR,Utilitarianism,1,-80.0,-3.835841178894043,76.1641616821289,8.362283140757437e-34,1.0,0.0,1.0
MMR,Age,0,-11.974501609802246,-80.0,-68.02549743652344,1.0,2.863530757755647e-30,0.0,1.0
MMR,Age,0,-12.213096618652344,-80.0,-67.78690338134766,1.0,3.635146502573259e-30,0.0,1.0
MMR,Species,0,-80.0,-5.189351558685303,74.8106460571289,3.237048425303583e-33,1.0,0.0,1.0
MMR,Fitness,0,-12.474989891052246,-80.0,-67.52500915527344,1.0,4.723469577762296e-30,0.0,1.0
MMR,SocialValue,1,-11.106000900268555,-80.0,-68.89399719238281,1.0,1.2014818037720744e-30,0.0,1.0
MMR,Gender,0,-12.62020492553711,-80.0,-67.37979125976562,1.0,5.4617078657849204e-30,0.0,1.0
MMR,Fitness,0,-10.780987739562988,-80.0,-69.21900939941406,1.0,8.680927979692605e-31,0.0,1.0
MMR,Gender,1,-10.503767967224121,-80.0,-69.49623107910156,1.0,6.579158186354565e-31,0.0,1.0
MMR,SocialValue,0,-11.003673553466797,-80.0,-68.99632263183594,1.0,1.084620550102591e-30,0.0,1.0
MMR,Age,1,-12.461791038513184,-80.0,-67.5382080078125,1.0,4.6615347552479794e-30,0.0,1.0
MMR,Fitness,1,-11.28465461730957,-80.0,-68.71534729003906,1.0,1.4364941575523114e-30,0.0,1.0
MMR,Utilitarianism,1,-80.0,-4.5877790451049805,75.41222381591797,1.7737293235656662e-33,1.0,0.0,1.0
MMR,Age,0,-11.90237045288086,-80.0,-68.09762573242188,1.0,2.6642618957997334e-30,0.0,1.0
MMR,Age,1,-11.785957336425781,-80.0,-68.21404266357422,1.0,2.3714703271342064e-30,0.0,1.0
MMR,Age,0,-12.742349624633789,-80.0,-67.25765228271484,1.0,6.171244531421483e-30,0.0,1.0
MMR,Age,0,-11.937637329101562,-80.0,-68.06236267089844,1.0,2.7598880791204823e-30,0.0,1.0
MMR,Gender,0,-13.553851127624512,-80.0,-66.44615173339844,1.0,1.3893220770673725e-29,0.0,1.0
MMR,Gender,0,-13.518697738647461,-80.0,-66.4813003540039,1.0,1.3413376829662414e-29,0.0,1.0
MMR,Gender,1,-10.20560359954834,-80.0,-69.79439544677734,1.0,4.8829151361406005e-31,0.0,1.0
MMR,Fitness,0,-10.337189674377441,-80.0,-69.66281127929688,1.0,5.569618717388147e-31,0.0,1.0
MMR,Fitness,1,-12.804794311523438,-80.0,-67.19520568847656,1.0,6.56890467827076e-30,0.0,1.0
MMR,Age,0,-12.904969215393066,-80.0,-67.09503173828125,1.0,7.26102521960554e-30,0.0,1.0
MMR,SocialValue,0,-11.941941261291504,-80.0,-68.05805969238281,1.0,2.7717895362445917e-30,0.0,1.0
MMR,Gender,1,-10.292253494262695,-80.0,-69.70774841308594,1.0,5.324876091569543e-31,0.0,1.0
MMR,SocialValue,0,-13.246549606323242,-80.0,-66.75344848632812,1.0,1.0217524038816308e-29,0.0,1.0
MMR,Gender,0,-13.391831398010254,-80.0,-66.60816955566406,1.0,1.1815156654691204e-29,0.0,1.0
MMR,Species,1,-80.0,-1.48681640625,78.51318359375,7.98284355142221e-35,1.0,0.0,1.0
MMR,Age,0,-12.562532424926758,-80.0,-67.43746948242188,1.0,5.155598604401413e-30,0.0,1.0
MMR,SocialValue,1,-12.776934623718262,-80.0,-67.22306823730469,1.0,6.388404417396912e-30,0.0,1.0
MMR,SocialValue,1,-12.479559898376465,-80.0,-67.52043914794922,1.0,4.745105444664887e-30,0.0,1.0
MMR,Fitness,1,-12.098834991455078,-80.0,-67.90116882324219,1.0,3.2426276858958346e-30,0.0,1.0
MMR,SocialValue,1,-13.245718955993652,-80.0,-66.75428009033203,1.0,1.0209030386835006e-29,0.0,1.0
MMR,Gender,0,-9.34494400024414,-80.0,-70.65505981445312,1.0,2.0648921845640434e-31,0.0,1.0
MMR,Gender,0,-14.155250549316406,-80.0,-65.8447494506836,1.0,2.535062465344923e-29,0.0,1.0
MMR,Age,0,-12.100849151611328,-80.0,-67.89915466308594,1.0,3.249165315277368e-30,0.0,1.0
MMR,Fitness,1,-10.885272979736328,-80.0,-69.11473083496094,1.0,9.635045711204194e-31,0.0,1.0
MMR,Age,1,-12.455984115600586,-80.0,-67.54401397705078,1.0,4.63454879037683e-30,0.0,1.0
MMR,Gender,0,-10.68594741821289,-80.0,-69.31405639648438,1.0,7.89383012791873e-31,0.0,1.0
MMR,Gender,1,-11.192107200622559,-80.0,-68.80789184570312,1.0,1.3095204551211221e-30,0.0,1.0
MMR,SocialValue,1,-11.092279434204102,-80.0,-68.90772247314453,1.0,1.1851037820413895e-30,0.0,1.0
MMR,Age,1,-12.360245704650879,-80.0,-67.63975524902344,1.0,4.211410320690994e-30,0.0,1.0
MMR,SocialValue,1,-11.93686294555664,-80.0,-68.06314086914062,1.0,2.7577411562381405e-30,0.0,1.0
MMR,Gender,0,-11.46863079071045,-80.0,-68.5313720703125,1.0,1.7266458480245357e-30,0.0,1.0
MMR,Age,0,-11.548674583435059,-80.0,-68.45132446289062,1.0,1.8705421552092587e-30,0.0,1.0
MMR,Fitness,1,-11.666682243347168,-80.0,-68.33332061767578,1.0,2.1048247620965052e-30,0.0,1.0
MMR,Species,0,-80.0,-2.676023006439209,77.323974609375,2.6219507105911705e-34,1.0,0.0,1.0
MMR,Gender,0,-10.625570297241211,-80.0,-69.37442779541016,1.0,7.431369491406928e-31,0.0,1.0
MMR,SocialValue,0,-12.21454906463623,-80.0,-67.78545379638672,1.0,3.640419864270596e-30,0.0,1.0
MMR,Utilitarianism,0,-80.0,-6.441586017608643,73.55841064453125,1.1323695038524487e-32,1.0,0.0,1.0
MMR,Fitness,1,-12.3414888381958,-80.0,-67.65850830078125,1.0,4.1331690405420704e-30,0.0,1.0
MMR,SocialValue,0,-13.027639389038086,-80.0,-66.97235870361328,1.0,8.208695599701739e-30,0.0,1.0
MMR,Species,0,-80.0,-0.8908311724662781,79.10916900634766,4.3987007217347763e-35,1.0,0.0,1.0
MMR,Species,1,-80.0,-1.2431882619857788,78.7568130493164,6.256777034033534e-35,1.0,0.0,1.0
MMR,Fitness,1,-11.783185005187988,-80.0,-68.21681213378906,1.0,2.3649116328939065e-30,0.0,1.0
MMR,Fitness,1,-9.91627311706543,-80.0,-70.08372497558594,1.0,3.6561581819755635e-31,0.0,1.0
MMR,SocialValue,1,-11.74048137664795,-80.0,-68.259521484375,1.0,2.2660345023965234e-30,0.0,1.0
MMR,SocialValue,1,-12.39783763885498,-80.0,-67.60216522216797,1.0,4.3727302753413455e-30,0.0,1.0
MMR,Fitness,1,-12.952153205871582,-80.0,-67.04784393310547,1.0,7.611870222478516e-30,0.0,1.0
MMR,SocialValue,1,-11.361995697021484,-80.0,-68.63800048828125,1.0,1.552012150317223e-30,0.0,1.0
MMR,Species,1,-80.0,-1.2719290256500244,78.72807312011719,6.439205377292128e-35,1.0,0.0,1.0
MMR,SocialValue,1,-12.105877876281738,-80.0,-67.89411926269531,1.0,3.2655673170928095e-30,0.0,1.0
MMR,Gender,0,-12.335009574890137,-80.0,-67.66499328613281,1.0,4.1064524049365815e-30,0.0,1.0
MMR,Fitness,0,-12.109827995300293,-80.0,-67.89017486572266,1.0,3.27847368082755e-30,0.0,1.0
MMR,SocialValue,1,-12.644323348999023,-80.0,-67.35567474365234,1.0,5.595026228445012e-30,0.0,1.0
MMR,Gender,1,-12.241729736328125,-80.0,-67.75827026367188,1.0,3.740736740248866e-30,0.0,1.0
MMR,SocialValue,1,-12.756893157958984,-80.0,-67.24310302734375,1.0,6.2616880071692304e-30,0.0,1.0
MMR,SocialValue,0,-12.909440994262695,-80.0,-67.09056091308594,1.0,7.293560646287147e-30,0.0,1.0
MMR,Age,1,-12.544719696044922,-80.0,-67.45527648925781,1.0,5.0646055615347694e-30,0.0,1.0
MMR,Gender,1,-11.001461029052734,-80.0,-68.99853515625,1.0,1.0822233879828462e-30,0.0,1.0
MMR,Fitness,0,-10.329915046691895,-80.0,-69.67008209228516,1.0,5.529270108895042e-31,0.0,1.0
MMR,Gender,0,-10.569099426269531,-80.0,-69.43090057373047,1.0,7.0233295413607935e-31,0.0,1.0
MMR,Species,1,-80.0,-2.0207366943359375,77.97926330566406,1.3615583465794068e-34,1.0,0.0,1.0
MMR,Fitness,1,-12.672635078430176,-80.0,-67.32736206054688,1.0,5.75570069563744e-30,0.0,1.0
MMR,SocialValue,1,-12.504280090332031,-80.0,-67.49571990966797,1.0,4.8638623475442806e-30,0.0,1.0
MMR,Gender,1,-11.452919960021973,-80.0,-68.54708099365234,1.0,1.699733986317262e-30,0.0,1.0
MMR,Gender,0,-9.379286766052246,-80.0,-70.62071228027344,1.0,2.1370484946960485e-31,0.0,1.0
MMR,SocialValue,1,-12.551629066467285,-80.0,-67.44837188720703,1.0,5.099695854658228e-30,0.0,1.0
MMR,Fitness,1,-11.95658016204834,-80.0,-68.04341888427734,1.0,2.812669280105172e-30,0.0,1.0
MMR,Gender,0,-9.34011173248291,-80.0,-70.6598892211914,1.0,2.0549442109719045e-31,0.0,1.0
MMR,Gender,1,-12.733089447021484,-80.0,-67.26690673828125,1.0,6.114396119982948e-30,0.0,1.0
MMR,Fitness,0,-12.06828784942627,-80.0,-67.93170928955078,1.0,3.145093252065735e-30,0.0,1.0
MMR,Age,0,-13.022841453552246,-80.0,-66.97715759277344,1.0,8.169397601039625e-30,0.0,1.0
MMR,Utilitarianism,0,-80.0,-4.93689489364624,75.06310272216797,2.5148303899591317e-33,1.0,0.0,1.0
MMR,Utilitarianism,0,-80.0,-7.100526809692383,72.89947509765625,2.1885690308867272e-32,1.0,0.0,1.0
MMR,Age,1,-13.248023986816406,-80.0,-66.7519760131836,1.0,1.0232580146619832e-29,0.0,1.0
MMR,Age,1,-11.893805503845215,-80.0,-68.10619354248047,1.0,2.6415325370322336e-30,0.0,1.0
MMR,Age,0,-13.505635261535645,-80.0,-66.4943618774414,1.0,1.323931639704011e-29,0.0,1.0
MMR,Utilitarianism,1,-80.0,-5.573243141174316,74.4267578125,4.751927096991466e-33,1.0,0.0,1.0
MMR,Gender,1,-13.267607688903809,-80.0,-66.73239135742188,1.0,1.043495701563932e-29,0.0,1.0
MMR,SocialValue,1,-12.471518516540527,-80.0,-67.52848052978516,1.0,4.707101054025966e-30,0.0,1.0
MMR,Fitness,1,-10.520901679992676,-80.0,-69.47909545898438,1.0,6.692867516491527e-31,0.0,1.0
MMR,Age,1,-13.516867637634277,-80.0,-66.4831314086914,1.0,1.3388837773831937e-29,0.0,1.0
MMR,Gender,1,-11.14773941040039,-80.0,-68.85226440429688,1.0,1.2526839867051916e-30,0.0,1.0
MMR,Gender,0,-11.65283203125,-80.0,-68.34716796875,1.0,2.075879201122761e-30,0.0,1.0
MMR,Age,0,-11.483596801757812,-80.0,-68.51640319824219,1.0,1.7526861512003355e-30,0.0,1.0
MMR,Gender,1,-11.09861946105957,-80.0,-68.90138244628906,1.0,1.1926411458584101e-30,0.0,1.0
MMR,Fitness,1,-10.408485412597656,-80.0,-69.59151458740234,1.0,5.981212421955687e-31,0.0,1.0
MMR,Fitness,1,-10.90273380279541,-80.0,-69.0972671508789,1.0,9.804787095462932e-31,0.0,1.0
MMR,Fitness,0,-9.543825149536133,-80.0,-70.4561767578125,1.0,2.5192496683178877e-31,0.0,1.0
MMR,Age,1,-13.091924667358398,-80.0,-66.90807342529297,1.0,8.753725498483097e-30,0.0,1.0
MMR,Fitness,0,-11.122974395751953,-80.0,-68.87702941894531,1.0,1.2220422344029849e-30,0.0,1.0
MMR,Species,1,-80.0,-2.002814292907715,77.99718475341797,1.3373745018155316e-34,1.0,0.0,1.0
MMR,Gender,1,-12.853886604309082,-80.0,-67.14611053466797,1.0,6.899453689721987e-30,0.0,1.0
MMR,Age,0,-11.960489273071289,-80.0,-68.03951263427734,1.0,2.8236777376808487e-30,0.0,1.0
MMR,Age,0,-13.19787311553955,-80.0,-66.8021240234375,1.0,9.732090387067967e-30,0.0,1.0
MMR,Gender,0,-12.478572845458984,-80.0,-67.52142333984375,1.0,4.740437697657094e-30,0.0,1.0
MMR,Age,0,-12.8222017288208,-80.0,-67.17779541015625,1.0,6.684273148154247e-30,0.0,1.0
MMR,Fitness,0,-10.967313766479492,-80.0,-69.03268432617188,1.0,1.0458902681921502e-30,0.0,1.0
MMR,Gender,1,-13.287190437316895,-80.0,-66.71280670166016,1.0,1.0641336207824487e-29,0.0,1.0
MMR,SocialValue,0,-11.417585372924805,-80.0,-68.58241271972656,1.0,1.640727931487906e-30,0.0,1.0
MMR,SocialValue,1,-12.056253433227539,-80.0,-67.9437484741211,1.0,3.1074558037433666e-30,0.0,1.0
MMR,SocialValue,1,-10.268622398376465,-80.0,-69.73137664794922,1.0,5.2005337097327826e-31,0.0,1.0
MMR,Fitness,1,-11.056207656860352,-80.0,-68.94379425048828,1.0,1.1431168165418826e-30,0.0,1.0
MMR,Gender,1,-11.847943305969238,-80.0,-68.15205383300781,1.0,2.523126777825318e-30,0.0,1.0
MMR,Utilitarianism,0,-80.0,-5.066844940185547,74.93315124511719,2.8638212547358298e-33,1.0,0.0,1.0
MMR,Gender,1,-12.43266487121582,-80.0,-67.56733703613281,1.0,4.527707826711948e-30,0.0,1.0
MMR,Gender,1,-10.465764999389648,-80.0,-69.53423309326172,1.0,6.33382828355829e-31,0.0,1.0
MMR,Fitness,0,-10.160652160644531,-80.0,-69.83934783935547,1.0,4.668276920646556e-31,0.0,1.0
MMR,Age,0,-12.201178550720215,-80.0,-67.79882049560547,1.0,3.5920831604065914e-30,0.0,1.0
MMR,SocialValue,1,-11.95025634765625,-80.0,-68.04974365234375,1.0,2.794935866368215e-30,0.0,1.0
MMR,Age,1,-12.967419624328613,-80.0,-67.03257751464844,1.0,7.728967515413645e-30,0.0,1.0
MMR,SocialValue,0,-12.39920425415039,-80.0,-67.60079956054688,1.0,4.378705548225445e-30,0.0,1.0
MMR,Age,1,-12.363837242126465,-80.0,-67.63616180419922,1.0,4.226570624313775e-30,0.0,1.0
MMR,Gender,1,-14.448390007019043,-80.0,-65.5516128540039,1.0,3.3985703087245076e-29,0.0,1.0
MMR,Species,1,-80.0,-1.270566701889038,78.72943115234375,6.430466655860844e-35,1.0,0.0,1.0
MMR,SocialValue,0,-11.283873558044434,-80.0,-68.71612548828125,1.0,1.4353767796421937e-30,0.0,1.0
MMR,SocialValue,0,-11.843825340270996,-80.0,-68.15617370605469,1.0,2.5127532752781814e-30,0.0,1.0
MMR,Age,0,-12.948447227478027,-80.0,-67.05155181884766,1.0,7.583698230827161e-30,0.0,1.0
MMR,Gender,0,-9.973785400390625,-80.0,-70.02621459960938,1.0,3.8725890263546123e-31,0.0,1.0
MMR,Fitness,1,-12.408003807067871,-80.0,-67.59199523925781,1.0,4.4174276486952044e-30,0.0,1.0
MMR,Gender,1,-10.704477310180664,-80.0,-69.29552459716797,1.0,8.041481622336816e-31,0.0,1.0
MMR,Age,0,-13.560154914855957,-80.0,-66.4398422241211,1.0,1.398115752822823e-29,0.0,1.0
MMR,SocialValue,0,-13.779306411743164,-80.0,-66.22069549560547,1.0,1.7406736897936893e-29,0.0,1.0
MMR,SocialValue,0,-12.00743579864502,-80.0,-67.99256134033203,1.0,2.959414609438096e-30,0.0,1.0
MMR,Age,1,-80.0,-14.451310157775879,65.54869079589844,3.408515931327945e-29,1.0,0.0,1.0
MMR,Age,0,-12.93533992767334,-80.0,-67.06465911865234,1.0,7.484945420612321e-30,0.0,1.0
MMR,Fitness,1,-10.782537460327148,-80.0,-69.21746063232422,1.0,8.694384098625338e-31,0.0,1.0
MMR,SocialValue,0,-11.619434356689453,-80.0,-68.38056945800781,1.0,2.007686987080147e-30,0.0,1.0
MMR,SocialValue,0,-11.789265632629395,-80.0,-68.21073150634766,1.0,2.3793356068553324e-30,0.0,1.0
MMR,Age,1,-12.846827507019043,-80.0,-67.1531753540039,1.0,6.850881886987818e-30,0.0,1.0
MMR,Gender,0,-10.029626846313477,-80.0,-69.97037506103516,1.0,4.094984093970863e-31,0.0,1.0
MMR,SocialValue,0,-12.346549987792969,-80.0,-67.65345001220703,1.0,4.1541289511731644e-30,0.0,1.0
MMR,Utilitarianism,0,-11.463696479797363,-80.0,-68.53630065917969,1.0,1.7181568980206374e-30,0.0,1.0
MMR,Gender,1,-14.362967491149902,-80.0,-65.63703155517578,1.0,3.1203218809357155e-29,0.0,1.0
MMR,Age,1,-12.563995361328125,-80.0,-67.43600463867188,1.0,5.163156374800364e-30,0.0,1.0
MMR,Species,1,-80.0,-1.571691632270813,78.42830657958984,8.689988925247613e-35,1.0,0.0,1.0
MMR,Fitness,0,-10.65822696685791,-80.0,-69.3417739868164,1.0,7.678037106774438e-31,0.0,1.0
MMR,Fitness,0,-11.372756958007812,-80.0,-68.62724304199219,1.0,1.5687980215678692e-30,0.0,1.0
MMR,Gender,0,-12.385927200317383,-80.0,-67.61407470703125,1.0,4.320961880289324e-30,0.0,1.0
MMR,Age,0,-11.886791229248047,-80.0,-68.11320495605469,1.0,2.623076335328843e-30,0.0,1.0
MMR,Fitness,0,-12.974225997924805,-80.0,-67.02577209472656,1.0,7.7817455190537e-30,0.0,1.0
MMR,Gender,1,-12.968481063842773,-80.0,-67.0315170288086,1.0,7.737168516321366e-30,0.0,1.0
MMR,Age,1,-12.77305793762207,-80.0,-67.22694396972656,1.0,6.363693081114377e-30,0.0,1.0
MMR,SocialValue,1,-11.044562339782715,-80.0,-68.95543670654297,1.0,1.1298853580894789e-30,0.0,1.0
MMR,SocialValue,0,-12.05298137664795,-80.0,-67.947021484375,1.0,3.0973017895014156e-30,0.0,1.0
MMR,SocialValue,1,-11.798103332519531,-80.0,-68.20189666748047,1.0,2.4004497423452542e-30,0.0,1.0
MMR,Gender,0,-9.890116691589355,-80.0,-70.1098861694336,1.0,3.561749058485882e-31,0.0,1.0
MMR,Fitness,0,-10.832677841186523,-80.0,-69.16732025146484,1.0,9.141437765779783e-31,0.0,1.0
MMR,Age,1,-12.886492729187012,-80.0,-67.11351013183594,1.0,7.128084895928673e-30,0.0,1.0
MMR,Fitness,0,-11.975768089294434,-80.0,-68.02423095703125,1.0,2.8671595558364094e-30,0.0,1.0
MMR,Species,0,-80.0,-1.144524335861206,78.85547637939453,5.668938597098083e-35,1.0,0.0,1.0
MMR,Utilitarianism,1,-80.0,-2.906597137451172,77.09339904785156,3.3018869488205137e-34,1.0,0.0,1.0
MMR,Age,0,-12.632987976074219,-80.0,-67.36701202392578,1.0,5.531952398924522e-30,0.0,1.0
MMR,Utilitarianism,1,-80.0,-4.932807922363281,75.06719207763672,2.5045674059214915e-33,1.0,0.0,1.0
MMR,SocialValue,1,-12.184859275817871,-80.0,-67.81513977050781,1.0,3.53393888399571e-30,0.0,1.0
MMR,Fitness,0,-12.15320110321045,-80.0,-67.8468017578125,1.0,3.423800141459257e-30,0.0,1.0
MMR,Species,1,-80.0,-1.1224157810211182,78.8775863647461,5.544973878637368e-35,1.0,0.0,1.0
MMR,Gender,0,-11.851051330566406,-80.0,-68.1489486694336,1.0,2.530973813874119e-30,0.0,1.0
MMR,SocialValue,0,-12.152471542358398,-80.0,-67.84752655029297,1.0,3.421319378181282e-30,0.0,1.0
MMR,Age,0,-11.869508743286133,-80.0,-68.1304931640625,1.0,2.5781179081895535e-30,0.0,1.0
MMR,Gender,0,-10.490819931030273,-80.0,-69.5091781616211,1.0,6.494526354677283e-31,0.0,1.0
MMR,Age,1,-12.560369491577148,-80.0,-67.43962860107422,1.0,5.144479368238115e-30,0.0,1.0
MMR,Fitness,1,-11.538755416870117,-80.0,-68.46124267578125,1.0,1.852081439607561e-30,0.0,1.0
MMR,Gender,0,-11.572578430175781,-80.0,-68.42742156982422,1.0,1.9157922930266483e-30,0.0,1.0
MMR,SocialValue,1,-12.45618724822998,-80.0,-67.54381561279297,1.0,4.635468120998721e-30,0.0,1.0
MMR,Age,1,-12.375240325927734,-80.0,-67.624755859375,1.0,4.275054782189147e-30,0.0,1.0
MMR,Gender,1,-13.37851619720459,-80.0,-66.6214828491211,1.0,1.1658900541625099e-29,0.0,1.0
MMR,Gender,0,-12.085776329040527,-80.0,-67.91422271728516,1.0,3.200573576159009e-30,0.0,1.0
MMR,Utilitarianism,1,-80.0,-4.727023601531982,75.27297973632812,2.0387325863440504e-33,1.0,0.0,1.0
MMR,Species,1,-80.0,-1.4715142250061035,78.52848815917969,7.861599459535175e-35,1.0,0.0,1.0
MMR,SocialValue,1,-12.014476776123047,-80.0,-67.98551940917969,1.0,2.9803280645324455e-30,0.0,1.0
MMR,Fitness,1,-12.572874069213867,-80.0,-67.4271240234375,1.0,5.20921280770287e-30,0.0,1.0
MMR,SocialValue,1,-12.227771759033203,-80.0,-67.77223205566406,1.0,3.6888716725414334e-30,0.0,1.0
MMR,SocialValue,1,-12.253954887390137,-80.0,-67.74604797363281,1.0,3.786737501738917e-30,0.0,1.0
MMR,Fitness,1,-12.559586524963379,-80.0,-67.44041442871094,1.0,5.140438300778632e-30,0.0,1.0
MMR,Gender,0,-9.591620445251465,-80.0,-70.40837860107422,1.0,2.642589353473397e-31,0.0,1.0
MMR,SocialValue,0,-11.16427230834961,-80.0,-68.83572387695312,1.0,1.2735762829012263e-30,0.0,1.0
MMR,Gender,1,-12.805065155029297,-80.0,-67.19493103027344,1.0,6.570709485277239e-30,0.0,1.0
MMR,Fitness,1,-11.775272369384766,-80.0,-68.2247314453125,1.0,2.3462571958231932e-30,0.0,1.0
MMR,Age,0,-12.68367862701416,-80.0,-67.31632232666016,1.0,5.8195937977006785e-30,0.0,1.0
MMR,Gender,1,-12.656272888183594,-80.0,-67.3437271118164,1.0,5.6622742854250456e-30,0.0,1.0
MMR,SocialValue,0,-12.639119148254395,-80.0,-67.36087799072266,1.0,5.565989449109644e-30,0.0,1.0
MMR,Fitness,1,-12.422561645507812,-80.0,-67.57743835449219,1.0,4.482202089402916e-30,0.0,1.0
MMR,Gender,0,-11.516731262207031,-80.0,-68.48326873779297,1.0,1.8117333953517445e-30,0.0,1.0
MMR,SocialValue,1,-12.194253921508789,-80.0,-67.80574798583984,1.0,3.5672849315816445e-30,0.0,1.0
MMR,Fitness,1,-11.992197036743164,-80.0,-68.00780487060547,1.0,2.9146448256322265e-30,0.0,1.0
MMR,Age,1,-12.470980644226074,-80.0,-67.52902221679688,1.0,4.704551829956999e-30,0.0,1.0
MMR,Age,0,-13.119909286499023,-80.0,-66.88008880615234,1.0,9.002154662664975e-30,0.0,1.0
