model,method,country,align_n_criteria,align_mis,align_jsd,align_cosine_sim,align_pearson_r,align_pearson_p,align_spearman_rho,align_spearman_p,align_mae,align_rmse,flip_rate,n_scenarios,final_delta_country,final_alpha_h,mean_reliability_r,mean_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,std_reliability_r,std_bootstrap_var,mean_positional_bias,utilitarianism_slope_hat,utilitarianism_slope_n
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,MEX,6,0.47183689132319917,0.04841140988979665,0.00020063105363305313,0.00020063105363309528,0.9996990534235883,0.028571428571428574,0.9571545189504373,17.716856139754437,19.262660426047958,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MEX,6,0.47977725376503316,0.04758407662334454,-0.1007815187165833,-0.10078151871658335,0.8493395365602642,0.028571428571428574,0.9571545189504373,18.09635686430228,19.586824365302178,0.34838709677419355,310,0.036684858267839335,0.9279215377612339,0.991251985916637,0.0003559499714184989,0.4484060672983046,0.43894767958310343,0.41775293729958995,0.014601216656242763,0.0006059764007954076,-0.9623991935483871,-0.004610008973482757,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,COL,6,0.47162350468210334,0.047172175882409434,-0.005970490437584709,-0.005970490437584726,0.991044370757931,-0.08571428571428573,0.8717434402332361,17.76527780398611,19.253948952904437,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,COL,6,0.48678514967305864,0.0467238797700663,-0.24993418529922884,-0.24993418529922884,0.6329050535471573,-0.14285714285714288,0.7871720116618075,18.44145183445229,19.87292051772219,0.3161290322580645,310,0.02584604129376088,0.9279215377612339,0.9933212761314496,0.00027004737983325067,0.43424688976618553,0.44164691418409346,0.41389770565494416,0.009872156899422214,0.0004025676829231567,-1.0015120967741935,0.005851059398115041,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,VNM,6,0.6096568881377461,0.07989120905997668,-0.9271214403286676,-0.927121440328668,0.007773387308935576,-0.8857142857142858,0.01884548104956266,22.274888009986594,24.88913823517534,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,VNM,6,0.47956175123995154,0.049259749803678914,0.26610420479652747,0.2661042047965276,0.6102653048102462,0.08571428571428573,0.8717434402332361,17.95492649028629,19.57802651155666,0.3548387096774194,310,-0.006677451233266844,0.9279215377612339,0.99113332008704,0.0003600314969025743,0.42417123509991556,0.4225200058471772,0.39820003927715364,0.013461265423908988,0.0005549210520958499,-0.5967489919354839,-0.0007918489970281371,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,MMR,6,0.5010356188252991,0.07412635829964705,-0.23312824211969607,-0.23312824211969602,0.6566427542740562,-0.5428571428571429,0.26570262390670557,17.241041159048027,20.454693484693205,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MMR,6,0.47173616610845004,0.06751327560714036,-0.699720116121985,-0.6997201161219853,0.12171419340745336,-0.7142857142857143,0.1107871720116617,16.253255462096256,19.258548336375164,0.44193548387096776,310,-0.00708497707763949,0.9279215377612339,0.9926798657161826,0.00029637082751161756,0.43277760484526234,0.4294224807331639,0.40565241757900483,0.010943367512652756,0.00044994443844608556,-0.25347782258064516,0.008464451168053954,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,THA,6,0.4544094741712193,0.05572494944695003,0.27257655708720846,0.2725765570872085,0.6012611080909008,-0.028571428571428574,0.9571545189504373,16.53620638676186,18.55118910009832,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,THA,6,0.4408148311342795,0.05878714705718871,-0.41931290535593085,-0.41931290535593096,0.4078931339834959,-0.2571428571428572,0.6227871720116618,15.593877826892282,17.996190122168606,0.4774193548387097,310,-0.04548767855653321,0.9279215377612339,0.9888631018132686,0.0004644708235864721,0.48165389972348366,0.4809522244238084,0.4567735211503121,0.02600660738735773,0.0012059538610916785,-0.806413810483871,0.003310187460654995,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,MYS,6,0.4664069575083672,0.052811212790857945,0.12568642721690976,0.12568642721690976,0.8124630983209336,-0.028571428571428574,0.9571545189504373,17.349852614555424,19.040984306324255,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,6,0.4393621012849878,0.04956959517439395,0.21154924935813962,0.21154924935813954,0.6874098667217411,0.2571428571428572,0.6227871720116618,16.214831049630188,17.93688267442069,0.3580645161290323,310,-0.020322005408898808,0.9279215377612339,0.992571180784864,0.0003000937410840463,0.4489987423823726,0.44812481182236824,0.42054946850384434,0.009444887589711527,0.0003848394044254275,-0.3051663306451613,-0.0018063690944199785,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,IDN,6,0.42051559161691926,0.06351048541680814,-0.1865517357411783,-0.18655173574117834,0.7234185411778024,-0.14285714285714288,0.7871720116618075,14.435590855030341,17.167477139100725,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,6,0.46557348147375577,0.05153122575447494,-0.5245094504400171,-0.5245094504400171,0.2853847647003572,-0.4285714285714286,0.3965014577259474,17.241112248869488,19.00695778969698,0.4032258064516129,310,-0.029287266621391073,0.9279215377612339,0.9912552009078711,0.00035460097551927446,0.4552894034693318,0.455944931218701,0.4289819351127071,0.012571020628573584,0.0005149098627957866,-0.7682081653225806,-0.006890200516477397,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,CHN,6,0.43039150938440773,0.05262426620172376,0.43601196760493244,0.4360119676049324,0.3874263891770114,0.6571428571428573,0.15617492711370237,15.396157794525449,17.57065979363461,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,6,0.45530488622050286,0.05465349304504309,0.6842283065600255,0.6842283065600256,0.13382456753593905,0.7714285714285715,0.07239650145772594,16.36879789344773,18.587744143936398,0.23225806451612904,310,0.07411330399133077,0.9279215377612339,0.987966879596234,0.0004932118900984773,0.4742192660608599,0.4688241072720097,0.44660681433254673,0.020295778099184807,0.0008625128683967794,-0.8963583669354839,0.001891367504690062,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,JPN,6,0.41950961195928765,0.05290463582877223,0.28705925324785764,0.28705925324785747,0.5812383940859397,0.14285714285714288,0.7871720116618075,15.05082778452325,17.12640819155377,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,6,0.44088233509410846,0.05384844786025081,0.6689457436464209,0.6689457436464208,0.1462541174425476,0.6571428571428573,0.15617492711370237,15.919767816389532,17.99894595978858,0.43548387096774194,310,0.009809525324696724,0.9279215377612339,0.9902392592389021,0.0003972704585711525,0.4693513510688659,0.46430541411522896,0.4412916072914677,0.015299878216318995,0.0006339825749528389,-0.8543094758064517,-0.00332480009873804,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,BGD,6,0.5027342695389013,0.05871705170587786,0.08021569241145227,0.08021569241145221,0.8799345376177751,-0.028571428571428574,0.9571545189504373,18.507450302955128,20.52404060968554,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,6,0.4771506515249192,0.0564700270254685,-0.2627131565185545,-0.2627131565185544,0.6149962601543534,-0.3142857142857143,0.5440932944606414,17.38100509370376,19.47959377787667,0.3193548387096774,310,-0.06759260111037642,0.9279215377612339,0.9888255176356816,0.0004555624094246799,0.4866958814282571,0.47509813164511033,0.45344746420460363,0.016970434192022894,0.0007035810316667077,-0.757421875,-0.01448917692766137,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,IRN,6,0.5451936612922816,0.08910456731112654,-0.3838574234423199,-0.3838574234423199,0.45249389289070835,-0.2571428571428572,0.6227871720116618,18.022605477028602,22.257438019430833,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,6,0.5141264673003464,0.06935661772489335,-0.5728960354915891,-0.572896035491589,0.23467101270743973,-0.48571428571428577,0.3287230320699709,17.91736225141603,20.989125135759156,0.27741935483870966,310,-0.05647064296178522,0.9279215377612339,0.9917090015008857,0.0003372502152962454,0.4656621581123721,0.46844007199810395,0.440874636846204,0.014101323097160813,0.000589670925454082,-0.7669102822580646,-0.009927948844804267,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,SRB,6,0.527664863344608,0.059471648532903376,0.04754417422038204,0.047544174220382034,0.9287374742481318,0.08571428571428573,0.8717434402332361,19.535264029938894,21.541827839828414,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,6,0.5091075124859492,0.05675841754859792,-0.763605975666412,-0.763605975666412,0.07721810075109896,-0.8285714285714287,0.04156268221574334,18.76412430283852,20.784227163469858,0.43548387096774194,310,-0.057876763230274374,0.9279215377612339,0.9886250505936958,0.0004787441236969689,0.4841889403520092,0.488672718117314,0.4596405715711655,0.02837235728148942,0.0013924369656518375,-0.6706653225806452,-0.0033962040120954287,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,ROU,6,0.5245407927852226,0.05855225973462045,0.16665501859509763,0.16665501859509757,0.7523318016197719,0.08571428571428573,0.8717434402332361,19.418325976246898,21.414288193312657,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,6,0.5077910130173212,0.05839830384415592,-0.45709264572961966,-0.4570926457296196,0.36211205724175116,-0.48571428571428577,0.3287230320699709,18.56953736934408,20.730481297723458,0.2967741935483871,310,-0.07350803763375477,0.9279215377612339,0.9900844756427802,0.0004043990488486195,0.46115985363721845,0.4619900287159028,0.4340193394211031,0.016494756387841543,0.0006903631260634964,-0.4036920362903226,-0.003126683450199914,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,KGZ,6,0.5064320408410078,0.059146370557836614,0.13561204005442942,0.1356120400544294,0.7978289350330651,0.08571428571428573,0.8717434402332361,18.618053645140133,20.67500149094667,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,6,0.48627661542861217,0.05795158697265969,-0.2767356260573542,-0.27673562605735413,0.595493128723145,-0.028571428571428574,0.9571545189504373,17.670389337944204,19.852159694128428,0.42258064516129035,310,-0.04335728324870248,0.9279215377612339,0.9894793357546116,0.00042901219156767637,0.48550569472774385,0.4795786028908145,0.4565493733652176,0.01677404154621629,0.0006982533592447132,-0.759211189516129,0.0016342581700431325,20
unsloth/gpt-oss-20b-unsloth-bnb-4bit,baseline_vanilla,ETH,6,0.6257348598376802,0.06473374374235553,0.33644653666892316,0.3364465366689231,0.5143724418418744,0.028571428571428574,0.9571545189504373,22.96613881917578,25.545518681237787,,310,,,,,,,,,,,,0
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,6,0.6053988810431932,0.06681297327844042,0.3397327892567573,0.3397327892567573,0.5100065181772524,0.3714285714285715,0.46847813411078715,21.781881540997375,24.715305823461918,0.3903225806451613,310,-0.007183998066837958,0.9279215377612339,0.9926300553551559,0.0002985772587104164,0.41498468426927443,0.4147480243636716,0.39046973264025103,0.011375438978247028,0.00046755017244701767,-0.652671370967742,0.0004735537660940049,20
