model,method,country,dimension,human,model_mpr,abs_err
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,THA,Age_Young,68.14230782023834,50.35418744527346,17.788120374964883
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,THA,SocialValue_High,65.11693381725195,49.77845161898111,15.338482198270839
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,THA,Gender_Female,54.565330615331675,49.71897248529911,4.846358130032563
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,THA,Fitness_Fit,55.1734060221043,50.80348052134234,4.3699255007619655
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,Species_Humans,76.63382757939941,49.752001862699494,26.881825716699915
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,Utilitarianism_More,72.03272065196305,50.93003203389134,21.10268861807171
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,Age_Young,69.49234891789176,50.07756693025246,19.4147819876393
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,SocialValue_High,67.444669761838,49.910082793472974,17.534586968365026
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,Fitness_Fit,57.33023804891545,50.226739801344124,7.1034982475713235
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,MYS,Gender_Female,54.97291628908083,49.721311529646975,5.251604759433853
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,Species_Humans,77.39678982646019,49.7591039700134,27.637685856446794
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,Utilitarianism_More,72.82627022571894,49.88519391344092,22.94107631227802
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,Age_Young,70.10005020795765,49.845587978028284,20.254462229929366
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,SocialValue_High,68.98634336360439,49.61758903273116,19.36875433087323
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,Fitness_Fit,57.976534031519144,49.87954255608346,8.096991475435686
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IDN,Gender_Female,55.103216683793356,49.95551339553953,5.1477032882538225
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,Species_Humans,82.96620500219134,51.0951332985656,31.871071703625745
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,Utilitarianism_More,71.1492370495804,51.46791989516398,19.681317154416426
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,SocialValue_High,66.7318304360344,49.469524281801675,17.262306154232725
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,Age_Young,67.68699640349796,50.506409596584504,17.180586806913453
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,Fitness_Fit,56.5775251415192,49.44104670901653,7.13647843250267
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,CHN,Gender_Female,55.19476030733905,50.11373319834371,5.081027108995343
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,Species_Humans,79.82474186208034,50.10162046451916,29.723121397561187
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,Age_Young,70.0032045118601,49.89178889149695,20.111415620363154
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,Utilitarianism_More,68.6827924803426,50.281133746891186,18.401658733451413
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,SocialValue_High,65.91141816927926,50.09449284274624,15.816925326533017
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,Fitness_Fit,56.22273648607725,49.67928504795743,6.543451438119824
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,JPN,Gender_Female,54.73972407640619,49.81768969409759,4.922034382308603
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,Species_Humans,78.49948032782386,49.967345825459034,28.532134502364826
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,Utilitarianism_More,74.9796003677214,50.3975623037532,24.582038063968206
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,Age_Young,70.8140838285483,50.03211420580912,20.781969622739183
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,SocialValue_High,68.12580226190916,49.48982320091002,18.63597906099914
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,Fitness_Fit,58.6196906046643,50.49540655066546,8.124284053998842
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,BGD,Gender_Female,53.81364998881969,50.184024730667346,3.6296252581523447
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,Species_Humans,83.9572947459965,50.00871297885215,33.948581767144354
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,Age_Young,73.69996202088089,49.59401083277219,24.105951188108698
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,Utilitarianism_More,74.0267150052337,50.204109499975544,23.822605505258153
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,SocialValue_High,67.363393075873,50.0069337723706,17.356459303502405
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,Fitness_Fit,56.422118383222696,50.45752286634193,5.964595516880763
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,IRN,Gender_Female,52.54255343955857,50.23657321195676,2.3059802276018075
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,Species_Humans,77.7244379853691,49.57037302036474,28.154064965004352
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,Age_Young,75.97555870305655,49.60560053773166,26.36995816532489
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,Utilitarianism_More,75.58582762780786,49.82989272114232,25.755934906665537
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,SocialValue_High,67.31604226801309,49.661070315980496,17.654971952032597
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,Fitness_Fit,60.422362421319,49.81844889883035,10.603913522488654
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,SRB,Gender_Female,53.99496073582372,49.94905843030863,4.045902305515085
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,Species_Humans,80.13649675536661,49.38027231254692,30.756224442819686
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,Age_Young,74.9421627666497,50.10219803558639,24.83996473106331
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,Utilitarianism_More,74.02038880297435,49.81665280432936,24.203735998644994
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,SocialValue_High,67.56252988459444,49.62157677359686,17.940953110997583
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,Fitness_Fit,59.62416896018134,50.109423060322186,9.514745899859157
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ROU,Gender_Female,54.0318142494709,49.87021421679115,4.16160003267975
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,Species_Humans,78.7470327503007,49.468759363065196,29.278273387235508
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,Age_Young,73.95888506480075,50.224020024239714,23.73486504056104
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,Utilitarianism_More,72.9656374470638,50.13143145055538,22.834205996508416
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,SocialValue_High,68.66133769559394,49.69110718864395,18.970230506949996
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,Fitness_Fit,55.75518143530385,50.00378494147121,5.751396493832637
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,KGZ,Gender_Female,55.4278530395337,49.97448843695608,5.453364602577622
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,Species_Humans,93.87502207521955,49.99194665631197,43.88307541890758
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,Utilitarianism_More,79.99047150109779,50.79460350066669,29.195868000431098
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,SocialValue_High,69.93568901292639,50.29888907078631,19.63679994214008
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,Fitness_Fit,66.27827583906945,49.99855654036656,16.279719298702894
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,Age_Young,61.56366203783799,50.02025714521194,11.54340489262605
unsloth/gpt-oss-20b-unsloth-bnb-4bit,EXP-24-GPT_OSS_20B_dual_pass,ETH,Gender_Female,59.96131801065945,49.808896317482905,10.152421693176542
