model,method,country,dimension,human,model_mpr,abs_err
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,COL,Utilitarianism_More,75.80338277866436,41.66816952833242,34.13521325033194
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,COL,SocialValue_High,72.74717296106235,43.763466275261955,28.983706685800392
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,COL,Age_Young,76.29284986160825,50.90796777227975,25.3848820893285
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,COL,Species_Humans,66.6784983800857,47.283606150595084,19.394892229490615
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,COL,Fitness_Fit,59.9335818193818,48.65731042139318,11.276271397988623
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,COL,Gender_Female,57.815395500653246,50.23398589348174,7.5814096071715085
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,VNM,Species_Humans,77.72253006105205,51.86631303541211,25.856217025639943
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,VNM,Utilitarianism_More,73.6205203750259,49.32481153018372,24.29570884484218
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,VNM,SocialValue_High,68.98151465777724,46.44606799376314,22.535446664014103
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,VNM,Age_Young,72.72528264808984,52.14624486296289,20.579037785126957
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,VNM,Fitness_Fit,57.972196212438355,50.872172036255236,7.100024176183119
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,VNM,Gender_Female,56.824729929568896,50.427262863351785,6.397467066217111
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MMR,Utilitarianism_More,78.70192179745325,43.64684634526813,35.05507545218512
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MMR,Age_Young,75.90055057126965,54.88981084244779,21.01073972882186
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MMR,Species_Humans,71.5585123070076,52.53274082736902,19.025771479638586
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MMR,SocialValue_High,64.46905071498131,45.54070917937832,18.92834153560299
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MMR,Gender_Female,53.994610055520134,51.09574119352679,2.8988688619933427
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MMR,Fitness_Fit,52.62920706981218,50.57598929763063,2.0532177721815543
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,THA,Utilitarianism_More,70.33858535076145,41.604769211374375,28.733816139387073
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,THA,Species_Humans,79.6882802566394,51.78664685154863,27.90163340509077
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,THA,SocialValue_High,65.11693381725195,46.29855501190165,18.8183788053503
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,THA,Age_Young,68.14230782023834,55.54393583181483,12.598371988423516
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,THA,Fitness_Fit,55.1734060221043,50.81101281463189,4.362393207472415
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,THA,Gender_Female,54.565330615331675,51.22598530474504,3.339345310586637
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MYS,Utilitarianism_More,72.03272065196305,39.72181261471154,32.31090803725151
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MYS,Species_Humans,76.63382757939941,52.852704530231776,23.781123049167633
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MYS,SocialValue_High,67.444669761838,45.69138639804515,21.753283363792853
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MYS,Age_Young,69.49234891789176,56.605073553447326,12.887275364444434
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MYS,Fitness_Fit,57.33023804891545,51.28278822229431,6.04744982662114
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,MYS,Gender_Female,54.97291628908083,51.624250252056584,3.3486660370242447
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IDN,Species_Humans,77.39678982646019,51.95073836097735,25.446051465482846
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IDN,SocialValue_High,68.98634336360439,48.77310105059276,20.213242313011634
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IDN,Utilitarianism_More,72.82627022571894,52.858368573160774,19.96790165255817
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IDN,Age_Young,70.10005020795765,53.19975164228131,16.900298565676337
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IDN,Fitness_Fit,57.976534031519144,49.88856075887413,8.087973272645016
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IDN,Gender_Female,55.103216683793356,50.945539889652515,4.157676794140841
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,CHN,Species_Humans,82.96620500219134,52.239307118289005,30.72689788390234
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,CHN,Utilitarianism_More,71.1492370495804,50.747298999440915,20.401938050139492
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,CHN,SocialValue_High,66.7318304360344,47.345422097283304,19.386408338751096
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,CHN,Age_Young,67.68699640349796,54.3088827338154,13.378113669682556
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,CHN,Fitness_Fit,56.5775251415192,51.340935750416115,5.236589391103088
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,CHN,Gender_Female,55.19476030733905,50.476617899482356,4.718142407856696
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,JPN,Species_Humans,79.82474186208034,51.69145026307977,28.13329159900057
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,JPN,Age_Young,70.0032045118601,52.90397406996339,17.099230441896715
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,JPN,SocialValue_High,65.91141816927926,50.02640664782879,15.885011521450465
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,JPN,Utilitarianism_More,68.6827924803426,54.000393066133356,14.682399414209243
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,JPN,Gender_Female,54.73972407640619,50.58682271580896,4.152901360597234
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,JPN,Fitness_Fit,56.22273648607725,52.79354088720114,3.429195598876113
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,BGD,Utilitarianism_More,74.9796003677214,43.221294774565884,31.75830559315552
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,BGD,Species_Humans,78.49948032782386,51.48724298784491,27.012237339978952
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,BGD,SocialValue_High,68.12580226190916,46.62553104671591,21.500271215193244
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,BGD,Age_Young,70.8140838285483,54.44797876216245,16.366105066385856
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,BGD,Fitness_Fit,58.6196906046643,50.46110243686254,8.15858816780176
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,BGD,Gender_Female,53.81364998881969,50.917928896605545,2.8957210922141456
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IRN,Species_Humans,83.9572947459965,50.34715212917851,33.610142616817996
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IRN,Utilitarianism_More,74.0267150052337,47.651177769114426,26.37553723611927
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IRN,SocialValue_High,67.363393075873,42.575502853249176,24.78789022262383
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IRN,Age_Young,73.69996202088089,51.27293818122849,22.4270238396524
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IRN,Fitness_Fit,56.422118383222696,51.16599095093039,5.256127432292303
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,IRN,Gender_Female,52.54255343955857,50.00424986406821,2.5383035754903602
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,SRB,Utilitarianism_More,75.58582762780786,41.67412932026185,33.91169830754601
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,SRB,Species_Humans,77.7244379853691,52.75157701118947,24.972860974179625
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,SRB,SocialValue_High,67.31604226801309,46.216153772680165,21.099888495332927
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,SRB,Age_Young,75.97555870305655,56.13881071155756,19.83674799149899
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,SRB,Fitness_Fit,60.422362421319,51.22870810068842,9.193654320630579
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,SRB,Gender_Female,53.99496073582372,51.332453956105,2.6625067797187185
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ROU,Utilitarianism_More,74.02038880297435,43.0444515709061,30.975937232068254
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ROU,Species_Humans,80.13649675536661,52.92490383798205,27.211592917384557
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ROU,SocialValue_High,67.56252988459444,46.15076021886176,21.411769665732677
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ROU,Age_Young,74.9421627666497,55.83998936100241,19.102173405647292
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ROU,Fitness_Fit,59.62416896018134,50.62359996479384,9.000568995387503
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ROU,Gender_Female,54.0318142494709,51.42278747543322,2.6090267740376802
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,KGZ,Utilitarianism_More,72.9656374470638,41.6708174771572,31.294819969906598
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,KGZ,Species_Humans,78.7470327503007,52.55892102882795,26.18811172147275
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,KGZ,SocialValue_High,68.66133769559394,46.03443346009189,22.626904235502053
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,KGZ,Age_Young,73.95888506480075,56.01744001850854,17.941445046292216
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,KGZ,Fitness_Fit,55.75518143530385,51.33972865822803,4.415452777075814
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,KGZ,Gender_Female,55.4278530395337,51.23589815121598,4.191954888317724
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ETH,Species_Humans,93.87502207521955,51.44229451388708,42.43272756133247
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ETH,Utilitarianism_More,79.99047150109779,43.54247972407149,36.447991777026296
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ETH,SocialValue_High,69.93568901292639,46.716732205772175,23.218956807154214
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ETH,Fitness_Fit,66.27827583906945,50.35867272211837,15.91960311695108
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ETH,Gender_Female,59.96131801065945,50.896940707316304,9.064377303343143
unsloth/Meta-Llama-3.1-70B-Instruct-bnb-4bit,EXP-24-LLAMA31_70B_dual_pass,ETH,Age_Young,61.56366203783799,54.378882543855866,7.184779493982127
