country,phenomenon_category,preferred_on_right,z_a,z_b,raw_logit_gap,p_left,p_right,decision_entropy,decision_margin
GBR,Gender,0,-12.132636070251465,-80.0,-67.86736297607422,1.0,3.354121350240819e-30,0.0,1.0
GBR,Gender,1,-10.96227741241455,-80.0,-69.0377197265625,1.0,1.0406371249976475e-30,0.0,1.0
GBR,Age,0,-12.039381980895996,-80.0,-67.96061706542969,1.0,3.0554771362618702e-30,0.0,1.0
GBR,SocialValue,0,-13.459012985229492,-80.0,-66.54098510742188,1.0,1.263622497665017e-29,0.0,1.0
GBR,Age,1,-13.378887176513672,-80.0,-66.62110900878906,1.0,1.1663260215073428e-29,0.0,1.0
GBR,Gender,1,-12.240429878234863,-80.0,-67.75956726074219,1.0,3.735887684992402e-30,0.0,1.0
GBR,SocialValue,1,-11.11807918548584,-80.0,-68.88191986083984,1.0,1.2160805032138065e-30,0.0,1.0
GBR,Fitness,0,-11.936477661132812,-80.0,-68.06352233886719,1.0,2.756689606011669e-30,0.0,1.0
GBR,Fitness,0,-12.67431926727295,-80.0,-67.32568359375,1.0,5.765369465811371e-30,0.0,1.0
GBR,Gender,0,-12.085302352905273,-80.0,-67.9146957397461,1.0,3.199059915593342e-30,0.0,1.0
GBR,Species,0,-80.0,-7.823301792144775,72.17669677734375,4.50877814763899e-32,1.0,0.0,1.0
GBR,SocialValue,0,-12.558793067932129,-80.0,-67.44120788574219,1.0,5.136361122132692e-30,0.0,1.0
GBR,Fitness,0,-11.555569648742676,-80.0,-68.44442749023438,1.0,1.8834878274750905e-30,0.0,1.0
GBR,SocialValue,1,-11.516739845275879,-80.0,-68.48326110839844,1.0,1.811747125125762e-30,0.0,1.0
GBR,Gender,1,-14.570646286010742,-80.0,-65.42935180664062,1.0,3.8405513698088267e-29,0.0,1.0
GBR,SocialValue,1,-11.52455997467041,-80.0,-68.4754409790039,1.0,1.825970794849808e-30,0.0,1.0
GBR,Species,0,-80.0,-2.5570099353790283,77.4429931640625,2.327744907978247e-34,1.0,0.0,1.0
GBR,Age,1,-11.590367317199707,-80.0,-68.40962982177734,1.0,1.950182555754305e-30,0.0,1.0
GBR,Gender,1,-14.608733177185059,-80.0,-65.39126586914062,1.0,3.989643324408365e-29,0.0,1.0
GBR,SocialValue,0,-13.317086219787598,-80.0,-66.68291473388672,1.0,1.096422889543039e-29,0.0,1.0
GBR,SocialValue,1,-12.443572044372559,-80.0,-67.55642700195312,1.0,4.57737537826018e-30,0.0,1.0
GBR,Age,1,-13.90178108215332,-80.0,-66.09822082519531,1.0,1.9674669870729768e-29,0.0,1.0
GBR,Fitness,1,-11.080126762390137,-80.0,-68.91987609863281,1.0,1.170787577402047e-30,0.0,1.0
GBR,Utilitarianism,1,-80.0,-3.835841178894043,76.1641616821289,8.362283140757437e-34,1.0,0.0,1.0
GBR,Age,0,-11.974501609802246,-80.0,-68.02549743652344,1.0,2.863530757755647e-30,0.0,1.0
GBR,Age,0,-12.213096618652344,-80.0,-67.78690338134766,1.0,3.635146502573259e-30,0.0,1.0
GBR,Species,0,-80.0,-5.189351558685303,74.8106460571289,3.237048425303583e-33,1.0,0.0,1.0
GBR,Fitness,0,-12.474989891052246,-80.0,-67.52500915527344,1.0,4.723469577762296e-30,0.0,1.0
GBR,SocialValue,1,-11.106000900268555,-80.0,-68.89399719238281,1.0,1.2014818037720744e-30,0.0,1.0
GBR,Gender,0,-12.62020492553711,-80.0,-67.37979125976562,1.0,5.4617078657849204e-30,0.0,1.0
GBR,Fitness,0,-10.780987739562988,-80.0,-69.21900939941406,1.0,8.680927979692605e-31,0.0,1.0
GBR,Gender,1,-10.503767967224121,-80.0,-69.49623107910156,1.0,6.579158186354565e-31,0.0,1.0
GBR,SocialValue,0,-11.003673553466797,-80.0,-68.99632263183594,1.0,1.084620550102591e-30,0.0,1.0
GBR,Age,1,-12.461791038513184,-80.0,-67.5382080078125,1.0,4.6615347552479794e-30,0.0,1.0
GBR,Fitness,1,-11.28465461730957,-80.0,-68.71534729003906,1.0,1.4364941575523114e-30,0.0,1.0
GBR,Utilitarianism,1,-80.0,-4.483529567718506,75.51647186279297,1.5981332427558636e-33,1.0,0.0,1.0
GBR,Age,0,-11.867585182189941,-80.0,-68.13241577148438,1.0,2.5731657855884094e-30,0.0,1.0
GBR,Age,1,-11.743903160095215,-80.0,-68.25609588623047,1.0,2.2738102564678908e-30,0.0,1.0
GBR,Age,0,-12.790337562561035,-80.0,-67.20966339111328,1.0,6.474616865798083e-30,0.0,1.0
GBR,Age,0,-11.939265251159668,-80.0,-68.06073760986328,1.0,2.7643767748287582e-30,0.0,1.0
GBR,Gender,0,-14.210018157958984,-80.0,-65.78997802734375,1.0,2.677784105726847e-29,0.0,1.0
GBR,Gender,0,-14.959692001342773,-80.0,-65.0403060913086,1.0,5.667010342760554e-29,0.0,1.0
GBR,Gender,1,-10.20560359954834,-80.0,-69.79439544677734,1.0,4.8829151361406005e-31,0.0,1.0
GBR,Fitness,0,-10.337189674377441,-80.0,-69.66281127929688,1.0,5.569618717388147e-31,0.0,1.0
GBR,Fitness,1,-13.292224884033203,-80.0,-66.70777893066406,1.0,1.0694973356775672e-29,0.0,1.0
GBR,Age,0,-12.904969215393066,-80.0,-67.09503173828125,1.0,7.26102521960554e-30,0.0,1.0
GBR,SocialValue,0,-11.941941261291504,-80.0,-68.05805969238281,1.0,2.7717895362445917e-30,0.0,1.0
GBR,Gender,1,-10.292253494262695,-80.0,-69.70774841308594,1.0,5.324876091569543e-31,0.0,1.0
GBR,SocialValue,0,-13.297792434692383,-80.0,-66.70220947265625,1.0,1.0754704268441519e-29,0.0,1.0
GBR,Gender,0,-13.909957885742188,-80.0,-66.09004211425781,1.0,1.9836241851368936e-29,0.0,1.0
GBR,Species,1,-80.0,-1.48681640625,78.51318359375,7.98284355142221e-35,1.0,0.0,1.0
GBR,Age,0,-12.562532424926758,-80.0,-67.43746948242188,1.0,5.155598604401413e-30,0.0,1.0
GBR,SocialValue,1,-12.776934623718262,-80.0,-67.22306823730469,1.0,6.388404417396912e-30,0.0,1.0
GBR,SocialValue,1,-13.032859802246094,-80.0,-66.9671401977539,1.0,8.251645342094343e-30,0.0,1.0
GBR,Fitness,1,-12.144052505493164,-80.0,-67.85594940185547,1.0,3.392623022009912e-30,0.0,1.0
GBR,SocialValue,1,-13.355403900146484,-80.0,-66.64459228515625,1.0,1.1392559476644034e-29,0.0,1.0
GBR,Gender,0,-9.351044654846191,-80.0,-70.64895629882812,1.0,2.0775339210105266e-31,0.0,1.0
GBR,Gender,0,-14.087116241455078,-80.0,-65.91288757324219,1.0,2.3680816308275655e-29,0.0,1.0
GBR,Age,0,-11.996828079223633,-80.0,-68.003173828125,1.0,2.9281737311751623e-30,0.0,1.0
GBR,Fitness,1,-10.885272979736328,-80.0,-69.11473083496094,1.0,9.635045711204194e-31,0.0,1.0
GBR,Age,1,-12.455984115600586,-80.0,-67.54401397705078,1.0,4.63454879037683e-30,0.0,1.0
GBR,Gender,0,-10.68594741821289,-80.0,-69.31405639648438,1.0,7.89383012791873e-31,0.0,1.0
GBR,Gender,1,-11.192107200622559,-80.0,-68.80789184570312,1.0,1.3095204551211221e-30,0.0,1.0
GBR,SocialValue,1,-11.628630638122559,-80.0,-68.37136840820312,1.0,2.0262451276536408e-30,0.0,1.0
GBR,Age,1,-12.360245704650879,-80.0,-67.63975524902344,1.0,4.211410320690994e-30,0.0,1.0
GBR,SocialValue,1,-11.93686294555664,-80.0,-68.06314086914062,1.0,2.7577411562381405e-30,0.0,1.0
GBR,Gender,0,-11.46863079071045,-80.0,-68.5313720703125,1.0,1.7266458480245357e-30,0.0,1.0
GBR,Age,0,-11.5941162109375,-80.0,-68.4058837890625,1.0,1.9575018418593612e-30,0.0,1.0
GBR,Fitness,1,-11.666616439819336,-80.0,-68.33338165283203,1.0,2.1046961159947512e-30,0.0,1.0
GBR,Species,0,-80.0,-4.1847310066223145,75.81526947021484,1.185350595447444e-33,1.0,0.0,1.0
GBR,Gender,0,-10.625570297241211,-80.0,-69.37442779541016,1.0,7.431369491406928e-31,0.0,1.0
GBR,SocialValue,0,-12.21454906463623,-80.0,-67.78545379638672,1.0,3.640419864270596e-30,0.0,1.0
GBR,Utilitarianism,0,-80.0,-6.441586017608643,73.55841064453125,1.1323695038524487e-32,1.0,0.0,1.0
GBR,Fitness,1,-12.3414888381958,-80.0,-67.65850830078125,1.0,4.1331690405420704e-30,0.0,1.0
GBR,SocialValue,0,-13.027639389038086,-80.0,-66.97235870361328,1.0,8.208695599701739e-30,0.0,1.0
GBR,Species,0,-80.0,-0.8908311724662781,79.10916900634766,4.3987007217347763e-35,1.0,0.0,1.0
GBR,Species,1,-80.0,-1.1670080423355103,78.83299255371094,5.797841769364694e-35,1.0,0.0,1.0
GBR,Fitness,1,-11.783185005187988,-80.0,-68.21681213378906,1.0,2.3649116328939065e-30,0.0,1.0
GBR,Fitness,1,-9.91627311706543,-80.0,-70.08372497558594,1.0,3.6561581819755635e-31,0.0,1.0
GBR,SocialValue,1,-11.74048137664795,-80.0,-68.259521484375,1.0,2.2660345023965234e-30,0.0,1.0
GBR,SocialValue,1,-12.39783763885498,-80.0,-67.60216522216797,1.0,4.3727302753413455e-30,0.0,1.0
GBR,Fitness,1,-13.067639350891113,-80.0,-66.93235778808594,1.0,8.543707351945976e-30,0.0,1.0
GBR,SocialValue,1,-11.361995697021484,-80.0,-68.63800048828125,1.0,1.552012150317223e-30,0.0,1.0
GBR,Species,1,-80.0,-1.2719290256500244,78.72807312011719,6.439205377292128e-35,1.0,0.0,1.0
GBR,SocialValue,1,-12.105877876281738,-80.0,-67.89411926269531,1.0,3.2655673170928095e-30,0.0,1.0
GBR,Gender,0,-12.335009574890137,-80.0,-67.66499328613281,1.0,4.1064524049365815e-30,0.0,1.0
GBR,Fitness,0,-12.109827995300293,-80.0,-67.89017486572266,1.0,3.27847368082755e-30,0.0,1.0
GBR,SocialValue,1,-12.644323348999023,-80.0,-67.35567474365234,1.0,5.595026228445012e-30,0.0,1.0
GBR,Gender,1,-12.241729736328125,-80.0,-67.75827026367188,1.0,3.740736740248866e-30,0.0,1.0
GBR,SocialValue,1,-13.166107177734375,-80.0,-66.83389282226562,1.0,9.427773895628786e-30,0.0,1.0
GBR,SocialValue,0,-12.909440994262695,-80.0,-67.09056091308594,1.0,7.293560646287147e-30,0.0,1.0
GBR,Age,1,-12.544719696044922,-80.0,-67.45527648925781,1.0,5.0646055615347694e-30,0.0,1.0
GBR,Gender,1,-10.876436233520508,-80.0,-69.12356567382812,1.0,9.55029727048731e-31,0.0,1.0
GBR,Fitness,0,-10.329915046691895,-80.0,-69.67008209228516,1.0,5.529270108895042e-31,0.0,1.0
GBR,Gender,0,-10.569099426269531,-80.0,-69.43090057373047,1.0,7.0233295413607935e-31,0.0,1.0
GBR,Species,1,-80.0,-1.1820238828659058,78.81797790527344,5.885550981885937e-35,1.0,0.0,1.0
GBR,Fitness,1,-12.672635078430176,-80.0,-67.32736206054688,1.0,5.75570069563744e-30,0.0,1.0
GBR,SocialValue,1,-12.504280090332031,-80.0,-67.49571990966797,1.0,4.8638623475442806e-30,0.0,1.0
GBR,Gender,1,-11.452919960021973,-80.0,-68.54708099365234,1.0,1.699733986317262e-30,0.0,1.0
GBR,Gender,0,-9.379286766052246,-80.0,-70.62071228027344,1.0,2.1370484946960485e-31,0.0,1.0
GBR,SocialValue,1,-12.551629066467285,-80.0,-67.44837188720703,1.0,5.099695854658228e-30,0.0,1.0
GBR,Fitness,1,-12.574140548706055,-80.0,-67.42585754394531,1.0,5.215814383977088e-30,0.0,1.0
GBR,Gender,0,-9.38390064239502,-80.0,-70.61609649658203,1.0,2.1469353425819446e-31,0.0,1.0
GBR,Gender,1,-12.906810760498047,-80.0,-67.09318542480469,1.0,7.274444286956335e-30,0.0,1.0
GBR,Fitness,0,-12.363645553588867,-80.0,-67.6363525390625,1.0,4.225764517307755e-30,0.0,1.0
GBR,Age,0,-13.129256248474121,-80.0,-66.87074279785156,1.0,9.086684179313961e-30,0.0,1.0
GBR,Utilitarianism,0,-80.0,-6.925257682800293,73.07474517822266,1.8367133027060828e-32,1.0,0.0,1.0
GBR,Utilitarianism,0,-80.0,-6.9893412590026855,73.01065826416016,1.9582763163124004e-32,1.0,0.0,1.0
GBR,Age,1,-14.742608070373535,-80.0,-65.25739288330078,1.0,4.5611500955634634e-29,0.0,1.0
GBR,Age,1,-11.893805503845215,-80.0,-68.10619354248047,1.0,2.6415325370322336e-30,0.0,1.0
GBR,Age,0,-13.917667388916016,-80.0,-66.08233642578125,1.0,1.9989684301156913e-29,0.0,1.0
GBR,Utilitarianism,1,-80.0,-5.573243141174316,74.4267578125,4.751927096991466e-33,1.0,0.0,1.0
GBR,Gender,1,-13.267607688903809,-80.0,-66.73239135742188,1.0,1.043495701563932e-29,0.0,1.0
GBR,SocialValue,1,-12.471518516540527,-80.0,-67.52848052978516,1.0,4.707101054025966e-30,0.0,1.0
GBR,Fitness,1,-10.520901679992676,-80.0,-69.47909545898438,1.0,6.692867516491527e-31,0.0,1.0
GBR,Age,1,-13.516867637634277,-80.0,-66.4831314086914,1.0,1.3388837773831937e-29,0.0,1.0
GBR,Gender,1,-11.42402458190918,-80.0,-68.57597351074219,1.0,1.6513271289504004e-30,0.0,1.0
GBR,Gender,0,-11.65283203125,-80.0,-68.34716796875,1.0,2.075879201122761e-30,0.0,1.0
GBR,Age,0,-11.483596801757812,-80.0,-68.51640319824219,1.0,1.7526861512003355e-30,0.0,1.0
GBR,Gender,1,-11.09861946105957,-80.0,-68.90138244628906,1.0,1.1926411458584101e-30,0.0,1.0
GBR,Fitness,1,-10.408485412597656,-80.0,-69.59151458740234,1.0,5.981212421955687e-31,0.0,1.0
GBR,Fitness,1,-12.134601593017578,-80.0,-67.86540222167969,1.0,3.360704494763616e-30,0.0,1.0
GBR,Fitness,0,-9.543825149536133,-80.0,-70.4561767578125,1.0,2.5192496683178877e-31,0.0,1.0
GBR,Age,1,-13.674371719360352,-80.0,-66.32563018798828,1.0,1.567273490030446e-29,0.0,1.0
GBR,Fitness,0,-11.212995529174805,-80.0,-68.78700256347656,1.0,1.3371630981564148e-30,0.0,1.0
GBR,Species,1,-80.0,-1.3569833040237427,78.64301300048828,7.010893968256345e-35,1.0,0.0,1.0
GBR,Gender,1,-12.853886604309082,-80.0,-67.14611053466797,1.0,6.899453689721987e-30,0.0,1.0
GBR,Age,0,-11.960489273071289,-80.0,-68.03951263427734,1.0,2.8236777376808487e-30,0.0,1.0
GBR,Age,0,-13.19787311553955,-80.0,-66.8021240234375,1.0,9.732090387067967e-30,0.0,1.0
GBR,Gender,0,-12.478572845458984,-80.0,-67.52142333984375,1.0,4.740437697657094e-30,0.0,1.0
GBR,Age,0,-12.8222017288208,-80.0,-67.17779541015625,1.0,6.684273148154247e-30,0.0,1.0
GBR,Fitness,0,-10.967313766479492,-80.0,-69.03268432617188,1.0,1.0458902681921502e-30,0.0,1.0
GBR,Gender,1,-15.15136432647705,-80.0,-64.8486328125,1.0,6.864305618700197e-29,0.0,1.0
GBR,SocialValue,0,-11.417585372924805,-80.0,-68.58241271972656,1.0,1.640727931487906e-30,0.0,1.0
GBR,SocialValue,1,-12.056253433227539,-80.0,-67.9437484741211,1.0,3.1074558037433666e-30,0.0,1.0
GBR,SocialValue,1,-10.268622398376465,-80.0,-69.73137664794922,1.0,5.2005337097327826e-31,0.0,1.0
GBR,Fitness,1,-11.056207656860352,-80.0,-68.94379425048828,1.0,1.1431168165418826e-30,0.0,1.0
GBR,Gender,1,-11.847943305969238,-80.0,-68.15205383300781,1.0,2.523126777825318e-30,0.0,1.0
GBR,Utilitarianism,0,-80.0,-5.066844940185547,74.93315124511719,2.8638212547358298e-33,1.0,0.0,1.0
GBR,Gender,1,-12.457365989685059,-80.0,-67.54263305664062,1.0,4.64095288360011e-30,0.0,1.0
GBR,Gender,1,-10.4645357131958,-80.0,-69.53546142578125,1.0,6.326053093724211e-31,0.0,1.0
GBR,Fitness,0,-10.211869239807129,-80.0,-69.78813171386719,1.0,4.913596479092543e-31,0.0,1.0
GBR,Age,0,-12.758302688598633,-80.0,-67.24169921875,1.0,6.2704840903371114e-30,0.0,1.0
GBR,SocialValue,1,-12.249658584594727,-80.0,-67.7503433227539,1.0,3.770506651900955e-30,0.0,1.0
GBR,Age,1,-12.913537979125977,-80.0,-67.08646392822266,1.0,7.323504343024061e-30,0.0,1.0
GBR,SocialValue,0,-13.225809097290039,-80.0,-66.7741928100586,1.0,1.0007751899736927e-29,0.0,1.0
GBR,Age,1,-12.473395347595215,-80.0,-67.52660369873047,1.0,4.715943780809688e-30,0.0,1.0
GBR,Gender,1,-14.11490249633789,-80.0,-65.88510131835938,1.0,2.434804270044646e-29,0.0,1.0
GBR,Species,1,-80.0,-1.3210070133209229,78.67899322509766,6.76312466948134e-35,1.0,0.0,1.0
GBR,SocialValue,0,-11.69069766998291,-80.0,-68.3093032836914,1.0,2.1559888590126558e-30,0.0,1.0
GBR,SocialValue,0,-12.04549503326416,-80.0,-67.95450592041016,1.0,3.0742064288128438e-30,0.0,1.0
GBR,Age,0,-12.981046676635742,-80.0,-67.01895141601562,1.0,7.835004252863468e-30,0.0,1.0
GBR,Gender,0,-9.781997680664062,-80.0,-70.21800231933594,1.0,3.196752890380418e-31,0.0,1.0
GBR,Fitness,1,-13.293519020080566,-80.0,-66.70648193359375,1.0,1.0708853594070181e-29,0.0,1.0
GBR,Gender,1,-10.597066879272461,-80.0,-69.4029312133789,1.0,7.222539628599166e-31,0.0,1.0
GBR,Age,0,-13.560154914855957,-80.0,-66.4398422241211,1.0,1.398115752822823e-29,0.0,1.0
GBR,SocialValue,0,-13.576465606689453,-80.0,-66.42353820800781,1.0,1.4210975137373314e-29,0.0,1.0
GBR,SocialValue,0,-12.174051284790039,-80.0,-67.8259506225586,1.0,3.4959393834132885e-30,0.0,1.0
GBR,Age,1,-80.0,-13.946335792541504,66.05366516113281,2.0571110514305267e-29,1.0,0.0,1.0
GBR,Age,0,-12.908519744873047,-80.0,-67.09147644042969,1.0,7.28688609532363e-30,0.0,1.0
GBR,Fitness,1,-10.88744831085205,-80.0,-69.112548828125,1.0,9.656092702456797e-31,0.0,1.0
GBR,SocialValue,0,-11.547833442687988,-80.0,-68.45216369628906,1.0,1.868973011310233e-30,0.0,1.0
GBR,SocialValue,0,-11.668329238891602,-80.0,-68.33167266845703,1.0,2.1082963260529017e-30,0.0,1.0
GBR,Age,1,-13.430410385131836,-80.0,-66.56958770751953,1.0,1.2279915899876378e-29,0.0,1.0
GBR,Gender,0,-10.073800086975098,-80.0,-69.92620086669922,1.0,4.2799316731518386e-31,0.0,1.0
GBR,SocialValue,0,-12.467520713806152,-80.0,-67.53247833251953,1.0,4.688320603960845e-30,0.0,1.0
GBR,Utilitarianism,0,-11.422608375549316,-80.0,-68.577392578125,1.0,1.6489853561244662e-30,0.0,1.0
GBR,Gender,1,-14.467004776000977,-80.0,-65.53299713134766,1.0,3.462429631782081e-29,0.0,1.0
GBR,Age,1,-12.651351928710938,-80.0,-67.34864807128906,1.0,5.634479204282338e-30,0.0,1.0
GBR,Species,1,-80.0,-1.4766011238098145,78.52339935302734,7.901708038510327e-35,1.0,0.0,1.0
GBR,Fitness,0,-10.642770767211914,-80.0,-69.35723114013672,1.0,7.560269029742956e-31,0.0,1.0
GBR,Fitness,0,-11.571356773376465,-80.0,-68.42864227294922,1.0,1.9134550340990213e-30,0.0,1.0
GBR,Gender,0,-13.422382354736328,-80.0,-66.57762145996094,1.0,1.2181658113842557e-29,0.0,1.0
GBR,Age,0,-12.052421569824219,-80.0,-67.94757843017578,1.0,3.095577104189889e-30,0.0,1.0
GBR,Fitness,0,-12.974225997924805,-80.0,-67.02577209472656,1.0,7.7817455190537e-30,0.0,1.0
GBR,Gender,1,-12.851602554321289,-80.0,-67.14839935302734,1.0,6.88368062440401e-30,0.0,1.0
GBR,Age,1,-12.743680000305176,-80.0,-67.25631713867188,1.0,6.1794895428376985e-30,0.0,1.0
GBR,SocialValue,1,-11.021105766296387,-80.0,-68.97889709472656,1.0,1.103686222116996e-30,0.0,1.0
GBR,SocialValue,0,-12.054762840270996,-80.0,-67.94523620605469,1.0,3.102836016905087e-30,0.0,1.0
GBR,SocialValue,1,-11.798103332519531,-80.0,-68.20189666748047,1.0,2.4004497423452542e-30,0.0,1.0
GBR,Gender,0,-9.890116691589355,-80.0,-70.1098861694336,1.0,3.561749058485882e-31,0.0,1.0
GBR,Fitness,0,-10.79322338104248,-80.0,-69.20677947998047,1.0,8.787747502340528e-31,0.0,1.0
GBR,Age,1,-12.8858642578125,-80.0,-67.1141357421875,1.0,7.123627421350354e-30,0.0,1.0
GBR,Fitness,0,-12.615262985229492,-80.0,-67.38473510742188,1.0,5.434772306111534e-30,0.0,1.0
GBR,Species,0,-80.0,-1.1375888586044312,78.86241149902344,5.629759852521531e-35,1.0,0.0,1.0
GBR,Utilitarianism,1,-80.0,-3.119377613067627,76.88062286376953,4.084790063697158e-34,1.0,0.0,1.0
GBR,Age,0,-12.729013442993164,-80.0,-67.27098846435547,1.0,6.0894899337568215e-30,0.0,1.0
GBR,Utilitarianism,1,-80.0,-4.635663986206055,75.36433410644531,1.860739415413532e-33,1.0,0.0,1.0
GBR,SocialValue,1,-12.169475555419922,-80.0,-67.83052062988281,1.0,3.479999680016138e-30,0.0,1.0
GBR,Fitness,0,-12.15320110321045,-80.0,-67.8468017578125,1.0,3.423800141459257e-30,0.0,1.0
GBR,Species,1,-80.0,-1.1224157810211182,78.8775863647461,5.544973878637368e-35,1.0,0.0,1.0
GBR,Gender,0,-11.851051330566406,-80.0,-68.1489486694336,1.0,2.530973813874119e-30,0.0,1.0
GBR,SocialValue,0,-12.152471542358398,-80.0,-67.84752655029297,1.0,3.421319378181282e-30,0.0,1.0
GBR,Age,0,-11.869508743286133,-80.0,-68.1304931640625,1.0,2.5781179081895535e-30,0.0,1.0
GBR,Gender,0,-10.490819931030273,-80.0,-69.5091781616211,1.0,6.494526354677283e-31,0.0,1.0
GBR,Age,1,-12.560369491577148,-80.0,-67.43962860107422,1.0,5.144479368238115e-30,0.0,1.0
GBR,Fitness,1,-11.538755416870117,-80.0,-68.46124267578125,1.0,1.852081439607561e-30,0.0,1.0
GBR,Gender,0,-11.572578430175781,-80.0,-68.42742156982422,1.0,1.9157922930266483e-30,0.0,1.0
GBR,SocialValue,1,-12.45618724822998,-80.0,-67.54381561279297,1.0,4.635468120998721e-30,0.0,1.0
GBR,Age,1,-12.375240325927734,-80.0,-67.624755859375,1.0,4.275054782189147e-30,0.0,1.0
GBR,Gender,1,-13.738044738769531,-80.0,-66.26195526123047,1.0,1.670315406416747e-29,0.0,1.0
GBR,Gender,0,-12.085776329040527,-80.0,-67.91422271728516,1.0,3.200573576159009e-30,0.0,1.0
GBR,Utilitarianism,1,-80.0,-4.727023601531982,75.27297973632812,2.0387325863440504e-33,1.0,0.0,1.0
GBR,Species,1,-80.0,-1.3793611526489258,78.62063598632812,7.169546101559636e-35,1.0,0.0,1.0
GBR,SocialValue,1,-11.882854461669922,-80.0,-68.11714172363281,1.0,2.6127703531772178e-30,0.0,1.0
GBR,Fitness,1,-12.350183486938477,-80.0,-67.64981842041016,1.0,4.169242611180105e-30,0.0,1.0
GBR,SocialValue,1,-12.229623794555664,-80.0,-67.77037811279297,1.0,3.695716999324238e-30,0.0,1.0
GBR,SocialValue,1,-12.316906929016113,-80.0,-67.68309020996094,1.0,4.0328066494225365e-30,0.0,1.0
GBR,Fitness,1,-12.490735054016113,-80.0,-67.50926208496094,1.0,4.7984394101131076e-30,0.0,1.0
GBR,Gender,0,-9.518745422363281,-80.0,-70.48125457763672,1.0,2.456857954659293e-31,0.0,1.0
GBR,SocialValue,0,-11.308484077453613,-80.0,-68.69151306152344,1.0,1.4711431230766972e-30,0.0,1.0
GBR,Gender,1,-12.805065155029297,-80.0,-67.19493103027344,1.0,6.570709485277239e-30,0.0,1.0
GBR,Fitness,1,-11.656242370605469,-80.0,-68.34375762939453,1.0,2.082970911521498e-30,0.0,1.0
GBR,Age,0,-12.526603698730469,-80.0,-67.47339630126953,1.0,4.973662923865889e-30,0.0,1.0
GBR,Gender,1,-12.656272888183594,-80.0,-67.3437271118164,1.0,5.6622742854250456e-30,0.0,1.0
GBR,SocialValue,0,-12.639119148254395,-80.0,-67.36087799072266,1.0,5.565989449109644e-30,0.0,1.0
GBR,Fitness,1,-12.422561645507812,-80.0,-67.57743835449219,1.0,4.482202089402916e-30,0.0,1.0
GBR,Gender,0,-11.516731262207031,-80.0,-68.48326873779297,1.0,1.8117333953517445e-30,0.0,1.0
GBR,SocialValue,1,-12.194253921508789,-80.0,-67.80574798583984,1.0,3.5672849315816445e-30,0.0,1.0
GBR,Fitness,1,-11.91815185546875,-80.0,-68.08184814453125,1.0,2.7066308499434835e-30,0.0,1.0
GBR,Age,1,-12.492691993713379,-80.0,-67.50730895996094,1.0,4.807820419269958e-30,0.0,1.0
GBR,Age,0,-13.101496696472168,-80.0,-66.89850616455078,1.0,8.837876599990666e-30,0.0,1.0
