country,baseline,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
ARG,B4,Gender,1,0.0,3,3
ARG,B4,Gender,0,1.0,3,3
ARG,B4,Gender,1,0.0,2,2
ARG,B4,SocialValue,0,0.0,4,4
ARG,B4,SocialValue,0,0.0,2,2
ARG,B4,Age,0,0.0,2,2
ARG,B4,Gender,1,0.0,4,4
ARG,B4,Utilitarianism,0,0.0,3,1
ARG,B4,SocialValue,1,0.0,2,2
ARG,B4,Age,0,0.0,2,2
ARG,B4,SocialValue,0,1.0,3,3
ARG,B4,Gender,0,1.0,2,2
ARG,B4,Fitness,1,0.0,5,5
ARG,B4,Gender,0,1.0,4,4
