model,method,country,align_n_criteria,align_mis,align_jsd,align_cosine_sim,align_pearson_r,align_pearson_p,align_spearman_rho,align_spearman_p,align_mae,align_rmse,flip_rate,n_scenarios,final_delta_country,final_alpha_h,mean_reliability_r,mean_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,std_reliability_r,std_bootstrap_var,mean_positional_bias,utilitarianism_slope_hat,utilitarianism_slope_n
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,COL,6,0.6780668348422204,0.16527529153200562,-0.6020687259097983,-0.6020687259097983,0.20601787921748202,-0.6571428571428573,0.15617492711370237,21.056658924476565,27.681962614457905,0.16451612903225807,310,1.9766410975466524,0.9279215377612339,0.9043049238301959,0.005525783304659148,0.6136857279846745,0.6212908324695403,0.5962651176798728,0.17490799576169103,0.013706637663042759,0.07923387096774194,-0.08329052170222491,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,VNM,6,0.4809716079949058,0.05010078517020834,0.2682686428530027,0.26826864285300267,0.6072504232485317,-0.304255531702266,0.5576993870568202,17.974462313988194,19.635583672557555,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,VNM,6,0.506860733344529,0.06681161650444833,-0.14277046545347205,-0.142770465453472,0.7872993759870025,-0.3142857142857143,0.5440932944606414,18.383555782851044,20.692502789116396,0.12903225806451613,310,-1.4681192192663295,0.9279215377612339,0.9789923878369106,0.0008815733978162803,0.6113732852282062,0.6118129103414474,0.588252626407531,0.03716233753561168,0.0016601634201619633,-11.69304435483871,-0.07453565935903714,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,MMR,6,0.6846135377049599,0.192002646914672,-0.7020253182964357,-0.7020253182964358,0.11995494266697955,-0.7714285714285715,0.07239650145772594,24.359932236445985,27.94923063964673,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,MMR,6,0.5900829301003309,0.13522638685749946,-0.6228971213817946,-0.6228971213817948,0.18649661605471268,-0.5428571428571429,0.26570262390670557,19.681450459048804,24.090034744536727,0.1935483870967742,310,1.2122744603435152,0.9279215377612339,0.9888466530063885,0.0004549265402802735,0.5454533104935,0.5450452229669017,0.5202271901792096,0.01723750309551076,0.000716968879716609,-0.49909274193548386,-0.0631080458181986,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,THA,6,0.6193997080679162,0.17503281890499334,-0.48110731101641624,-0.4811073110164163,0.33401860366064157,-0.6,0.20799999999999982,22.616790960125268,25.286887193254262,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,THA,6,0.5199682912156421,0.11232657802295709,-0.2828599250555896,-0.28285992505558955,0.5870258865510173,-0.2571428571428572,0.6227871720116618,17.99507780453049,21.227616598420195,0.1935483870967742,310,1.1871772333105048,0.9279215377612339,0.9861809518150277,0.0005688384374012816,0.5454488129385056,0.5455328340491941,0.5219395374098131,0.023581940256846547,0.0010083481447071751,-0.49909274193548386,-0.05027546488126263,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,MYS,6,0.6305938175041567,0.1758064149001873,-0.6203911178252084,-0.6203911178252084,0.1888029840951503,-0.6,0.20799999999999982,22.57563128773206,25.743884797315317,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,MYS,6,0.535178031778462,0.11802499862620806,-0.42600779537975664,-0.4260077953797566,0.3996448169807012,-0.2571428571428572,0.6227871720116618,18.160562776304232,21.84855165673721,0.1935483870967742,310,1.2209069420446026,0.9279215377612339,0.9890236526460385,0.00044655859959503557,0.5407913911727167,0.543169623324948,0.5157271033333194,0.015564291519139146,0.0006428841118248874,-0.49909274193548386,-0.05671434415351994,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,IDN,6,0.4917997135523359,0.12173145098163585,-0.8107505876165513,-0.8107505876165512,0.050333994098286525,-0.7142857142857143,0.1107871720116617,17.492858071153044,20.077639230835864,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,IDN,6,0.4838129541672529,0.11988432439765562,-0.7691879009919302,-0.7691879009919304,0.0737631697195288,-0.6,0.20799999999999982,17.658312728486674,19.75158114430523,0.15161290322580645,310,-0.8138515346203161,0.9279215377612339,0.9243249258248656,0.005272050802617765,0.626775638903341,0.626454141063075,0.6035215563351108,0.1498782281372693,0.024958067676493886,8.563104838709677,-0.07657556642916416,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,CHN,6,0.7380650400374298,0.2607859983037423,0.2543207587117526,0.2543207587117526,0.6267434742520666,0.14285714285714288,0.7871720116618075,21.689610848875912,30.13137908464233,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,CHN,6,0.5585871425751737,0.16198654903740617,-0.04086390776730148,-0.040863907767301505,0.9387382568302702,-0.028571428571428574,0.9571545189504373,18.08933871314925,22.804224603140877,0.1935483870967742,310,-1.2756214876604854,0.9279215377612339,0.8747057705175648,0.00826102357658244,0.5814264858922651,0.577371441645007,0.5550076815389817,0.20722547867414542,0.021460955000345488,-2.822227822580645,-0.1370759971353774,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,JPN,6,0.4540148216151601,0.06680011899393308,0.321467009196371,0.32146700919637095,0.5344098534122647,0.08571428571428573,0.8717434402332361,16.28103874051011,18.535077476964485,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,JPN,6,0.4551993142360656,0.0628008516599635,-0.23346582009009897,-0.23346582009009897,0.6561639476131279,-0.3714285714285715,0.46847813411078715,16.077923793039407,18.583434185719657,0.03225806451612903,310,-3.2085537846778047,0.9279215377612339,0.9765512620633275,0.0010202217958647992,0.6386956969576497,0.632601714807172,0.6138206939543447,0.050456457933848974,0.0025824892385931534,-4.963608870967742,-0.05143131487135195,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,BGD,6,0.6662839573673321,0.18157838524256376,-0.6593122418626854,-0.6593122418626854,0.15433072415753482,-0.6,0.20799999999999982,23.689833557635854,27.20092865587107,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,BGD,6,0.5645309325189163,0.11533671471433964,-0.426140565701504,-0.42614056570150405,0.39948181602682165,-0.2571428571428572,0.6227871720116618,18.819961431373425,23.046878811481797,0.17096774193548386,310,1.076379535032053,0.9279215377612339,0.9846459412071661,0.0006328948366406106,0.5625966846942901,0.556871074245822,0.5350492940795037,0.02513610524664661,0.0010786394814404814,-0.49909274193548386,-0.055129327394736104,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,IRN,6,0.5112748141371289,0.06756885017109031,0.48721947518965153,0.4872194751896515,0.3269995529754071,0.5428571428571429,0.26570262390670557,17.906598018951847,20.872706882871217,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,IRN,6,0.4454047276387219,0.05625750099090077,0.7659991246943867,0.7659991246943868,0.07572809057306962,0.7142857142857143,0.1107871720116617,15.649131524649311,18.183571862303076,0.012903225806451613,310,1.2649884073458624,0.9279215377612339,0.9911852441080587,0.00035763135370147904,0.5160953311189529,0.5175336951209653,0.4915654554482429,0.012935889219238649,0.0005315326151241684,1.4809475806451613,0.009394710826845582,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,SRB,6,0.6766657867785892,0.1800389930608766,-0.6244143634314449,-0.624414363431445,0.1851059423600704,-0.48571428571428577,0.3287230320699709,24.05631976340005,27.624765066774394,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,SRB,6,0.6014579573955245,0.12409713900633565,-0.46287889542317595,-0.46287889542317595,0.3552691489495624,-0.4285714285714286,0.3965014577259474,20.11506336432224,24.55441828926099,0.19032258064516128,310,1.2671114399381875,0.9279215377612339,0.983930974411528,0.00068458064983472,0.5528727599209354,0.5587809173330184,0.5297565689490688,0.03751570061146741,0.0018233887647883314,-0.49909274193548386,-0.05472211571498152,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,ROU,6,0.6707111899453136,0.17845824159304513,-0.5590682786852151,-0.5590682786852151,0.24876802906915768,-0.48571428571428577,0.3287230320699709,24.19316169220488,27.381669669015764,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,ROU,6,0.57694623122369,0.1172985923749628,-0.3517207211251599,-0.35172072112515984,0.4941741578290588,-0.14285714285714288,0.7871720116618075,19.51134421080168,23.55373125866401,0.19032258064516128,310,1.2593120059925225,0.9279215377612339,0.9867263352179086,0.0005503444366985079,0.5518747318175531,0.5506045055004858,0.5249419222916326,0.02598652210889326,0.0011688049548180303,-0.49909274193548386,-0.05758073257601587,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,KGZ,6,0.6598921542632091,0.17889391825074286,-0.5680039864827953,-0.568003986482795,0.2396211654918854,-0.48571428571428577,0.3287230320699709,24.217205606036345,26.939984386847087,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,KGZ,6,0.5720324008591388,0.11913995495960364,-0.40511428456593684,-0.4051142845659367,0.42557176187526724,-0.14285714285714288,0.7871720116618075,19.572361439032807,23.353124974068262,0.1774193548387097,310,1.3064770588980437,0.9279215377612339,0.9869473993690672,0.0005341826561633472,0.5591329342895939,0.5543700003816235,0.5329887977530879,0.019979508923295718,0.000844972662911603,-0.49909274193548386,-0.047185965368366924,20
unsloth/Phi-3.5-mini-instruct,baseline_vanilla,ETH,6,0.7341811341730168,0.17867553612880607,-0.3782747256046922,-0.3782747256046923,0.4596519112371277,-0.5428571428571429,0.26570262390670557,24.082176186717238,29.972819291695416,,310,,,,,,,,,,,,0
unsloth/Phi-3.5-mini-instruct,EXP-24-PHI35_MINI_dual_pass,ETH,6,0.6609233895970811,0.11379691459950961,-0.027185213340666644,-0.02718521334066666,0.959232225412276,0.028571428571428574,0.9571545189504373,22.002720276283274,26.982084393059004,0.21935483870967742,310,1.1735854720913796,0.9279215377612339,0.986343747423056,0.000559412822130184,0.5434162796505035,0.5432801640802815,0.5194455838972523,0.020923791008470995,0.0008788530447968367,-0.49909274193548386,-0.06062928710466375,20
