model,method,country,align_n_criteria,align_mis,align_jsd,align_cosine_sim,align_pearson_r,align_pearson_p,align_spearman_rho,align_spearman_p,align_mae,align_rmse,flip_rate,n_scenarios,final_delta_country,final_alpha_h,mean_reliability_r,mean_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,std_reliability_r,std_bootstrap_var,mean_positional_bias,utilitarianism_slope_hat,utilitarianism_slope_n
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,MYS,6,0.4364406711387975,0.04780713713105184,0.5583253470325664,0.5583253470325664,0.24953457609557037,0.4285714285714286,0.3965014577259474,16.1841553905799,17.817615788131512,0.02903225806451613,310,0.2567979707271405,0.9279215377612339,0.9931889029110255,0.0002748104447223697,0.43017942439163886,0.43080130354050666,0.40287031353481356,0.008377528951640458,0.00034027455620472437,-6.08991935483871,0.010361883478021866,20
unsloth/gemma-3-270m-it,baseline_vanilla,IDN,6,0.39364659746332586,0.03991408968330298,0.6726844970097177,0.6726844970097178,0.1431696127766794,0.7714285714285715,0.07239650145772594,14.72296782076986,16.070555046131926,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,IDN,6,0.44323437692687023,0.0476848109684422,0.5803956431976837,0.5803956431976836,0.2271623129761712,0.4285714285714286,0.3965014577259474,16.455289111984946,18.09496766552103,0.0,310,0.4706271973532658,0.9279215377612339,0.9922406150498769,0.00031430926555475963,0.433937776521329,0.4347230461816634,0.40756363493780934,0.011462723367949323,0.0004702950185186177,-0.5742313508064516,-0.006524298820351794,20
unsloth/gemma-3-270m-it,baseline_vanilla,CHN,6,0.4684029198407824,0.05880848025877185,0.5838652384196537,0.5838652384196537,0.2237215684097347,0.7714285714285715,0.07239650145772594,16.704327511878933,19.12246912732813,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,CHN,6,0.4602827585956276,0.05658730216593722,0.38251072487825816,0.38251072487825816,0.45421733673618725,0.14285714285714288,0.7871720116618075,16.477717464663765,18.790964932665595,0.08064516129032258,310,0.41001231545084044,0.9279215377612339,0.9904388566523582,0.00038802077866506156,0.5486909112622661,0.5428335154248822,0.5201533847278165,0.013404689844694097,0.0005506346408827549,-2.94836189516129,-0.01617040707077332,20
unsloth/gemma-3-270m-it,baseline_vanilla,JPN,6,0.4419152185199745,0.05499403442608789,0.8854140789829804,0.8854140789829803,0.018942647193209955,0.942857142857143,0.004804664723032055,15.896674844200177,18.041113249074403,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,JPN,6,0.43479473049125306,0.053637621546723184,0.5664885648511159,0.5664885648511159,0.24116287545637763,0.6,0.20799999999999982,15.652661714231806,17.75042054257501,0.00967741935483871,310,0.18143741855182022,0.9279215377612339,0.9925269328895935,0.00030219772892869565,0.42397110909223557,0.41663496527940996,0.3950277683234984,0.010227517160222539,0.0004173956210824769,-3.605040322580645,-0.013222629930945341,20
unsloth/gemma-3-270m-it,baseline_vanilla,BGD,6,0.47820650195406283,0.0556567884706253,0.37679101467279674,0.37679101467279674,0.4615602648710235,0.3714285714285715,0.46847813411078715,17.475384502272465,19.52269869114501,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,BGD,6,0.4752006075595401,0.05475749535513727,0.22244955360396274,0.2224495536039627,0.6718294946379909,0.2,0.704,17.39965033165561,19.399983566357133,0.0,310,0.3507520946119154,0.9279215377612339,0.9899234063281696,0.0004095674858857318,0.5002182413493433,0.49306728488975954,0.47043329001434386,0.014559331057342502,0.0006033567490547132,-6.08976814516129,0.0021923285879550587,20
unsloth/gemma-3-270m-it,baseline_vanilla,IRN,6,0.5139323533516965,0.06801727755240958,-0.6780542902353954,-0.6780542902353953,0.13878887817337426,-0.48571428571428577,0.3287230320699709,18.00200580276287,20.98120046699001,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,IRN,6,0.5162446000787104,0.06896089076236431,-0.4452087509427218,-0.4452087509427217,0.37630947203623255,-0.08571428571428573,0.8717434402332361,18.042448818042285,21.07559754433342,0.03870967741935484,310,-0.08168367295994423,0.9279215377612339,0.994545750137505,0.0002200745642716642,0.3727552334627798,0.3750987657135533,0.34883470967892677,0.007995896296106534,0.00032511442256670016,-5.200352822580645,0.0017925863155988158,20
unsloth/gemma-3-270m-it,baseline_vanilla,SRB,6,0.5022389214190969,0.055863562929609596,0.3291003869074198,0.3291003869074198,0.5241713680815068,0.5428571428571429,0.26570262390670557,18.50319822925623,20.503818107376077,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,SRB,6,0.4957199134139281,0.055015960467046945,0.2604425342652772,0.2604425342652772,0.6181691479961802,0.6,0.20799999999999982,18.259225442644222,20.23768072001304,0.02258064516129032,310,0.24249324240785824,0.9279215377612339,0.9913267547712207,0.0003517891786377009,0.4411500707268715,0.44553919684502385,0.41555710526243334,0.012694921874619059,0.0005212618995106786,-6.090625,0.0029346021244292166,20
unsloth/gemma-3-270m-it,baseline_vanilla,ROU,6,0.502456126819937,0.05738100451844296,0.42809275247306533,0.4280927524730654,0.3970877389674796,0.5428571428571429,0.26570262390670557,18.38626017556424,20.512685480733325,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,ROU,6,0.49724397348522775,0.055326933049645255,0.47663998984919537,0.47663998984919526,0.3391829053125028,0.48571428571428577,0.3287230320699709,18.274576202331648,20.299900211880267,0.09032258064516129,310,0.18696662872698505,0.9279215377612339,0.9917880549225166,0.00033252162271025463,0.427320745971895,0.42677324750731066,0.3996345158546202,0.011405708100764626,0.00046669654183290976,-6.102368951612903,0.008374530495447475,20
unsloth/gemma-3-270m-it,baseline_vanilla,KGZ,6,0.48359795089800883,0.057317410689754364,0.42761508097464923,0.4276150809746493,0.3976730831198262,0.5428571428571429,0.26570262390670557,17.58598784445747,19.742803672593926,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,KGZ,6,0.48495680898642596,0.05750890563492597,-0.008477583598021799,-0.008477583598021783,0.987283929242491,0.2,0.704,17.64106021807815,19.798278821751857,0.5096774193548387,310,0.05912372505878423,0.9279215377612339,0.9888156904872601,0.00045550157892715613,0.5600176998684483,0.5537939609058442,0.5316204173911002,0.016301506184221437,0.0006768189165461114,-6.097479838709678,0.009184122531390344,20
unsloth/gemma-3-270m-it,baseline_vanilla,ETH,6,0.6099021251120059,0.06775592329214818,0.391447146111142,0.391447146111142,0.44282017385951605,0.3714285714285715,0.46847813411078715,21.93407301849312,24.89914999272535,,310,,,,,,,,,,,,0
unsloth/gemma-3-270m-it,EXP-24-GEMMA3_270M_dual_pass,ETH,6,0.6059552406583139,0.06767914152059837,0.06732844654760813,0.06732844654760806,0.8991599341327842,-0.028571428571428574,0.9571545189504373,21.763896848516996,24.738019109637534,0.2129032258064516,310,0.1952568407493195,0.9279215377612339,0.9910595268639416,0.0003631160559551028,0.4412446490699245,0.4410260537939687,0.4157311493831296,0.013644145122622409,0.000562760600340989,-6.091431451612904,0.005019664647656524,20
