country,method,layer,alpha,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
DEU,activation_steering,32,1.5,Fitness,1,0.98828125,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,3,3
DEU,activation_steering,32,1.5,SocialValue,1,0.96875,4,4
DEU,activation_steering,32,1.5,Fitness,1,0.99609375,1,1
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,2,2
DEU,activation_steering,32,1.5,Species,1,1.0,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.984375,3,3
DEU,activation_steering,32,1.5,Gender,0,0.004608154296875,3,3
DEU,activation_steering,32,1.5,Fitness,0,0.012451171875,3,3
DEU,activation_steering,32,1.5,SocialValue,1,0.97265625,5,5
DEU,activation_steering,32,1.5,Gender,1,0.9921875,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.92578125,1,1
DEU,activation_steering,32,1.5,SocialValue,0,0.015869140625,2,2
DEU,activation_steering,32,1.5,Age,1,0.97265625,5,5
DEU,activation_steering,32,1.5,Gender,1,0.9921875,4,4
DEU,activation_steering,32,1.5,Fitness,0,0.007568359375,4,4
DEU,activation_steering,32,1.5,Gender,0,0.00592041015625,5,5
DEU,activation_steering,32,1.5,Species,1,1.0,1,1
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,3,3
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,5,5
DEU,activation_steering,32,1.5,Gender,1,0.98828125,2,2
DEU,activation_steering,32,1.5,Gender,0,0.00860595703125,4,4
DEU,activation_steering,32,1.5,SocialValue,1,0.98046875,4,4
DEU,activation_steering,32,1.5,Fitness,1,0.9765625,1,1
DEU,activation_steering,32,1.5,Gender,0,0.00970458984375,5,5
DEU,activation_steering,32,1.5,Gender,1,0.9921875,5,5
DEU,activation_steering,32,1.5,Fitness,0,0.0203857421875,1,1
DEU,activation_steering,32,1.5,Age,0,0.037353515625,5,5
DEU,activation_steering,32,1.5,Utilitarianism,0,0.94140625,5,1
DEU,activation_steering,32,1.5,Utilitarianism,0,0.1826171875,4,3
DEU,activation_steering,32,1.5,Age,1,0.984375,1,1
DEU,activation_steering,32,1.5,Age,1,0.96875,2,2
DEU,activation_steering,32,1.5,Age,0,0.053466796875,1,1
DEU,activation_steering,32,1.5,Utilitarianism,1,1.0,3,4
DEU,activation_steering,32,1.5,Gender,1,0.98828125,2,2
DEU,activation_steering,32,1.5,SocialValue,1,0.95703125,2,2
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,5,5
DEU,activation_steering,32,1.5,Age,1,0.98828125,4,4
DEU,activation_steering,32,1.5,Gender,1,0.98828125,2,2
DEU,activation_steering,32,1.5,Gender,0,0.005218505859375,3,3
DEU,activation_steering,32,1.5,Age,0,0.02294921875,4,4
DEU,activation_steering,32,1.5,Gender,1,0.984375,4,4
DEU,activation_steering,32,1.5,Fitness,1,0.984375,5,5
DEU,activation_steering,32,1.5,Fitness,1,0.984375,1,1
DEU,activation_steering,32,1.5,Fitness,0,0.0140380859375,3,3
DEU,activation_steering,32,1.5,Age,1,0.94140625,1,1
DEU,activation_steering,32,1.5,Fitness,0,0.0140380859375,3,3
DEU,activation_steering,32,1.5,Species,1,1.0,1,1
DEU,activation_steering,32,1.5,Gender,1,0.984375,2,2
DEU,activation_steering,32,1.5,Age,0,0.0260009765625,4,4
DEU,activation_steering,32,1.5,Age,0,0.0179443359375,3,3
DEU,activation_steering,32,1.5,Gender,0,0.010986328125,4,4
DEU,activation_steering,32,1.5,Age,0,0.0419921875,3,3
DEU,activation_steering,32,1.5,Fitness,0,0.0140380859375,4,4
DEU,activation_steering,32,1.5,Gender,1,0.984375,1,1
DEU,activation_steering,32,1.5,SocialValue,0,0.010986328125,2,2
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,3,3
DEU,activation_steering,32,1.5,SocialValue,1,0.9921875,3,3
DEU,activation_steering,32,1.5,Fitness,1,0.984375,5,5
DEU,activation_steering,32,1.5,Gender,1,0.99609375,2,2
DEU,activation_steering,32,1.5,Utilitarianism,0,0.4375,5,2
DEU,activation_steering,32,1.5,Gender,1,0.97265625,1,1
DEU,activation_steering,32,1.5,Gender,1,0.9921875,4,4
DEU,activation_steering,32,1.5,Fitness,0,0.015869140625,2,2
DEU,activation_steering,32,1.5,Age,0,0.0673828125,1,1
DEU,activation_steering,32,1.5,SocialValue,1,0.984375,1,1
DEU,activation_steering,32,1.5,Age,1,0.97265625,3,3
DEU,activation_steering,32,1.5,SocialValue,0,0.00970458984375,1,1
DEU,activation_steering,32,1.5,Age,1,0.98046875,5,5
DEU,activation_steering,32,1.5,Gender,1,0.984375,1,1
DEU,activation_steering,32,1.5,Species,1,1.0,4,4
DEU,activation_steering,32,1.5,SocialValue,0,0.010986328125,1,1
DEU,activation_steering,32,1.5,SocialValue,0,0.029296875,1,1
DEU,activation_steering,32,1.5,Age,0,0.015869140625,5,5
DEU,activation_steering,32,1.5,Gender,0,0.00970458984375,2,2
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,1,1
DEU,activation_steering,32,1.5,Gender,1,0.9921875,3,3
DEU,activation_steering,32,1.5,Age,0,0.0260009765625,4,4
DEU,activation_steering,32,1.5,SocialValue,0,0.010986328125,1,1
DEU,activation_steering,32,1.5,SocialValue,0,0.053466796875,1,1
DEU,activation_steering,32,1.5,Age,1,0.8359375,1,1
DEU,activation_steering,32,1.5,Age,0,0.0179443359375,2,2
DEU,activation_steering,32,1.5,Fitness,1,1.0,3,3
DEU,activation_steering,32,1.5,SocialValue,0,0.015869140625,2,2
DEU,activation_steering,32,1.5,SocialValue,0,0.053466796875,5,5
DEU,activation_steering,32,1.5,Age,1,0.90625,1,1
DEU,activation_steering,32,1.5,Gender,0,0.010986328125,5,5
DEU,activation_steering,32,1.5,SocialValue,0,0.037353515625,5,5
DEU,activation_steering,32,1.5,Utilitarianism,0,0.029296875,3,2
DEU,activation_steering,32,1.5,Gender,1,0.984375,1,1
DEU,activation_steering,32,1.5,Age,1,0.95703125,3,3
DEU,activation_steering,32,1.5,Species,1,1.0,5,5
DEU,activation_steering,32,1.5,Fitness,0,0.00970458984375,2,2
DEU,activation_steering,32,1.5,Fitness,0,0.012451171875,1,1
DEU,activation_steering,32,1.5,Gender,0,0.029296875,1,1
DEU,activation_steering,32,1.5,Age,0,0.0140380859375,2,2
DEU,activation_steering,32,1.5,Fitness,0,0.00360107421875,3,3
DEU,activation_steering,32,1.5,Gender,1,0.98828125,4,4
DEU,activation_steering,32,1.5,Age,1,0.97265625,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.984375,5,5
DEU,activation_steering,32,1.5,SocialValue,0,0.1640625,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.98046875,4,4
DEU,activation_steering,32,1.5,Gender,0,0.00970458984375,2,2
DEU,activation_steering,32,1.5,Fitness,0,0.004058837890625,2,2
DEU,activation_steering,32,1.5,Age,1,0.953125,4,4
DEU,activation_steering,32,1.5,Fitness,0,0.010986328125,1,1
DEU,activation_steering,32,1.5,Species,0,0.00070953369140625,3,3
DEU,activation_steering,32,1.5,Utilitarianism,1,1.0,1,4
DEU,activation_steering,32,1.5,Age,0,0.0419921875,1,1
DEU,activation_steering,32,1.5,Utilitarianism,1,0.5,1,2
DEU,activation_steering,32,1.5,SocialValue,1,0.98046875,3,3
DEU,activation_steering,32,1.5,Fitness,0,0.00970458984375,2,2
DEU,activation_steering,32,1.5,Species,1,1.0,4,4
DEU,activation_steering,32,1.5,Gender,0,0.003173828125,3,3
DEU,activation_steering,32,1.5,SocialValue,0,0.015869140625,3,3
DEU,activation_steering,32,1.5,Age,0,0.0179443359375,2,2
DEU,activation_steering,32,1.5,Gender,0,0.1826171875,5,5
DEU,activation_steering,32,1.5,Age,1,0.97265625,2,2
DEU,activation_steering,32,1.5,Fitness,1,0.99609375,4,4
DEU,activation_steering,32,1.5,Gender,0,0.004058837890625,2,2
DEU,activation_steering,32,1.5,SocialValue,1,0.9140625,4,4
DEU,activation_steering,32,1.5,Age,1,0.97265625,2,2
DEU,activation_steering,32,1.5,Gender,1,0.984375,1,1
DEU,activation_steering,32,1.5,Gender,0,0.005218505859375,2,2
DEU,activation_steering,32,1.5,Utilitarianism,1,0.3203125,3,5
DEU,activation_steering,32,1.5,Species,1,1.0,3,3
DEU,activation_steering,32,1.5,SocialValue,1,0.95703125,4,4
DEU,activation_steering,32,1.5,Fitness,1,0.984375,1,1
DEU,activation_steering,32,1.5,SocialValue,1,0.98046875,2,2
DEU,activation_steering,32,1.5,SocialValue,1,0.95703125,3,3
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,2,2
DEU,activation_steering,32,1.5,Gender,0,0.00860595703125,4,4
DEU,activation_steering,32,1.5,SocialValue,0,0.00860595703125,3,3
DEU,activation_steering,32,1.5,Gender,1,0.984375,3,3
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,4,4
DEU,activation_steering,32,1.5,Age,0,0.04736328125,5,5
DEU,activation_steering,32,1.5,Gender,1,0.9765625,5,5
DEU,activation_steering,32,1.5,SocialValue,0,0.007568359375,5,5
DEU,activation_steering,32,1.5,Fitness,1,0.99609375,2,2
DEU,activation_steering,32,1.5,Gender,0,0.007568359375,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.94140625,4,4
DEU,activation_steering,32,1.5,Fitness,1,1.0,4,4
DEU,activation_steering,32,1.5,Age,1,0.92578125,4,4
DEU,activation_steering,32,1.5,Age,0,0.0179443359375,4,4
DEU,activation_steering,32,1.5,SocialValue,0,0.0179443359375,1,1
DEU,activation_steering,32,1.5,Fitness,0,0.00360107421875,4,4
DEU,activation_steering,32,1.5,Utilitarianism,0,0.07568359375,5,3
DEU,activation_steering,32,1.5,Fitness,0,0.0140380859375,2,2
DEU,activation_steering,32,1.5,Age,1,0.97265625,3,3
DEU,activation_steering,32,1.5,Species,1,1.0,2,2
DEU,activation_steering,32,1.5,SocialValue,0,0.02294921875,4,4
DEU,activation_steering,32,1.5,SocialValue,0,0.00970458984375,4,4
DEU,activation_steering,32,1.5,Fitness,0,0.0140380859375,5,5
DEU,activation_steering,32,1.5,Age,1,0.98046875,4,4
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,2,2
DEU,activation_steering,32,1.5,Age,1,0.89453125,1,1
DEU,activation_steering,32,1.5,Gender,1,0.984375,3,3
DEU,activation_steering,32,1.5,SocialValue,0,0.00970458984375,3,3
DEU,activation_steering,32,1.5,Age,1,0.95703125,5,5
DEU,activation_steering,32,1.5,Age,0,0.06005859375,1,1
DEU,activation_steering,32,1.5,Gender,1,0.9921875,3,3
DEU,activation_steering,32,1.5,SocialValue,0,0.005218505859375,5,5
DEU,activation_steering,32,1.5,Species,0,0.4375,5,5
DEU,activation_steering,32,1.5,SocialValue,0,0.0419921875,4,4
DEU,activation_steering,32,1.5,SocialValue,1,0.9921875,5,5
DEU,activation_steering,32,1.5,Age,1,0.9921875,5,5
DEU,activation_steering,32,1.5,SocialValue,0,0.010986328125,4,4
DEU,activation_steering,32,1.5,Fitness,0,0.0179443359375,5,5
DEU,activation_steering,32,1.5,SocialValue,1,0.9609375,1,1
DEU,activation_steering,32,1.5,SocialValue,0,0.00860595703125,4,4
DEU,activation_steering,32,1.5,Fitness,1,0.99609375,3,3
DEU,activation_steering,32,1.5,Fitness,0,0.007568359375,1,1
DEU,activation_steering,32,1.5,Species,0,0.00860595703125,4,4
DEU,activation_steering,32,1.5,SocialValue,1,0.97265625,3,3
DEU,activation_steering,32,1.5,Fitness,0,0.00970458984375,1,1
DEU,activation_steering,32,1.5,Gender,0,0.0140380859375,2,2
DEU,activation_steering,32,1.5,Utilitarianism,1,0.99609375,1,5
DEU,activation_steering,32,1.5,Gender,0,0.00592041015625,1,1
DEU,activation_steering,32,1.5,Utilitarianism,0,0.0179443359375,5,4
DEU,activation_steering,32,1.5,Fitness,0,0.0140380859375,4,4
DEU,activation_steering,32,1.5,SocialValue,1,0.98046875,2,2
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,2,2
DEU,activation_steering,32,1.5,Age,0,0.033203125,1,1
DEU,activation_steering,32,1.5,Age,1,0.96875,2,2
DEU,activation_steering,32,1.5,Utilitarianism,1,0.6796875,1,3
DEU,activation_steering,32,1.5,Age,1,0.96875,3,3
DEU,activation_steering,32,1.5,Gender,1,0.984375,4,4
DEU,activation_steering,32,1.5,SocialValue,1,0.97265625,3,3
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,1,1
DEU,activation_steering,32,1.5,Fitness,0,0.010986328125,1,1
DEU,activation_steering,32,1.5,Fitness,1,0.98828125,4,4
DEU,activation_steering,32,1.5,SocialValue,1,0.98828125,4,4
DEU,activation_steering,32,1.5,Gender,0,0.02294921875,3,3
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,2,2
DEU,activation_steering,32,1.5,Age,1,0.9765625,1,1
DEU,activation_steering,32,1.5,Utilitarianism,0,0.376953125,2,1
DEU,activation_steering,32,1.5,Fitness,0,0.004058837890625,5,5
DEU,activation_steering,32,1.5,Gender,1,0.98046875,3,3
DEU,activation_steering,32,1.5,Gender,0,0.010986328125,3,3
DEU,activation_steering,32,1.5,Gender,1,0.98828125,2,2
DEU,activation_steering,32,1.5,SocialValue,0,0.033203125,4,4
DEU,activation_steering,32,1.5,SocialValue,0,0.04736328125,2,2
DEU,activation_steering,32,1.5,Age,0,0.06005859375,2,2
DEU,activation_steering,32,1.5,Gender,1,0.98828125,4,4
DEU,activation_steering,32,1.5,Utilitarianism,0,0.8515625,3,1
DEU,activation_steering,32,1.5,SocialValue,1,0.9765625,2,2
DEU,activation_steering,32,1.5,Age,0,0.04736328125,2,2
DEU,activation_steering,32,1.5,SocialValue,0,0.0203857421875,3,3
DEU,activation_steering,32,1.5,Gender,0,0.0140380859375,2,2
DEU,activation_steering,32,1.5,Fitness,1,0.9921875,5,5
DEU,activation_steering,32,1.5,Gender,0,0.00970458984375,4,4
