model,method,country,align_n_criteria,align_mis,align_jsd,align_cosine_sim,align_pearson_r,align_pearson_p,align_spearman_rho,align_spearman_p,align_mae,align_rmse,flip_rate,n_scenarios,final_delta_country,final_alpha_h,mean_reliability_r,mean_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,std_reliability_r,std_bootstrap_var,mean_positional_bias,utilitarianism_slope_hat,utilitarianism_slope_n
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,THA,6,0.43717883701369925,0.05692159531578868,-0.24679419534496913,-0.24679419534496924,0.637324500266623,-0.3714285714285715,0.46847813411078715,15.544029059287903,17.847751283782255,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,6,0.43257625706584424,0.056246570731062887,0.3552558358543451,0.35525583585434506,0.48953408115035246,0.2571428571428572,0.6227871720116618,15.375524116334146,17.659851744238747,0.054838709677419356,310,0.01972974423601202,0.9279215377612339,0.9940867705885162,0.0002391647451497809,0.3344442562710854,0.335926086719959,0.3101758642062064,0.009638572138476484,0.00039706370208702726,-0.9805695564516129,0.0005777751538596813,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,MYS,6,0.44364636286784015,0.0504705289692595,-0.22672838764177464,-0.22672838764177466,0.6657349912773081,-0.3714285714285715,0.46847813411078715,16.357675287081467,18.11178692113064,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,6,0.4389042958622396,0.049874023801329215,0.30421224398827484,0.30421224398827484,0.5577583086746637,0.2571428571428572,0.6227871720116618,16.17790353714539,17.91819284630049,0.04516129032258064,310,0.02331412736755187,0.9279215377612339,0.9946573571104307,0.00021525840635481313,0.347551983883304,0.34842086742001194,0.32161076232310265,0.006937612483996463,0.0002811383534869766,-0.9805695564516129,0.0009334831833642576,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,IDN,6,0.46041541963169047,0.050397302105116046,0.7316927181719461,0.7316927181719463,0.09832563693571078,0.7142857142857143,0.1107871720116617,17.07091398776205,18.79638079678398,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,6,0.46023345392335613,0.051042314145466505,-0.02115758530533904,-0.02115758530533904,0.9682683575688713,0.2571428571428572,0.6227871720116618,17.026967283998616,18.788952077848922,0.5612903225806452,310,-0.005812446947032617,0.9279215377612339,0.9950352442508886,0.000200073666609295,0.327085592044938,0.3277152284018455,0.30205250968856195,0.006971810109727603,0.00028244096783722785,-1.048991935483871,-0.0007607130716556542,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,CHN,6,0.46743886339074386,0.05888016254944234,-0.6368579948504985,-0.6368579948504984,0.1738640215596578,-0.6,0.20799999999999982,16.654505396643078,19.083111687564244,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,6,0.46910721871001393,0.058999154094814626,-0.14653245465039144,-0.14653245465039144,0.7817744728931241,-0.08571428571428573,0.8717434402332361,16.726225841600733,19.15122200826207,0.2064516129032258,310,-0.01164956023100047,0.9279215377612339,0.9942549901604566,0.00023186712682723575,0.3706176237713906,0.36351340379445785,0.3423665620146259,0.008278082508746535,0.00033703896388333524,-1.8737903225806452,0.0029350417366735206,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,JPN,6,0.441748526106771,0.05471579012464582,0.6741129069848204,0.6741129069848202,0.14199860081185875,0.2571428571428572,0.6227871720116618,15.907102586110552,18.03430805980204,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,6,0.44080546083113004,0.05483951243231533,0.20270368920053747,0.2027036892005374,0.7001088904137106,0.48571428571428577,0.3287230320699709,15.854298285081896,17.99580758114442,0.054838709677419356,310,-0.01563794318089981,0.9279215377612339,0.9947660231755395,0.00021095996938684587,0.3223588897335914,0.3173122113270144,0.296669426752675,0.007179049566244461,0.00029134192542491446,-1.1175277217741935,0.0013446983210971114,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,BGD,6,0.47942734327142067,0.05592378528822449,-0.23446130810961138,-0.23446130810961138,0.6547524536595575,-0.3714285714285715,0.46847813411078715,17.51527297548117,19.572539329218912,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,6,0.4750374458519334,0.055527288467328004,0.1263982333697051,0.12639823336970504,0.8114123514799617,0.14285714285714288,0.7871720116618075,17.339265102401924,19.39332251753717,0.03870967741935484,310,0.027309074666656517,0.9279215377612339,0.9941329148383419,0.00023685553657830784,0.34430446869903997,0.33359183178794,0.3134067909852151,0.00849307395360683,0.00034630096566331777,-0.9805695564516129,0.000502464617221048,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,IRN,6,0.5143869785063868,0.06808995060181137,-0.2523394489898401,-0.2523394489898403,0.6295247086430555,-0.3714285714285715,0.46847813411078715,18.018838160725043,20.99976046121043,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,6,0.5137797189137674,0.06765794785047147,0.33307314383293185,0.33307314383293185,0.5188654716928679,0.6,0.20799999999999982,18.021237944492643,20.97496919215496,0.5903225806451613,310,0.014787681244217404,0.9279215377612339,0.9956020000018339,0.00017709696282639255,0.3290394543640075,0.3312547614497523,0.3062129653269245,0.006227115377459035,0.00025237329649550227,-1.544758064516129,-0.0017900961811705381,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,SRB,6,0.503165031558969,0.05591077637942037,-0.024547284636945305,-0.024547284636945294,0.963186468763207,-0.2,0.704,18.543086702464937,20.54162639551448,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,6,0.49824595053593207,0.05528104703713971,0.42298128038956284,0.4229812803895629,0.40336653891623236,0.4285714285714286,0.3965014577259474,18.356590716550684,20.340805753683675,0.06129032258064516,310,0.02679263247833976,0.9279215377612339,0.9935034550800423,0.0002625429251579609,0.3499383936966619,0.3547852637306336,0.32664618367148984,0.0094434377022416,0.00038530405027690595,-0.9805695564516129,0.0008443126546613937,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,ROU,6,0.5034764137908118,0.05749908597273093,-0.09423723085318927,-0.09423723085318925,0.8590625979198853,-0.2,0.704,18.42614864877294,20.554338521897545,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,6,0.49787002810439734,0.05614515684417862,0.5411173562943783,0.5411173562943782,0.2675457091720167,0.5428571428571429,0.26570262390670557,18.252634660303784,20.325458784681565,0.01935483870967742,310,0.05792605380419218,0.9279215377612339,0.9918113437546751,0.00033184102084252886,0.4225046449130581,0.42244429496988173,0.3942045060376967,0.011923668894110263,0.0004890232157032013,-0.9805695564516129,0.0020470213561318983,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,KGZ,6,0.4846095709711191,0.0574270462142309,-0.08944963065341698,-0.08944963065341696,0.8661834078413247,-0.2,0.704,17.625876317666176,19.78410288913855,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,6,0.46936217840173344,0.0556362277926683,0.7485181495076922,0.7485181495076921,0.08691243312458513,0.8285714285714287,0.04156268221574334,17.036941701700687,19.16163069409024,0.04516129032258064,310,0.048609940763567214,0.9279215377612339,0.9921015453336974,0.00032010922506014685,0.4225614464090717,0.4174842309567236,0.3938014433268578,0.011836049987909747,0.0004872256875698721,-0.9805695564516129,0.00131270499633211,20
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,baseline_vanilla,ETH,6,0.6117655157138832,0.06850252183573298,-0.6548561424762069,-0.654856142476207,0.15812891640580792,-0.7714285714285715,0.07239650145772594,21.973961491701818,24.97522259549363,,310,,,,,,,,,,,,0
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,6,0.6062246078776444,0.06733524479760279,0.3118798120014967,0.3118798120014967,0.5473484033864299,0.08571428571428573,0.8717434402332361,21.792962430954244,24.749015980317402,0.02258064516129032,310,0.0254858864949495,0.9279215377612339,0.9940792053846508,0.000239302965736335,0.34626052047937145,0.3467781977307412,0.3227524263724204,0.00924654210619912,0.0003789426402498776,-0.9805695564516129,-0.00011904218433720512,20
