model,method,country,dimension,human,model_mpr,abs_err
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,DEU,Fitness_Fit,57.12210350834395,50.08513618760638,7.036967320737567
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,DEU,Gender_Female,54.73683229587576,49.92282501106397,4.814007284811787
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ARG,Age_Young,75.14002897670564,50.18359679445281,24.956432182252826
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ARG,Utilitarianism_More,74.99986128876151,50.117957367256636,24.881903921504872
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ARG,Species_Humans,69.52456706948846,50.0346664496387,19.489900619849756
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ARG,SocialValue_High,68.53593047136175,49.946109292538566,18.589821178823186
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ARG,Fitness_Fit,58.04538742118584,50.29951371441753,7.7458737067683145
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ARG,Gender_Female,57.032990046600695,50.05858309478669,6.974406951814004
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BRA,Age_Young,73.59076653683455,49.93502093469882,23.65574560213573
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BRA,Utilitarianism_More,73.71591025897145,50.203404122795746,23.512506136175702
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BRA,Species_Humans,66.6061873644301,49.98339574490935,16.622791619520747
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BRA,SocialValue_High,66.3433860656688,50.06524043326175,16.278145632407046
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BRA,Gender_Female,57.3001550421383,49.99808139117013,7.302073650968168
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BRA,Fitness_Fit,54.40535066898907,50.16658014208224,4.238770526906833
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MEX,Age_Young,75.21584517573521,50.20087650502146,25.01496867071375
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MEX,Utilitarianism_More,74.8079603277905,50.12527385315153,24.682686474638963
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MEX,Species_Humans,73.51089928332725,50.06526711389242,23.44563216943483
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MEX,SocialValue_High,69.57387786903246,49.96168019834294,19.61219767068952
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MEX,Fitness_Fit,58.8650744273124,50.28477455425685,8.580299873055552
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MEX,Gender_Female,57.00669423286785,50.07396472515032,6.932729507717532
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,COL,Age_Young,76.29284986160825,50.21613052523439,26.076719336373856
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,COL,Utilitarianism_More,75.80338277866436,50.047517391651795,25.755865387012562
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,COL,SocialValue_High,72.74717296106235,49.95037965790626,22.796793303156086
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,COL,Species_Humans,66.6784983800857,50.029198556427154,16.649299823658545
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,COL,Fitness_Fit,59.9335818193818,50.311356706460465,9.622225112921335
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,COL,Gender_Female,57.815395500653246,50.001674250399155,7.8137212502540905
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,VNM,Species_Humans,77.72253006105205,49.931851459208644,27.79067860184341
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,VNM,Utilitarianism_More,73.6205203750259,50.17356494987697,23.446955425148936
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,VNM,Age_Young,72.72528264808984,50.03897888916163,22.68630375892821
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,VNM,SocialValue_High,68.98151465777724,49.9606926579046,19.020821999872638
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,VNM,Fitness_Fit,57.972196212438355,50.10061454213947,7.8715816702988874
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,VNM,Gender_Female,56.824729929568896,50.07211634724757,6.752613582321324
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MMR,Utilitarianism_More,78.70192179745325,49.93364748488641,28.768274312566845
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MMR,Age_Young,75.90055057126965,50.31954090314027,25.581009668129376
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MMR,Species_Humans,71.5585123070076,50.50917267474772,21.049339632259887
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MMR,SocialValue_High,64.46905071498131,49.99694727019664,14.472103444784665
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MMR,Gender_Female,53.994610055520134,50.096591506120724,3.89801854939941
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MMR,Fitness_Fit,52.62920706981218,50.151693640150775,2.477513429661407
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,Species_Humans,79.6882802566394,50.3515597044494,29.336720552190002
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,Utilitarianism_More,70.33858535076145,49.95279174770539,20.385793603056058
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,Age_Young,68.14230782023834,50.25270688424987,17.889600935988476
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,SocialValue_High,65.11693381725195,49.956103735327254,15.160830081924694
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,Fitness_Fit,55.1734060221043,50.13941320948211,5.033992812622195
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,THA,Gender_Female,54.565330615331675,50.11912390310823,4.446206712223443
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,Species_Humans,76.63382757939941,50.37882696954382,26.255000609855585
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,Utilitarianism_More,72.03272065196305,49.96164618864455,22.071074463318496
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,Age_Young,69.49234891789176,50.23770156877926,19.254647349112503
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,SocialValue_High,67.444669761838,50.008994683046446,17.435675078791554
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,Fitness_Fit,57.33023804891545,50.17454303672923,7.155695012186214
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,MYS,Gender_Female,54.97291628908083,50.07758757947284,4.895328709607988
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,Species_Humans,77.39678982646019,50.059145585422506,27.337644241037687
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,Utilitarianism_More,72.82627022571894,50.03204948675223,22.794220738966715
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,Age_Young,70.10005020795765,49.9846766303644,20.115373577593253
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,SocialValue_High,68.98634336360439,50.04639693017495,18.93994643342944
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,Fitness_Fit,57.976534031519144,50.128188504463175,7.848345527055969
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IDN,Gender_Female,55.103216683793356,49.97694349788473,5.126273185908623
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,Species_Humans,82.96620500219134,50.04824076888872,32.91796423330263
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,Utilitarianism_More,71.1492370495804,49.996498326257154,21.152738723323253
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,Age_Young,67.68699640349796,49.97516713778662,17.711829265711337
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,SocialValue_High,66.7318304360344,49.77456321177306,16.957267224261344
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,Fitness_Fit,56.5775251415192,50.119326463736655,6.458198677782548
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,CHN,Gender_Female,55.19476030733905,50.03540338211575,5.1593569252233
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,Species_Humans,79.82474186208034,49.986674951686304,29.83806691039404
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,Age_Young,70.0032045118601,50.09243951249979,19.910764999360318
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,Utilitarianism_More,68.6827924803426,50.20644339755044,18.47634908279216
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,SocialValue_High,65.91141816927926,49.97896601237001,15.93245215690925
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,Fitness_Fit,56.22273648607725,50.039728008238285,6.183008477838968
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,JPN,Gender_Female,54.73972407640619,49.95457599320955,4.785148083196638
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,Species_Humans,78.49948032782386,50.35857847252397,28.140901855299887
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,Utilitarianism_More,74.9796003677214,49.949631388364104,25.0299689793573
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,Age_Young,70.8140838285483,50.197544750539194,20.61653907800911
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,SocialValue_High,68.12580226190916,49.98639417496219,18.139408086946965
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,Fitness_Fit,58.6196906046643,50.240971182180495,8.378719422483805
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,BGD,Gender_Female,53.81364998881969,50.083596796505226,3.7300531923144646
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,Species_Humans,83.9572947459965,50.149974249736694,33.80732049625981
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,Age_Young,73.69996202088089,49.734437552717566,23.965524468163323
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,Utilitarianism_More,74.0267150052337,50.08341095626049,23.94330404897321
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,SocialValue_High,67.363393075873,50.04275709510635,17.320635980766653
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,Fitness_Fit,56.422118383222696,49.90086918400741,6.5212491992152835
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,IRN,Gender_Female,52.54255343955857,49.97315996598099,2.569393473577577
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,Species_Humans,77.7244379853691,50.40430874931031,27.320129236058783
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,Utilitarianism_More,75.58582762780786,49.943622321129205,25.642205306678655
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,Age_Young,75.97555870305655,50.35081845409436,25.62474024896219
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,SocialValue_High,67.31604226801309,50.00184608167834,17.314196186334755
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,Fitness_Fit,60.422362421319,50.07791943426566,10.344442987053341
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,SRB,Gender_Female,53.99496073582372,50.10113040160733,3.893830334216389
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,Species_Humans,80.13649675536661,50.58487994491123,29.55161681045538
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,Age_Young,74.9421627666497,50.41664317377634,24.52551959287336
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,Utilitarianism_More,74.02038880297435,49.97464797282088,24.04574083015347
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,SocialValue_High,67.56252988459444,49.7148728915941,17.847656993000342
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,Fitness_Fit,59.62416896018134,50.07009820501918,9.554070755162165
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ROU,Gender_Female,54.0318142494709,50.0406112692929,3.991202980177995
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,Species_Humans,78.7470327503007,50.98878038911477,27.75825236118593
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,Age_Young,73.95888506480075,50.68385882520177,23.275026239598986
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,Utilitarianism_More,72.9656374470638,50.50034244061943,22.46529500644437
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,SocialValue_High,68.66133769559394,50.48265541985163,18.17868227574231
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,Gender_Female,55.4278530395337,50.068967739901524,5.358885299632178
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,KGZ,Fitness_Fit,55.75518143530385,50.56967240770349,5.185509027600354
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,Species_Humans,93.87502207521955,50.43567088655719,43.43935118866236
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,Utilitarianism_More,79.99047150109779,49.85792348475996,30.13254801633783
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,SocialValue_High,69.93568901292639,50.03886437227758,19.89682464064881
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,Fitness_Fit,66.27827583906945,50.22811911437607,16.05015672469338
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,Age_Young,61.56366203783799,50.203067558686556,11.360594479151437
unsloth/Qwen2.5-7B-Instruct-bnb-4bit,EXP-24-QWEN25_7B_dual_pass,ETH,Gender_Female,59.96131801065945,50.083018474427796,9.878299536231651
