country,method,layer,alpha,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
CHN,activation_steering,32,1.5,Fitness,1,0.0203857421875,2,2
CHN,activation_steering,32,1.5,Species,0,1.1874362826347351e-08,1,1
CHN,activation_steering,32,1.5,Gender,0,0.8671875,5,5
CHN,activation_steering,32,1.5,SocialValue,0,0.95703125,5,5
CHN,activation_steering,32,1.5,Utilitarianism,0,0.0001087188720703125,4,2
CHN,activation_steering,32,1.5,Fitness,1,0.029296875,3,3
CHN,activation_steering,32,1.5,SocialValue,0,0.953125,4,4
CHN,activation_steering,32,1.5,Species,0,2.905726432800293e-06,2,2
CHN,activation_steering,32,1.5,Species,1,1.0,3,3
CHN,activation_steering,32,1.5,Fitness,1,0.10693359375,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.09521484375,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.053466796875,3,3
CHN,activation_steering,32,1.5,SocialValue,1,0.119140625,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.2451171875,1,1
CHN,activation_steering,32,1.5,SocialValue,1,0.029296875,2,2
CHN,activation_steering,32,1.5,Species,1,1.0,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.06005859375,3,3
CHN,activation_steering,32,1.5,Gender,0,0.9609375,3,3
CHN,activation_steering,32,1.5,Fitness,0,0.90625,3,3
CHN,activation_steering,32,1.5,SocialValue,1,0.0179443359375,5,5
CHN,activation_steering,32,1.5,Gender,1,0.1484375,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.1328125,1,1
CHN,activation_steering,32,1.5,SocialValue,0,0.97265625,2,2
CHN,activation_steering,32,1.5,Age,1,0.1640625,5,5
CHN,activation_steering,32,1.5,Gender,1,0.1640625,4,4
CHN,activation_steering,32,1.5,Fitness,0,0.8359375,4,4
CHN,activation_steering,32,1.5,Gender,0,0.87890625,5,5
CHN,activation_steering,32,1.5,Species,1,1.0,1,1
CHN,activation_steering,32,1.5,Fitness,1,0.2021484375,3,3
CHN,activation_steering,32,1.5,SocialValue,1,0.06005859375,5,5
CHN,activation_steering,32,1.5,Gender,1,0.0673828125,2,2
CHN,activation_steering,32,1.5,Gender,0,0.94140625,4,4
CHN,activation_steering,32,1.5,SocialValue,1,0.22265625,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.0849609375,1,1
CHN,activation_steering,32,1.5,Gender,0,0.94140625,5,5
CHN,activation_steering,32,1.5,Gender,1,0.1328125,5,5
CHN,activation_steering,32,1.5,Fitness,0,0.93359375,1,1
CHN,activation_steering,32,1.5,Age,0,0.94140625,5,5
CHN,activation_steering,32,1.5,Utilitarianism,0,0.77734375,5,1
CHN,activation_steering,32,1.5,Utilitarianism,0,0.000804901123046875,4,3
CHN,activation_steering,32,1.5,Age,1,0.73046875,1,1
CHN,activation_steering,32,1.5,Age,1,0.0673828125,2,2
CHN,activation_steering,32,1.5,Age,0,0.93359375,1,1
CHN,activation_steering,32,1.5,Utilitarianism,1,1.0,3,4
CHN,activation_steering,32,1.5,Gender,1,0.053466796875,2,2
CHN,activation_steering,32,1.5,SocialValue,1,0.376953125,2,2
CHN,activation_steering,32,1.5,Fitness,1,0.119140625,5,5
CHN,activation_steering,32,1.5,Age,1,0.90625,4,4
CHN,activation_steering,32,1.5,Gender,1,0.037353515625,2,2
CHN,activation_steering,32,1.5,Gender,0,0.96875,3,3
CHN,activation_steering,32,1.5,Age,0,0.9140625,4,4
CHN,activation_steering,32,1.5,Gender,1,0.06005859375,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.0849609375,5,5
CHN,activation_steering,32,1.5,Fitness,1,0.1484375,1,1
CHN,activation_steering,32,1.5,Fitness,0,0.94140625,3,3
CHN,activation_steering,32,1.5,Age,1,0.1484375,1,1
CHN,activation_steering,32,1.5,Fitness,0,0.94140625,3,3
CHN,activation_steering,32,1.5,Species,1,1.0,1,1
CHN,activation_steering,32,1.5,Gender,1,0.053466796875,2,2
CHN,activation_steering,32,1.5,Age,0,0.9140625,4,4
CHN,activation_steering,32,1.5,Age,0,0.95703125,3,3
CHN,activation_steering,32,1.5,Gender,0,0.953125,4,4
CHN,activation_steering,32,1.5,Age,0,0.87890625,3,3
CHN,activation_steering,32,1.5,Fitness,0,0.93359375,4,4
CHN,activation_steering,32,1.5,Gender,1,0.1826171875,1,1
CHN,activation_steering,32,1.5,SocialValue,0,0.90625,2,2
CHN,activation_steering,32,1.5,SocialValue,1,0.1826171875,3,3
CHN,activation_steering,32,1.5,SocialValue,1,0.1640625,3,3
CHN,activation_steering,32,1.5,Fitness,1,0.037353515625,5,5
CHN,activation_steering,32,1.5,Gender,1,0.0673828125,2,2
CHN,activation_steering,32,1.5,Utilitarianism,0,0.0001087188720703125,5,2
CHN,activation_steering,32,1.5,Gender,1,0.0419921875,1,1
CHN,activation_steering,32,1.5,Gender,1,0.1640625,4,4
CHN,activation_steering,32,1.5,Fitness,0,0.81640625,2,2
CHN,activation_steering,32,1.5,Age,0,0.9453125,1,1
CHN,activation_steering,32,1.5,SocialValue,1,0.0419921875,1,1
CHN,activation_steering,32,1.5,Age,1,1.0,3,3
CHN,activation_steering,32,1.5,SocialValue,0,0.92578125,1,1
CHN,activation_steering,32,1.5,Age,1,0.1328125,5,5
CHN,activation_steering,32,1.5,Gender,1,0.0419921875,1,1
CHN,activation_steering,32,1.5,Species,1,1.0,4,4
CHN,activation_steering,32,1.5,SocialValue,0,0.796875,1,1
CHN,activation_steering,32,1.5,SocialValue,0,0.9140625,1,1
CHN,activation_steering,32,1.5,Age,0,0.8359375,5,5
CHN,activation_steering,32,1.5,Gender,0,0.8515625,2,2
CHN,activation_steering,32,1.5,Fitness,1,0.07568359375,1,1
CHN,activation_steering,32,1.5,Gender,1,0.0673828125,3,3
CHN,activation_steering,32,1.5,Age,0,0.8515625,4,4
CHN,activation_steering,32,1.5,SocialValue,0,0.9609375,1,1
CHN,activation_steering,32,1.5,SocialValue,0,0.06005859375,1,1
CHN,activation_steering,32,1.5,Age,1,0.87890625,1,1
CHN,activation_steering,32,1.5,Age,0,0.97265625,2,2
CHN,activation_steering,32,1.5,Fitness,1,0.1484375,3,3
CHN,activation_steering,32,1.5,SocialValue,0,0.93359375,2,2
CHN,activation_steering,32,1.5,SocialValue,0,0.9765625,5,5
CHN,activation_steering,32,1.5,Age,1,0.037353515625,1,1
CHN,activation_steering,32,1.5,Gender,0,0.93359375,5,5
CHN,activation_steering,32,1.5,SocialValue,0,0.1640625,5,5
CHN,activation_steering,32,1.5,Utilitarianism,0,0.02294921875,3,2
CHN,activation_steering,32,1.5,Gender,1,0.033203125,1,1
CHN,activation_steering,32,1.5,Age,1,0.5625,3,3
CHN,activation_steering,32,1.5,Species,1,1.0,5,5
CHN,activation_steering,32,1.5,Fitness,0,0.95703125,2,2
CHN,activation_steering,32,1.5,Fitness,0,0.9140625,1,1
CHN,activation_steering,32,1.5,Gender,0,0.953125,1,1
CHN,activation_steering,32,1.5,Age,0,0.8515625,2,2
CHN,activation_steering,32,1.5,Fitness,0,0.9609375,3,3
CHN,activation_steering,32,1.5,Gender,1,0.053466796875,4,4
CHN,activation_steering,32,1.5,Age,1,0.5625,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.037353515625,5,5
CHN,activation_steering,32,1.5,SocialValue,0,0.73046875,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.2451171875,4,4
CHN,activation_steering,32,1.5,Gender,0,0.94140625,2,2
CHN,activation_steering,32,1.5,Fitness,0,0.9453125,2,2
CHN,activation_steering,32,1.5,Age,1,1.0,4,4
CHN,activation_steering,32,1.5,Fitness,0,0.9140625,1,1
CHN,activation_steering,32,1.5,Species,0,4.1443854570388794e-08,3,3
CHN,activation_steering,32,1.5,Utilitarianism,1,1.0,1,4
CHN,activation_steering,32,1.5,Age,0,0.98046875,1,1
CHN,activation_steering,32,1.5,Utilitarianism,1,0.99609375,1,2
CHN,activation_steering,32,1.5,SocialValue,1,0.1484375,3,3
CHN,activation_steering,32,1.5,Fitness,0,0.8515625,2,2
CHN,activation_steering,32,1.5,Species,1,1.0,4,4
CHN,activation_steering,32,1.5,Gender,0,0.96875,3,3
CHN,activation_steering,32,1.5,SocialValue,0,0.92578125,3,3
CHN,activation_steering,32,1.5,Age,0,0.8515625,2,2
CHN,activation_steering,32,1.5,Gender,0,0.984375,5,5
CHN,activation_steering,32,1.5,Age,1,0.1640625,2,2
CHN,activation_steering,32,1.5,Fitness,1,0.07568359375,4,4
CHN,activation_steering,32,1.5,Gender,0,0.94140625,2,2
CHN,activation_steering,32,1.5,SocialValue,1,0.0849609375,4,4
CHN,activation_steering,32,1.5,Age,1,0.87890625,2,2
CHN,activation_steering,32,1.5,Gender,1,0.0673828125,1,1
CHN,activation_steering,32,1.5,Gender,0,0.87890625,2,2
CHN,activation_steering,32,1.5,Utilitarianism,1,0.796875,3,5
CHN,activation_steering,32,1.5,Species,1,1.0,3,3
CHN,activation_steering,32,1.5,SocialValue,1,0.053466796875,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.06005859375,1,1
CHN,activation_steering,32,1.5,SocialValue,1,0.119140625,2,2
CHN,activation_steering,32,1.5,SocialValue,1,0.09521484375,3,3
CHN,activation_steering,32,1.5,Fitness,1,0.10693359375,2,2
CHN,activation_steering,32,1.5,Gender,0,0.8359375,4,4
CHN,activation_steering,32,1.5,SocialValue,0,0.92578125,3,3
CHN,activation_steering,32,1.5,Gender,1,0.0203857421875,3,3
CHN,activation_steering,32,1.5,Fitness,1,0.029296875,4,4
CHN,activation_steering,32,1.5,Age,0,0.92578125,5,5
CHN,activation_steering,32,1.5,Gender,1,0.0419921875,5,5
CHN,activation_steering,32,1.5,SocialValue,0,0.94140625,5,5
CHN,activation_steering,32,1.5,Fitness,1,0.09521484375,2,2
CHN,activation_steering,32,1.5,Gender,0,0.8671875,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.1640625,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.1640625,4,4
CHN,activation_steering,32,1.5,Age,1,1.0,4,4
CHN,activation_steering,32,1.5,Age,0,0.96875,4,4
CHN,activation_steering,32,1.5,SocialValue,0,0.408203125,1,1
CHN,activation_steering,32,1.5,Fitness,0,0.94140625,4,4
CHN,activation_steering,32,1.5,Utilitarianism,0,0.0179443359375,5,3
CHN,activation_steering,32,1.5,Fitness,0,0.93359375,2,2
CHN,activation_steering,32,1.5,Age,1,0.2021484375,3,3
CHN,activation_steering,32,1.5,Species,1,1.0,2,2
CHN,activation_steering,32,1.5,SocialValue,0,0.89453125,4,4
CHN,activation_steering,32,1.5,SocialValue,0,0.89453125,4,4
CHN,activation_steering,32,1.5,Fitness,0,0.94140625,5,5
CHN,activation_steering,32,1.5,Age,1,0.04736328125,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.0260009765625,2,2
CHN,activation_steering,32,1.5,Age,1,1.0,1,1
CHN,activation_steering,32,1.5,Gender,1,0.09521484375,3,3
CHN,activation_steering,32,1.5,SocialValue,0,0.8359375,3,3
CHN,activation_steering,32,1.5,Age,1,0.9921875,5,5
CHN,activation_steering,32,1.5,Age,0,0.953125,1,1
CHN,activation_steering,32,1.5,Gender,1,0.1826171875,3,3
CHN,activation_steering,32,1.5,SocialValue,0,0.95703125,5,5
CHN,activation_steering,32,1.5,Species,0,3.725290298461914e-06,5,5
CHN,activation_steering,32,1.5,SocialValue,0,0.9609375,4,4
CHN,activation_steering,32,1.5,SocialValue,1,0.029296875,5,5
CHN,activation_steering,32,1.5,Age,1,0.26953125,5,5
CHN,activation_steering,32,1.5,SocialValue,0,0.87890625,4,4
CHN,activation_steering,32,1.5,Fitness,0,0.89453125,5,5
CHN,activation_steering,32,1.5,SocialValue,1,0.0260009765625,1,1
CHN,activation_steering,32,1.5,SocialValue,0,0.81640625,4,4
CHN,activation_steering,32,1.5,Fitness,1,0.0673828125,3,3
CHN,activation_steering,32,1.5,Fitness,0,0.93359375,1,1
CHN,activation_steering,32,1.5,Species,0,1.0654330253601074e-06,4,4
CHN,activation_steering,32,1.5,SocialValue,1,0.0203857421875,3,3
CHN,activation_steering,32,1.5,Fitness,0,0.93359375,1,1
CHN,activation_steering,32,1.5,Gender,0,0.984375,2,2
CHN,activation_steering,32,1.5,Utilitarianism,1,1.0,1,5
CHN,activation_steering,32,1.5,Gender,0,0.94140625,1,1
CHN,activation_steering,32,1.5,Utilitarianism,0,0.00070953369140625,5,4
CHN,activation_steering,32,1.5,Fitness,0,0.94140625,4,4
CHN,activation_steering,32,1.5,SocialValue,1,0.1484375,2,2
CHN,activation_steering,32,1.5,SocialValue,1,0.376953125,2,2
CHN,activation_steering,32,1.5,Age,0,0.93359375,1,1
CHN,activation_steering,32,1.5,Age,1,0.1484375,2,2
CHN,activation_steering,32,1.5,Utilitarianism,1,1.0,1,3
CHN,activation_steering,32,1.5,Age,1,0.1640625,3,3
CHN,activation_steering,32,1.5,Gender,1,0.09521484375,4,4
CHN,activation_steering,32,1.5,SocialValue,1,0.015869140625,3,3
CHN,activation_steering,32,1.5,SocialValue,1,0.015869140625,1,1
CHN,activation_steering,32,1.5,Fitness,0,0.93359375,1,1
CHN,activation_steering,32,1.5,Fitness,1,0.119140625,4,4
CHN,activation_steering,32,1.5,SocialValue,1,0.06005859375,4,4
CHN,activation_steering,32,1.5,Gender,0,0.92578125,3,3
CHN,activation_steering,32,1.5,Fitness,1,0.09521484375,2,2
CHN,activation_steering,32,1.5,Age,1,0.1484375,1,1
CHN,activation_steering,32,1.5,Utilitarianism,0,0.8359375,2,1
CHN,activation_steering,32,1.5,Fitness,0,0.94140625,5,5
CHN,activation_steering,32,1.5,Gender,1,0.029296875,3,3
CHN,activation_steering,32,1.5,Gender,0,0.93359375,3,3
CHN,activation_steering,32,1.5,Gender,1,0.04736328125,2,2
CHN,activation_steering,32,1.5,SocialValue,0,0.8671875,4,4
CHN,activation_steering,32,1.5,SocialValue,0,0.984375,2,2
CHN,activation_steering,32,1.5,Age,0,0.9140625,2,2
CHN,activation_steering,32,1.5,Gender,1,0.02294921875,4,4
CHN,activation_steering,32,1.5,Utilitarianism,0,0.81640625,3,1
CHN,activation_steering,32,1.5,SocialValue,1,0.06005859375,2,2
CHN,activation_steering,32,1.5,Age,0,0.94140625,2,2
CHN,activation_steering,32,1.5,SocialValue,0,0.9609375,3,3
CHN,activation_steering,32,1.5,Gender,0,0.953125,2,2
CHN,activation_steering,32,1.5,Fitness,1,0.1826171875,5,5
CHN,activation_steering,32,1.5,Gender,0,0.8515625,4,4
