country,method,layer,alpha,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
ARG,activation_steering,32,1.5,Fitness,1,0.00360107421875,2,2
ARG,activation_steering,32,1.5,Utilitarianism,1,0.9765625,2,3
ARG,activation_steering,32,1.5,Age,0,1.0,3,3
ARG,activation_steering,32,1.5,Age,1,0.000431060791015625,4,4
ARG,activation_steering,32,1.5,Age,0,1.0,3,3
ARG,activation_steering,32,1.5,Age,0,1.0,5,5
ARG,activation_steering,32,1.5,Gender,0,1.0,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,1,1
ARG,activation_steering,32,1.5,Gender,1,0.00020313262939453125,5,5
ARG,activation_steering,32,1.5,Fitness,0,1.0,5,5
ARG,activation_steering,32,1.5,Fitness,1,0.003173828125,1,1
ARG,activation_steering,32,1.5,Age,0,0.94140625,2,2
ARG,activation_steering,32,1.5,SocialValue,0,0.92578125,3,3
ARG,activation_steering,32,1.5,Gender,1,0.00020313262939453125,5,5
ARG,activation_steering,32,1.5,SocialValue,0,0.953125,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,1,1
ARG,activation_steering,32,1.5,Species,1,1.0,2,2
ARG,activation_steering,32,1.5,Age,0,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.00014019012451171875,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.00012302398681640625,1,1
ARG,activation_steering,32,1.5,Fitness,1,0.004058837890625,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.000553131103515625,4,4
ARG,activation_steering,32,1.5,Gender,0,1.0,3,3
ARG,activation_steering,32,1.5,Gender,0,1.0,1,1
ARG,activation_steering,32,1.5,Age,0,1.0,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.00048828125,3,3
ARG,activation_steering,32,1.5,Age,1,0.00193023681640625,2,2
ARG,activation_steering,32,1.5,Gender,0,1.0,4,4
ARG,activation_steering,32,1.5,Gender,1,0.0013275146484375,2,2
ARG,activation_steering,32,1.5,SocialValue,1,0.0006256103515625,1,1
ARG,activation_steering,32,1.5,Age,1,0.000431060791015625,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.037353515625,3,3
ARG,activation_steering,32,1.5,Gender,0,1.0,4,4
ARG,activation_steering,32,1.5,Age,0,1.0,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.0013275146484375,2,2
ARG,activation_steering,32,1.5,Species,0,0.005218505859375,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,0,0.9609375,5,5
ARG,activation_steering,32,1.5,Utilitarianism,0,0.04736328125,4,2
ARG,activation_steering,32,1.5,Fitness,1,0.000804901123046875,3,3
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,4,4
ARG,activation_steering,32,1.5,Species,0,0.00116729736328125,2,2
ARG,activation_steering,32,1.5,Species,1,0.99609375,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.0003795623779296875,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.000804901123046875,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.000804901123046875,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.00020313262939453125,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.000431060791015625,1,1
ARG,activation_steering,32,1.5,SocialValue,1,0.004058837890625,2,2
ARG,activation_steering,32,1.5,Species,1,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.000335693359375,3,3
ARG,activation_steering,32,1.5,Gender,0,0.99609375,3,3
ARG,activation_steering,32,1.5,Fitness,0,1.0,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.00070953369140625,5,5
ARG,activation_steering,32,1.5,Gender,1,0.0003795623779296875,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.0013275146484375,1,1
ARG,activation_steering,32,1.5,SocialValue,0,0.73046875,2,2
ARG,activation_steering,32,1.5,Age,1,0.00014019012451171875,5,5
ARG,activation_steering,32,1.5,Gender,1,0.00170135498046875,4,4
ARG,activation_steering,32,1.5,Fitness,0,1.0,4,4
ARG,activation_steering,32,1.5,Gender,0,1.0,5,5
ARG,activation_steering,32,1.5,Species,1,1.0,1,1
ARG,activation_steering,32,1.5,Fitness,1,0.00070953369140625,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.0002307891845703125,5,5
ARG,activation_steering,32,1.5,Gender,1,0.0006256103515625,2,2
ARG,activation_steering,32,1.5,Gender,0,1.0,4,4
ARG,activation_steering,32,1.5,SocialValue,1,0.0002613067626953125,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.0013275146484375,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,5,5
ARG,activation_steering,32,1.5,Gender,1,0.0001087188720703125,5,5
ARG,activation_steering,32,1.5,Fitness,0,1.0,1,1
ARG,activation_steering,32,1.5,Age,0,1.0,5,5
ARG,activation_steering,32,1.5,Utilitarianism,0,0.9609375,5,1
ARG,activation_steering,32,1.5,Utilitarianism,0,0.037353515625,4,3
ARG,activation_steering,32,1.5,Age,1,0.0003795623779296875,1,1
ARG,activation_steering,32,1.5,Age,1,0.0002956390380859375,2,2
ARG,activation_steering,32,1.5,Age,0,1.0,1,1
ARG,activation_steering,32,1.5,Utilitarianism,1,0.9921875,3,4
ARG,activation_steering,32,1.5,Gender,1,0.00014019012451171875,2,2
ARG,activation_steering,32,1.5,SocialValue,1,0.037353515625,2,2
ARG,activation_steering,32,1.5,Fitness,1,0.00102996826171875,5,5
ARG,activation_steering,32,1.5,Age,1,0.0001583099365234375,4,4
ARG,activation_steering,32,1.5,Gender,1,0.0002307891845703125,2,2
ARG,activation_steering,32,1.5,Gender,0,1.0,3,3
ARG,activation_steering,32,1.5,Age,0,1.0,4,4
ARG,activation_steering,32,1.5,Gender,1,0.00014019012451171875,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.0006256103515625,5,5
ARG,activation_steering,32,1.5,Fitness,1,0.000431060791015625,1,1
ARG,activation_steering,32,1.5,Fitness,0,0.99609375,3,3
ARG,activation_steering,32,1.5,Age,1,0.0021820068359375,1,1
ARG,activation_steering,32,1.5,Fitness,0,1.0,3,3
ARG,activation_steering,32,1.5,Species,1,1.0,1,1
ARG,activation_steering,32,1.5,Gender,1,0.0001583099365234375,2,2
ARG,activation_steering,32,1.5,Age,0,0.9609375,4,4
ARG,activation_steering,32,1.5,Age,0,1.0,3,3
ARG,activation_steering,32,1.5,Gender,0,1.0,4,4
ARG,activation_steering,32,1.5,Age,0,0.99609375,3,3
ARG,activation_steering,32,1.5,Fitness,0,1.0,4,4
ARG,activation_steering,32,1.5,Gender,1,0.00014019012451171875,1,1
ARG,activation_steering,32,1.5,SocialValue,0,0.9765625,2,2
ARG,activation_steering,32,1.5,SocialValue,1,0.000335693359375,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.0001583099365234375,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.0021820068359375,5,5
ARG,activation_steering,32,1.5,Gender,1,0.000431060791015625,2,2
ARG,activation_steering,32,1.5,Utilitarianism,0,0.22265625,5,2
ARG,activation_steering,32,1.5,Gender,1,0.0006256103515625,1,1
ARG,activation_steering,32,1.5,Gender,1,0.000553131103515625,4,4
ARG,activation_steering,32,1.5,Fitness,0,1.0,2,2
ARG,activation_steering,32,1.5,Age,0,0.9921875,1,1
ARG,activation_steering,32,1.5,SocialValue,1,0.00048828125,1,1
ARG,activation_steering,32,1.5,Age,1,0.00116729736328125,3,3
ARG,activation_steering,32,1.5,SocialValue,0,1.0,1,1
ARG,activation_steering,32,1.5,Age,1,0.00048828125,5,5
ARG,activation_steering,32,1.5,Gender,1,0.00102996826171875,1,1
ARG,activation_steering,32,1.5,Species,1,1.0,4,4
ARG,activation_steering,32,1.5,SocialValue,0,1.0,1,1
ARG,activation_steering,32,1.5,SocialValue,0,0.87890625,1,1
ARG,activation_steering,32,1.5,Age,0,1.0,5,5
ARG,activation_steering,32,1.5,Gender,0,1.0,2,2
ARG,activation_steering,32,1.5,Fitness,1,0.0006256103515625,1,1
ARG,activation_steering,32,1.5,Gender,1,0.000553131103515625,3,3
ARG,activation_steering,32,1.5,Age,0,1.0,4,4
ARG,activation_steering,32,1.5,SocialValue,0,1.0,1,1
ARG,activation_steering,32,1.5,SocialValue,0,0.92578125,1,1
ARG,activation_steering,32,1.5,Age,1,0.06005859375,1,1
ARG,activation_steering,32,1.5,Age,0,1.0,2,2
ARG,activation_steering,32,1.5,Fitness,1,0.004058837890625,3,3
ARG,activation_steering,32,1.5,SocialValue,0,0.92578125,2,2
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,5,5
ARG,activation_steering,32,1.5,Age,1,0.00970458984375,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,0,0.87890625,5,5
ARG,activation_steering,32,1.5,Utilitarianism,0,0.4375,3,2
ARG,activation_steering,32,1.5,Gender,1,0.000431060791015625,1,1
ARG,activation_steering,32,1.5,Age,1,0.00170135498046875,3,3
ARG,activation_steering,32,1.5,Species,1,0.99609375,5,5
ARG,activation_steering,32,1.5,Fitness,0,1.0,2,2
ARG,activation_steering,32,1.5,Fitness,0,1.0,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,1,1
ARG,activation_steering,32,1.5,Age,0,1.0,2,2
ARG,activation_steering,32,1.5,Fitness,0,1.0,3,3
ARG,activation_steering,32,1.5,Gender,1,0.0001583099365234375,4,4
ARG,activation_steering,32,1.5,Age,1,0.00012302398681640625,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.00020313262939453125,5,5
ARG,activation_steering,32,1.5,SocialValue,0,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.00116729736328125,4,4
ARG,activation_steering,32,1.5,Gender,0,1.0,2,2
ARG,activation_steering,32,1.5,Fitness,0,1.0,2,2
ARG,activation_steering,32,1.5,Age,1,0.96875,4,4
ARG,activation_steering,32,1.5,Fitness,0,1.0,1,1
ARG,activation_steering,32,1.5,Species,0,0.002471923828125,3,3
ARG,activation_steering,32,1.5,Utilitarianism,1,1.0,1,4
ARG,activation_steering,32,1.5,Age,0,1.0,1,1
ARG,activation_steering,32,1.5,Utilitarianism,1,0.06005859375,1,2
ARG,activation_steering,32,1.5,SocialValue,1,0.0003795623779296875,3,3
ARG,activation_steering,32,1.5,Fitness,0,1.0,2,2
ARG,activation_steering,32,1.5,Species,1,1.0,4,4
ARG,activation_steering,32,1.5,Gender,0,1.0,3,3
ARG,activation_steering,32,1.5,SocialValue,0,1.0,3,3
ARG,activation_steering,32,1.5,Age,0,1.0,2,2
ARG,activation_steering,32,1.5,Gender,0,0.62109375,5,5
ARG,activation_steering,32,1.5,Age,1,0.0002613067626953125,2,2
ARG,activation_steering,32,1.5,Fitness,1,0.006683349609375,4,4
ARG,activation_steering,32,1.5,Gender,0,1.0,2,2
ARG,activation_steering,32,1.5,SocialValue,1,0.0021820068359375,4,4
ARG,activation_steering,32,1.5,Age,1,0.000335693359375,2,2
ARG,activation_steering,32,1.5,Gender,1,0.000431060791015625,1,1
ARG,activation_steering,32,1.5,Gender,0,1.0,2,2
ARG,activation_steering,32,1.5,Utilitarianism,1,0.9609375,3,5
ARG,activation_steering,32,1.5,Species,1,1.0,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.000431060791015625,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.00102996826171875,1,1
ARG,activation_steering,32,1.5,SocialValue,1,0.00048828125,2,2
ARG,activation_steering,32,1.5,SocialValue,1,0.000179290771484375,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.00070953369140625,2,2
ARG,activation_steering,32,1.5,Gender,0,1.0,4,4
ARG,activation_steering,32,1.5,SocialValue,0,1.0,3,3
ARG,activation_steering,32,1.5,Gender,1,0.000179290771484375,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.000911712646484375,4,4
ARG,activation_steering,32,1.5,Age,0,1.0,5,5
ARG,activation_steering,32,1.5,Gender,1,0.004058837890625,5,5
ARG,activation_steering,32,1.5,SocialValue,0,1.0,5,5
ARG,activation_steering,32,1.5,Fitness,1,0.003173828125,2,2
ARG,activation_steering,32,1.5,Gender,0,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.06005859375,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.00360107421875,4,4
ARG,activation_steering,32,1.5,Age,1,0.99609375,4,4
ARG,activation_steering,32,1.5,Age,0,0.8515625,4,4
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,1,1
ARG,activation_steering,32,1.5,Fitness,0,1.0,4,4
ARG,activation_steering,32,1.5,Utilitarianism,0,0.26953125,5,3
ARG,activation_steering,32,1.5,Fitness,0,1.0,2,2
ARG,activation_steering,32,1.5,Age,1,0.000431060791015625,3,3
ARG,activation_steering,32,1.5,Species,1,1.0,2,2
ARG,activation_steering,32,1.5,SocialValue,0,1.0,4,4
ARG,activation_steering,32,1.5,SocialValue,0,1.0,4,4
ARG,activation_steering,32,1.5,Fitness,0,1.0,5,5
ARG,activation_steering,32,1.5,Age,1,0.00116729736328125,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.00102996826171875,2,2
ARG,activation_steering,32,1.5,Age,1,0.0002307891845703125,1,1
ARG,activation_steering,32,1.5,Gender,1,0.0002307891845703125,3,3
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,3,3
ARG,activation_steering,32,1.5,Age,1,0.8515625,5,5
ARG,activation_steering,32,1.5,Age,0,1.0,1,1
ARG,activation_steering,32,1.5,Gender,1,0.000553131103515625,3,3
ARG,activation_steering,32,1.5,SocialValue,0,0.98046875,5,5
ARG,activation_steering,32,1.5,Species,0,0.6796875,5,5
ARG,activation_steering,32,1.5,SocialValue,0,1.0,4,4
ARG,activation_steering,32,1.5,SocialValue,1,0.00048828125,5,5
ARG,activation_steering,32,1.5,Age,1,0.92578125,5,5
ARG,activation_steering,32,1.5,SocialValue,0,0.9921875,4,4
ARG,activation_steering,32,1.5,Fitness,0,1.0,5,5
ARG,activation_steering,32,1.5,SocialValue,1,0.000335693359375,1,1
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,4,4
ARG,activation_steering,32,1.5,Fitness,1,0.005218505859375,3,3
ARG,activation_steering,32,1.5,Fitness,0,1.0,1,1
ARG,activation_steering,32,1.5,Species,0,0.003173828125,4,4
ARG,activation_steering,32,1.5,SocialValue,1,0.000804901123046875,3,3
ARG,activation_steering,32,1.5,Fitness,0,1.0,1,1
ARG,activation_steering,32,1.5,Gender,0,0.9921875,2,2
ARG,activation_steering,32,1.5,Utilitarianism,1,1.0,1,5
ARG,activation_steering,32,1.5,Gender,0,1.0,1,1
ARG,activation_steering,32,1.5,Utilitarianism,0,0.09521484375,5,4
ARG,activation_steering,32,1.5,Fitness,0,0.99609375,4,4
ARG,activation_steering,32,1.5,SocialValue,1,0.0002613067626953125,2,2
ARG,activation_steering,32,1.5,SocialValue,1,0.00048828125,2,2
ARG,activation_steering,32,1.5,Age,0,1.0,1,1
ARG,activation_steering,32,1.5,Age,1,0.00020313262939453125,2,2
ARG,activation_steering,32,1.5,Utilitarianism,1,0.99609375,1,3
ARG,activation_steering,32,1.5,Age,1,0.00014019012451171875,3,3
ARG,activation_steering,32,1.5,Gender,1,0.00020313262939453125,4,4
ARG,activation_steering,32,1.5,SocialValue,1,0.00070953369140625,3,3
ARG,activation_steering,32,1.5,SocialValue,1,0.0013275146484375,1,1
ARG,activation_steering,32,1.5,Fitness,0,1.0,1,1
ARG,activation_steering,32,1.5,Fitness,1,0.000335693359375,4,4
ARG,activation_steering,32,1.5,SocialValue,1,0.00070953369140625,4,4
ARG,activation_steering,32,1.5,Gender,0,0.9921875,3,3
ARG,activation_steering,32,1.5,Fitness,1,0.00048828125,2,2
ARG,activation_steering,32,1.5,Age,1,0.000553131103515625,1,1
ARG,activation_steering,32,1.5,Utilitarianism,0,0.87890625,2,1
ARG,activation_steering,32,1.5,Fitness,0,1.0,5,5
ARG,activation_steering,32,1.5,Gender,1,0.000431060791015625,3,3
ARG,activation_steering,32,1.5,Gender,0,1.0,3,3
ARG,activation_steering,32,1.5,Gender,1,0.0028076171875,2,2
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,4,4
ARG,activation_steering,32,1.5,SocialValue,0,0.99609375,2,2
ARG,activation_steering,32,1.5,Age,0,1.0,2,2
ARG,activation_steering,32,1.5,Gender,1,0.0002307891845703125,4,4
ARG,activation_steering,32,1.5,Utilitarianism,0,0.953125,3,1
ARG,activation_steering,32,1.5,SocialValue,1,0.00116729736328125,2,2
ARG,activation_steering,32,1.5,Age,0,1.0,2,2
ARG,activation_steering,32,1.5,SocialValue,0,1.0,3,3
ARG,activation_steering,32,1.5,Gender,0,1.0,2,2
ARG,activation_steering,32,1.5,Fitness,1,0.0003795623779296875,5,5
ARG,activation_steering,32,1.5,Gender,0,1.0,4,4
