country,method,layer,alpha,phenomenon_category,preferred_on_right,p_spare_preferred,n_left,n_right
BRA,activation_steering,32,1.5,Fitness,0,1.0,4,4
BRA,activation_steering,32,1.5,Gender,0,1.0,5,5
BRA,activation_steering,32,1.5,Species,1,0.99609375,1,1
BRA,activation_steering,32,1.5,Fitness,1,2.4318695068359375e-05,3,3
BRA,activation_steering,32,1.5,SocialValue,1,4.798173904418945e-06,5,5
BRA,activation_steering,32,1.5,Gender,1,6.48200511932373e-07,2,2
BRA,activation_steering,32,1.5,Gender,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,1,6.628036499023438e-05,4,4
BRA,activation_steering,32,1.5,Fitness,1,0.09521484375,1,1
BRA,activation_steering,32,1.5,Gender,0,1.0,5,5
BRA,activation_steering,32,1.5,Gender,1,2.1047890186309814e-07,5,5
BRA,activation_steering,32,1.5,Fitness,0,1.0,1,1
BRA,activation_steering,32,1.5,Age,0,1.0,5,5
BRA,activation_steering,32,1.5,Utilitarianism,0,0.62109375,5,1
BRA,activation_steering,32,1.5,Utilitarianism,0,0.22265625,4,3
BRA,activation_steering,32,1.5,Age,1,4.231929779052734e-06,1,1
BRA,activation_steering,32,1.5,Age,1,0.02294921875,2,2
BRA,activation_steering,32,1.5,Age,0,1.0,1,1
BRA,activation_steering,32,1.5,Utilitarianism,1,0.98828125,3,4
BRA,activation_steering,32,1.5,Gender,1,7.338821887969971e-07,2,2
BRA,activation_steering,32,1.5,SocialValue,1,0.376953125,2,2
BRA,activation_steering,32,1.5,Fitness,1,3.725290298461914e-06,5,5
BRA,activation_steering,32,1.5,Age,1,0.09521484375,4,4
BRA,activation_steering,32,1.5,Gender,1,6.973743438720703e-06,2,2
BRA,activation_steering,32,1.5,Gender,0,1.0,3,3
BRA,activation_steering,32,1.5,Age,0,1.0,4,4
BRA,activation_steering,32,1.5,Gender,1,8.307397365570068e-07,4,4
BRA,activation_steering,32,1.5,Fitness,1,4.798173904418945e-06,5,5
BRA,activation_steering,32,1.5,Fitness,1,3.725290298461914e-06,1,1
BRA,activation_steering,32,1.5,Fitness,0,1.0,3,3
BRA,activation_steering,32,1.5,Age,1,0.0179443359375,1,1
BRA,activation_steering,32,1.5,Fitness,0,1.0,3,3
BRA,activation_steering,32,1.5,Species,1,1.0,1,1
BRA,activation_steering,32,1.5,Gender,1,1.55717134475708e-06,2,2
BRA,activation_steering,32,1.5,Age,0,0.5625,4,4
BRA,activation_steering,32,1.5,Age,0,1.0,3,3
BRA,activation_steering,32,1.5,Gender,0,1.0,4,4
BRA,activation_steering,32,1.5,Age,0,0.96875,3,3
BRA,activation_steering,32,1.5,Fitness,0,1.0,4,4
BRA,activation_steering,32,1.5,Gender,1,5.699694156646729e-07,1,1
BRA,activation_steering,32,1.5,SocialValue,0,1.0,2,2
BRA,activation_steering,32,1.5,SocialValue,1,0.00116729736328125,3,3
BRA,activation_steering,32,1.5,SocialValue,1,9.424984455108643e-07,3,3
BRA,activation_steering,32,1.5,Fitness,1,3.528594970703125e-05,5,5
BRA,activation_steering,32,1.5,Gender,1,4.4517219066619873e-07,2,2
BRA,activation_steering,32,1.5,Utilitarianism,0,0.5,5,2
BRA,activation_steering,32,1.5,Gender,1,6.628036499023438e-05,1,1
BRA,activation_steering,32,1.5,Gender,1,3.0547380447387695e-07,4,4
BRA,activation_steering,32,1.5,Fitness,0,1.0,2,2
BRA,activation_steering,32,1.5,Age,0,0.90625,1,1
BRA,activation_steering,32,1.5,SocialValue,1,6.628036499023438e-05,1,1
BRA,activation_steering,32,1.5,Age,1,0.5,3,3
BRA,activation_steering,32,1.5,SocialValue,0,1.0,1,1
BRA,activation_steering,32,1.5,Age,1,0.00860595703125,5,5
BRA,activation_steering,32,1.5,Gender,1,1.7583370208740234e-06,1,1
BRA,activation_steering,32,1.5,Species,1,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,0,1.0,1,1
BRA,activation_steering,32,1.5,SocialValue,0,0.26953125,1,1
BRA,activation_steering,32,1.5,Age,0,1.0,5,5
BRA,activation_steering,32,1.5,Gender,0,1.0,2,2
BRA,activation_steering,32,1.5,Fitness,1,6.973743438720703e-06,1,1
BRA,activation_steering,32,1.5,Gender,1,1.4435499906539917e-07,3,3
BRA,activation_steering,32,1.5,Age,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,0,1.0,1,1
BRA,activation_steering,32,1.5,SocialValue,0,0.9921875,1,1
BRA,activation_steering,32,1.5,Age,1,0.62109375,1,1
BRA,activation_steering,32,1.5,Age,0,1.0,2,2
BRA,activation_steering,32,1.5,Fitness,1,0.002471923828125,3,3
BRA,activation_steering,32,1.5,SocialValue,0,1.0,2,2
BRA,activation_steering,32,1.5,SocialValue,0,1.0,5,5
BRA,activation_steering,32,1.5,Age,1,0.6796875,1,1
BRA,activation_steering,32,1.5,Gender,0,1.0,5,5
BRA,activation_steering,32,1.5,SocialValue,0,0.06005859375,5,5
BRA,activation_steering,32,1.5,Utilitarianism,0,0.376953125,3,2
BRA,activation_steering,32,1.5,Gender,1,3.725290298461914e-06,1,1
BRA,activation_steering,32,1.5,Age,1,0.6796875,3,3
BRA,activation_steering,32,1.5,Species,1,1.0,5,5
BRA,activation_steering,32,1.5,Fitness,0,1.0,2,2
BRA,activation_steering,32,1.5,Fitness,0,1.0,1,1
BRA,activation_steering,32,1.5,Gender,0,1.0,1,1
BRA,activation_steering,32,1.5,Age,0,0.9765625,2,2
BRA,activation_steering,32,1.5,Fitness,0,1.0,3,3
BRA,activation_steering,32,1.5,Gender,1,3.0547380447387695e-07,4,4
BRA,activation_steering,32,1.5,Age,1,1.0132789611816406e-05,5,5
BRA,activation_steering,32,1.5,SocialValue,1,4.231929779052734e-06,5,5
BRA,activation_steering,32,1.5,SocialValue,0,0.5,5,5
BRA,activation_steering,32,1.5,SocialValue,1,0.3203125,4,4
BRA,activation_steering,32,1.5,Gender,0,1.0,2,2
BRA,activation_steering,32,1.5,Fitness,0,1.0,2,2
BRA,activation_steering,32,1.5,Age,1,0.92578125,4,4
BRA,activation_steering,32,1.5,Fitness,0,1.0,1,1
BRA,activation_steering,32,1.5,Species,0,0.003173828125,3,3
BRA,activation_steering,32,1.5,Utilitarianism,1,0.984375,1,4
BRA,activation_steering,32,1.5,Age,0,1.0,1,1
BRA,activation_steering,32,1.5,Utilitarianism,1,0.119140625,1,2
BRA,activation_steering,32,1.5,SocialValue,1,0.07568359375,3,3
BRA,activation_steering,32,1.5,Fitness,0,1.0,2,2
BRA,activation_steering,32,1.5,Species,1,1.0,4,4
BRA,activation_steering,32,1.5,Gender,0,1.0,3,3
BRA,activation_steering,32,1.5,SocialValue,0,1.0,3,3
BRA,activation_steering,32,1.5,Age,0,0.9765625,2,2
BRA,activation_steering,32,1.5,Gender,0,1.0,5,5
BRA,activation_steering,32,1.5,Age,1,0.004058837890625,2,2
BRA,activation_steering,32,1.5,Fitness,1,0.00150299072265625,4,4
BRA,activation_steering,32,1.5,Gender,0,1.0,2,2
BRA,activation_steering,32,1.5,SocialValue,1,0.22265625,4,4
BRA,activation_steering,32,1.5,Age,1,0.8515625,2,2
BRA,activation_steering,32,1.5,Gender,1,7.338821887969971e-07,1,1
BRA,activation_steering,32,1.5,Gender,0,1.0,2,2
BRA,activation_steering,32,1.5,Utilitarianism,1,0.90625,3,5
BRA,activation_steering,32,1.5,Species,1,1.0,3,3
BRA,activation_steering,32,1.5,SocialValue,1,1.150369644165039e-05,4,4
BRA,activation_steering,32,1.5,Fitness,1,6.973743438720703e-06,1,1
BRA,activation_steering,32,1.5,SocialValue,1,0.00116729736328125,2,2
BRA,activation_steering,32,1.5,SocialValue,1,2.1457672119140625e-05,3,3
BRA,activation_steering,32,1.5,Fitness,1,4.798173904418945e-06,2,2
BRA,activation_steering,32,1.5,Gender,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,0,0.99609375,3,3
BRA,activation_steering,32,1.5,Gender,1,7.338821887969971e-07,3,3
BRA,activation_steering,32,1.5,Fitness,1,7.486343383789062e-05,4,4
BRA,activation_steering,32,1.5,Age,0,1.0,5,5
BRA,activation_steering,32,1.5,Gender,1,5.699694156646729e-07,5,5
BRA,activation_steering,32,1.5,SocialValue,0,1.0,5,5
BRA,activation_steering,32,1.5,Fitness,1,0.000911712646484375,2,2
BRA,activation_steering,32,1.5,Gender,0,1.0,5,5
BRA,activation_steering,32,1.5,SocialValue,1,0.3203125,4,4
BRA,activation_steering,32,1.5,Fitness,1,0.04736328125,4,4
BRA,activation_steering,32,1.5,Age,1,0.96875,4,4
BRA,activation_steering,32,1.5,Age,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,0,0.119140625,1,1
BRA,activation_steering,32,1.5,Fitness,0,1.0,4,4
BRA,activation_steering,32,1.5,Utilitarianism,0,0.5,5,3
BRA,activation_steering,32,1.5,Fitness,0,1.0,2,2
BRA,activation_steering,32,1.5,Age,1,0.09521484375,3,3
BRA,activation_steering,32,1.5,Species,1,1.0,2,2
BRA,activation_steering,32,1.5,SocialValue,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,0,1.0,4,4
BRA,activation_steering,32,1.5,Fitness,0,1.0,5,5
BRA,activation_steering,32,1.5,Age,1,0.06005859375,4,4
BRA,activation_steering,32,1.5,Fitness,1,4.00543212890625e-05,2,2
BRA,activation_steering,32,1.5,Age,1,0.22265625,1,1
BRA,activation_steering,32,1.5,Gender,1,0.000335693359375,3,3
BRA,activation_steering,32,1.5,SocialValue,0,1.0,3,3
BRA,activation_steering,32,1.5,Age,1,0.87890625,5,5
BRA,activation_steering,32,1.5,Age,0,1.0,1,1
BRA,activation_steering,32,1.5,Gender,1,2.7008354663848877e-07,3,3
BRA,activation_steering,32,1.5,SocialValue,0,1.0,5,5
BRA,activation_steering,32,1.5,Species,0,0.119140625,5,5
BRA,activation_steering,32,1.5,SocialValue,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,1,1.0654330253601074e-06,5,5
BRA,activation_steering,32,1.5,Age,1,0.0001583099365234375,5,5
BRA,activation_steering,32,1.5,SocialValue,0,0.99609375,4,4
BRA,activation_steering,32,1.5,Fitness,0,1.0,5,5
BRA,activation_steering,32,1.5,SocialValue,1,2.2649765014648438e-06,1,1
BRA,activation_steering,32,1.5,SocialValue,0,1.0,4,4
BRA,activation_steering,32,1.5,Fitness,1,0.00020313262939453125,3,3
BRA,activation_steering,32,1.5,Fitness,0,1.0,1,1
BRA,activation_steering,32,1.5,Species,0,0.010986328125,4,4
BRA,activation_steering,32,1.5,SocialValue,1,0.002471923828125,3,3
BRA,activation_steering,32,1.5,Fitness,0,1.0,1,1
BRA,activation_steering,32,1.5,Gender,0,1.0,2,2
BRA,activation_steering,32,1.5,Utilitarianism,1,0.984375,1,5
BRA,activation_steering,32,1.5,Gender,0,1.0,1,1
BRA,activation_steering,32,1.5,Utilitarianism,0,0.3203125,5,4
BRA,activation_steering,32,1.5,Fitness,0,1.0,4,4
BRA,activation_steering,32,1.5,SocialValue,1,9.632110595703125e-05,2,2
BRA,activation_steering,32,1.5,SocialValue,1,0.000335693359375,2,2
BRA,activation_steering,32,1.5,Age,0,1.0,1,1
BRA,activation_steering,32,1.5,Age,1,5.14984130859375e-05,2,2
BRA,activation_steering,32,1.5,Utilitarianism,1,0.953125,1,3
BRA,activation_steering,32,1.5,Age,1,1.2993812561035156e-05,3,3
BRA,activation_steering,32,1.5,Gender,1,0.000335693359375,4,4
BRA,activation_steering,32,1.5,SocialValue,1,0.00193023681640625,3,3
BRA,activation_steering,32,1.5,SocialValue,1,7.867813110351562e-06,1,1
BRA,activation_steering,32,1.5,Fitness,0,1.0,1,1
BRA,activation_steering,32,1.5,Fitness,1,6.973743438720703e-06,4,4
BRA,activation_steering,32,1.5,SocialValue,1,1.2993812561035156e-05,4,4
BRA,activation_steering,32,1.5,Gender,0,1.0,3,3
BRA,activation_steering,32,1.5,Fitness,1,2.2649765014648438e-06,2,2
BRA,activation_steering,32,1.5,Age,1,0.00012302398681640625,1,1
BRA,activation_steering,32,1.5,Utilitarianism,0,0.62109375,2,1
BRA,activation_steering,32,1.5,Fitness,0,1.0,5,5
BRA,activation_steering,32,1.5,Gender,1,4.231929779052734e-06,3,3
BRA,activation_steering,32,1.5,Gender,0,1.0,3,3
BRA,activation_steering,32,1.5,Gender,1,1.55717134475708e-06,2,2
BRA,activation_steering,32,1.5,SocialValue,0,0.81640625,4,4
BRA,activation_steering,32,1.5,SocialValue,0,0.96875,2,2
BRA,activation_steering,32,1.5,Age,0,0.984375,2,2
BRA,activation_steering,32,1.5,Gender,1,6.48200511932373e-07,4,4
BRA,activation_steering,32,1.5,Utilitarianism,0,0.376953125,3,1
BRA,activation_steering,32,1.5,SocialValue,1,0.00020313262939453125,2,2
BRA,activation_steering,32,1.5,Age,0,1.0,2,2
BRA,activation_steering,32,1.5,SocialValue,0,1.0,3,3
BRA,activation_steering,32,1.5,Gender,0,1.0,2,2
BRA,activation_steering,32,1.5,Fitness,1,2.2649765014648438e-06,5,5
BRA,activation_steering,32,1.5,Gender,0,1.0,4,4
